as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-14T00:59:52.167016+00:00,1,60,39.8,86007,14309,7.2,29,360,a,
2026-09-14T00:59:52.167016+00:00,2,49,0.1,53,180,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,3,49,0.0,29,72,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,4,80,23.6,13354,31999,6.0,24,360,a,
2026-09-14T00:59:52.167016+00:00,5,65,0.1,5482,682,0.2,1,45,a,100
2026-09-14T00:59:52.167016+00:00,6,59,0.2,171,760,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,7,55,0.6,1072,3585,2.2,9,271,a,
2026-09-14T00:59:52.167016+00:00,8,58,49.8,90679,16408,7.0,28,326,a,
2026-09-14T00:59:52.167016+00:00,9,53,1.0,848,6147,0.5,2,32,a,
2026-09-14T00:59:52.167016+00:00,10,55,7.0,10941,67709,5.2,21,315,a,100
2026-09-14T00:59:52.167016+00:00,11,54,2.2,68,29008,3.0,12,168,d,50
2026-09-14T00:59:52.167016+00:00,12,95,11.8,46133,15422,7.5,30,336,a,
2026-09-14T00:59:52.167016+00:00,13,74,12.8,7787,24278,4.8,19,321,a,
2026-09-14T00:59:52.167016+00:00,14,63,1.1,801,6456,0.8,3,68,a,
2026-09-14T00:59:52.167016+00:00,15,67,18.9,95710,30124,6.8,27,305,a,
2026-09-14T00:59:52.167016+00:00,16,63,0.2,167,1357,0.5,2,23,a,
2026-09-14T00:59:52.167016+00:00,17,58,0.4,402,2455,0.8,3,51,a,
2026-09-14T00:59:52.167016+00:00,18,63,0.1,0,617,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,19,53,0.6,451,3147,1.0,4,59,a,
2026-09-14T00:59:52.167016+00:00,20,53,0.1,124,376,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,21,49,0.0,14,230,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,22,54,0.0,0,54,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,23,55,0.0,0,30,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,24,55,0.0,0,17,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,25,72,3.5,1121,19218,0.2,1,12,a,
2026-09-14T00:59:52.167016+00:00,26,76,8.0,28378,27401,4.2,17,347,a,
2026-09-14T00:59:52.167016+00:00,27,59,0.2,0,904,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,28,50,5.1,6908,18323,1.8,7,270,a,
2026-09-14T00:59:52.167016+00:00,29,45,0.1,128,377,0.2,1,90,a,
2026-09-14T00:59:52.167016+00:00,30,45,0.1,0,171,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,31,45,17.6,107198,13534,2.8,11,191,a,
2026-09-14T00:59:52.167016+00:00,32,45,5.7,350,42240,1.8,7,251,d,75
2026-09-14T00:59:52.167016+00:00,33,45,0.4,815,1391,1.8,7,171,a,
2026-09-14T00:59:52.167016+00:00,34,45,0.4,165,2359,0.8,3,187,d,75
2026-09-14T00:59:52.167016+00:00,35,50,0.1,176,320,0.2,1,16,a,
2026-09-14T00:59:52.167016+00:00,36,45,0.8,474,8347,2.2,9,335,d,25
2026-09-14T00:59:52.167016+00:00,37,45,0.3,817,755,1.8,7,360,a,
2026-09-14T00:59:52.167016+00:00,38,40,1.6,2842,4140,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,39,40,0.1,0,377,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,40,77,36.3,233515,10465,6.8,27,347,a,
2026-09-14T00:59:52.167016+00:00,41,59,1.0,1016,6597,2.2,9,311,a,
2026-09-14T00:59:52.167016+00:00,42,55,0.0,106,296,0.5,2,54,a,
2026-09-14T00:59:52.167016+00:00,43,59,1.6,2584,6942,2.5,10,312,a,100
2026-09-14T00:59:52.167016+00:00,44,54,0.1,0,593,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,45,54,2.3,4436,6065,2.8,11,351,a,
2026-09-14T00:59:52.167016+00:00,46,50,0.3,620,1065,2.2,9,302,a,
2026-09-14T00:59:52.167016+00:00,47,50,0.3,589,1465,2.2,9,360,a,100
2026-09-14T00:59:52.167016+00:00,48,49,0.0,24,67,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,49,50,0.0,0,8,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,50,45,0.6,813,2290,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,51,45,1.3,4865,4665,2.0,8,279,a,
2026-09-14T00:59:52.167016+00:00,52,50,0.0,498,149,2.0,8,87,a,
2026-09-14T00:59:52.167016+00:00,53,59,0.1,527,334,0.2,1,27,a,100
2026-09-14T00:59:52.167016+00:00,54,55,0.0,150,80,-0.5,-2,39,a,100
2026-09-14T00:59:52.167016+00:00,55,78,2.9,0,12924,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,56,55,0.2,660,717,0.8,3,69,a,100
2026-09-14T00:59:52.167016+00:00,57,45,3.2,1966,7235,1.8,7,360,a,
2026-09-14T00:59:52.167016+00:00,58,40,3.4,6245,3782,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,59,40,0.1,0,330,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,60,55,0.8,960,2909,2.0,8,360,a,
2026-09-14T00:59:52.167016+00:00,61,55,3.3,1833,8522,2.0,8,360,a,
2026-09-14T00:59:52.167016+00:00,62,50,0.2,283,808,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,63,49,0.0,11,24,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,64,45,0.1,262,528,0.5,2,360,a,
2026-09-14T00:59:52.167016+00:00,65,44,0.0,15,38,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,66,40,0.3,863,698,0.0,0,0,a,100
2026-09-14T00:59:52.167016+00:00,67,64,1.8,907,11933,2.0,8,347,a,
2026-09-14T00:59:52.167016+00:00,68,61,4.6,87664,9133,7.2,29,350,a,
2026-09-14T00:59:52.167016+00:00,69,61,5.9,27155,21274,7.0,28,356,a,
2026-09-14T00:59:52.167016+00:00,70,60,1.0,3744,2477,3.8,15,294,a,
2026-09-14T00:59:52.167016+00:00,71,50,0.2,251,1284,1.8,7,165,a,
2026-09-14T00:59:52.167016+00:00,72,49,0.1,95,240,0.8,3,10,a,
2026-09-14T00:59:52.167016+00:00,73,50,0.3,961,1233,2.0,8,192,a,100
2026-09-14T00:59:52.167016+00:00,74,50,0.1,141,296,0.5,2,30,a,100
2026-09-14T00:59:52.167016+00:00,75,50,0.0,155,203,0.8,3,28,a,100
2026-09-14T00:59:52.167016+00:00,76,50,0.0,17,37,0.2,1,15,a,
2026-09-14T00:59:52.167016+00:00,77,49,0.0,11,85,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,78,74,0.2,45,642,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,79,60,3.3,15308,9938,4.0,16,334,a,
2026-09-14T00:59:52.167016+00:00,80,55,0.0,0,40,0.0,0,0,u,0
2026-09-14T00:59:52.167016+00:00,81,60,0.1,251,400,0.5,2,10,a,100
2026-09-14T00:59:52.167016+00:00,82,50,6.5,3187,18993,3.5,14,360,a,
2026-09-14T00:59:52.167016+00:00,83,45,0.1,78,233,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,84,55,1.3,30,13469,2.5,10,196,i,0
2026-09-14T00:59:52.167016+00:00,85,49,0.1,8,249,0.0,0,0,i,0
2026-09-14T00:59:52.167016+00:00,86,55,2.0,1907,14148,4.8,19,326,a,
2026-09-14T00:59:52.167016+00:00,87,45,4.5,3340,17343,3.5,14,360,a,
2026-09-14T00:59:52.167016+00:00,88,46,8.5,6688,46483,4.2,17,226,a,
2026-09-14T00:59:52.167016+00:00,89,44,0.2,75,509,0.2,1,2,a,
2026-09-14T00:59:52.167016+00:00,90,45,0.1,101,170,1.0,4,131,a,
2026-09-14T00:59:52.167016+00:00,91,45,0.1,146,180,1.5,6,192,a,
2026-09-14T00:59:52.167016+00:00,92,45,0.0,20,51,0.0,0,0,a,
2026-09-14T00:59:52.167016+00:00,93,45,0.1,93,169,1.8,7,163,a,
