as_of_utc,player_id,field,old,new
2026-08-30T00:15:00.393961+00:00,22,now_cost,55,54
2026-08-30T00:15:00.393961+00:00,53,now_cost,60,59
2026-08-30T00:15:00.393961+00:00,123,news,Unspecified injury - 25% chance of playing,Unspecified injury - 50% chance of playing
2026-08-30T00:15:00.393961+00:00,123,chance_of_playing_next_round,25,50
2026-08-30T00:15:00.393961+00:00,123,ep_next,2.0,4.0
2026-08-30T00:15:00.393961+00:00,152,now_cost,55,54
2026-08-30T00:15:00.393961+00:00,155,now_cost,70,69
2026-08-30T00:15:00.393961+00:00,159,now_cost,55,54
2026-08-30T00:15:00.393961+00:00,21,news,Unspecified injury - Unknown return date,Groin injury - Unknown return date
2026-08-30T00:15:00.393961+00:00,336,now_cost,60,59
2026-08-30T00:15:00.393961+00:00,344,status,i,d
2026-08-30T00:15:00.393961+00:00,344,news,Knee injury - Unknown return date,Knee injury - 25% chance of playing
2026-08-30T00:15:00.393961+00:00,344,chance_of_playing_next_round,0,25
2026-08-30T00:15:00.393961+00:00,391,now_cost,55,56
2026-08-30T00:15:00.393961+00:00,448,now_cost,50,49
2026-08-30T00:15:00.393961+00:00,461,now_cost,60,59
2026-08-30T00:15:00.393961+00:00,464,ep_next,5.5,6.0
2026-08-30T00:15:00.393961+00:00,464,ep_this,5.5,6.0
2026-08-30T00:15:00.393961+00:00,490,now_cost,60,59
