as_of_utc,player_id,field,old,new
2026-08-30T21:00:20.100431+00:00,129,status,a,d
2026-08-30T21:00:20.100431+00:00,129,news,,Ankle injury - 75% chance of playing
2026-08-30T21:00:20.100431+00:00,129,news_added,,2026-08-30T18:00:07.935334Z
2026-08-30T21:00:20.100431+00:00,129,chance_of_playing_next_round,,75
2026-08-30T21:00:20.100431+00:00,129,ep_next,1.0,0.8
2026-08-30T21:00:20.100431+00:00,624,now_cost,,50
2026-08-30T21:00:20.100431+00:00,624,status,,a
2026-08-30T21:00:20.100431+00:00,624,news,,
2026-08-30T21:00:20.100431+00:00,624,ep_next,,1.5
2026-08-30T21:00:20.100431+00:00,624,ep_this,,1.5
2026-08-30T21:00:20.100431+00:00,626,now_cost,,45
2026-08-30T21:00:20.100431+00:00,626,status,,a
2026-08-30T21:00:20.100431+00:00,626,news,,
2026-08-30T21:00:20.100431+00:00,626,ep_next,,1.0
2026-08-30T21:00:20.100431+00:00,626,ep_this,,1.0
2026-08-30T21:00:20.100431+00:00,625,now_cost,,40
2026-08-30T21:00:20.100431+00:00,625,status,,a
2026-08-30T21:00:20.100431+00:00,625,news,,
2026-08-30T21:00:20.100431+00:00,625,ep_next,,1.0
2026-08-30T21:00:20.100431+00:00,625,ep_this,,1.0
2026-08-30T21:00:20.100431+00:00,427,ep_next,7.0,6.5
2026-08-30T21:00:20.100431+00:00,427,ep_this,7.0,6.5
2026-08-30T21:00:20.100431+00:00,532,ep_next,3.0,4.0
2026-08-30T21:00:20.100431+00:00,532,ep_this,3.0,4.0
2026-08-30T21:00:20.100431+00:00,533,ep_next,5.5,4.5
2026-08-30T21:00:20.100431+00:00,533,ep_this,5.5,4.5
2026-08-30T21:00:20.100431+00:00,541,ep_next,4.0,3.5
2026-08-30T21:00:20.100431+00:00,541,ep_this,4.0,3.5
2026-08-30T21:00:20.100431+00:00,544,ep_next,6.0,7.5
2026-08-30T21:00:20.100431+00:00,544,ep_this,6.0,7.5
