as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-30T12:49:38.446597+00:00,1,60,38.3,25590,23161,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,2,50,0.1,105,182,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,3,50,0.0,22,62,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,4,80,28.6,8590,41573,2.5,5,90,a,
2026-08-30T12:49:38.446597+00:00,5,65,0.1,116,562,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,6,60,0.3,341,1350,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,7,55,0.7,1390,1670,1.5,3,90,a,
2026-08-30T12:49:38.446597+00:00,8,56,41.7,38550,14303,4.5,9,80,a,
2026-08-30T12:49:38.446597+00:00,9,54,1.5,1176,3767,0.5,1,9,a,
2026-08-30T12:49:38.446597+00:00,10,55,6.9,18803,13532,5.5,11,90,a,100
2026-08-30T12:49:38.446597+00:00,11,55,5.6,2227,11152,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,12,95,10.3,7656,12172,4.5,9,67,a,
2026-08-30T12:49:38.446597+00:00,13,75,16.5,4250,32423,1.5,3,67,a,
2026-08-30T12:49:38.446597+00:00,14,64,1.7,1691,5321,0.5,1,14,a,
2026-08-30T12:49:38.446597+00:00,15,66,11.9,22701,11986,5.5,11,75,a,
2026-08-30T12:49:38.446597+00:00,16,64,0.3,372,909,0.5,1,22,a,
2026-08-30T12:49:38.446597+00:00,17,59,0.6,753,2377,0.5,1,14,a,
2026-08-30T12:49:38.446597+00:00,18,64,0.2,311,782,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,19,54,0.9,797,2685,0.5,1,22,a,
2026-08-30T12:49:38.446597+00:00,20,54,0.1,194,342,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,21,50,0.1,25,418,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,22,54,0.0,37,59,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,23,55,0.0,40,37,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,24,55,0.0,4,86,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,25,74,6.4,1745,19761,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,26,75,7.5,13788,13830,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,27,60,0.3,850,1138,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,28,50,4.2,13649,7964,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,29,45,0.1,396,233,0.5,1,90,a,
2026-08-30T12:49:38.446597+00:00,30,45,0.1,0,533,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,31,45,10.6,18152,27934,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,32,45,7.5,3556,10993,-0.5,-1,90,a,
2026-08-30T12:49:38.446597+00:00,33,45,0.4,493,500,0.5,1,16,a,
2026-08-30T12:49:38.446597+00:00,34,45,0.4,305,584,0.0,0,73,a,
2026-08-30T12:49:38.446597+00:00,35,50,0.1,137,180,0.5,1,16,a,
2026-08-30T12:49:38.446597+00:00,36,45,0.7,539,1080,0.0,0,81,a,
2026-08-30T12:49:38.446597+00:00,37,45,0.3,277,444,-1.0,-2,90,a,
2026-08-30T12:49:38.446597+00:00,38,40,1.7,2113,2191,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,39,40,0.2,0,890,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,40,75,26.0,33860,34712,4.0,8,81,a,
2026-08-30T12:49:38.446597+00:00,41,60,1.2,1671,3425,1.0,2,85,a,
2026-08-30T12:49:38.446597+00:00,42,55,0.0,130,230,1.0,2,54,a,
2026-08-30T12:49:38.446597+00:00,43,60,2.3,2366,6807,1.0,2,66,a,100
2026-08-30T12:49:38.446597+00:00,44,55,0.1,255,468,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,45,55,2.7,2211,6043,0.5,1,81,a,
2026-08-30T12:49:38.446597+00:00,46,50,0.2,569,517,1.0,2,73,a,
2026-08-30T12:49:38.446597+00:00,47,50,0.3,700,879,1.0,2,90,a,100
2026-08-30T12:49:38.446597+00:00,48,50,0.0,37,121,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,49,50,0.0,0,14,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,50,45,0.7,1224,1230,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,51,45,0.8,3189,1370,1.0,2,90,a,
2026-08-30T12:49:38.446597+00:00,52,50,0.0,89,131,0.5,1,8,a,
2026-08-30T12:49:38.446597+00:00,53,59,0.2,103,1283,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,54,55,0.0,12,268,-1.0,-2,39,s,0
2026-08-30T12:49:38.446597+00:00,55,79,7.0,1481,39531,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,56,55,0.1,94,548,0.0,0,0,d,50
2026-08-30T12:49:38.446597+00:00,57,45,3.4,5949,3700,2.5,5,180,a,
2026-08-30T12:49:38.446597+00:00,58,40,3.2,3814,2316,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,59,40,0.2,0,739,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,60,55,0.9,1294,1517,2.5,5,180,a,
2026-08-30T12:49:38.446597+00:00,61,55,4.1,2690,5030,2.5,5,180,a,
2026-08-30T12:49:38.446597+00:00,62,50,0.2,406,662,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,63,50,0.0,19,50,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,64,45,0.1,301,266,1.0,2,180,a,
2026-08-30T12:49:38.446597+00:00,65,45,0.0,24,101,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,66,40,0.2,369,375,0.0,0,0,a,100
2026-08-30T12:49:38.446597+00:00,67,65,2.7,2423,9045,2.0,4,178,a,
2026-08-30T12:49:38.446597+00:00,68,60,2.5,8181,6080,5.5,11,180,a,
2026-08-30T12:49:38.446597+00:00,69,60,1.6,8874,2584,7.0,14,176,a,
2026-08-30T12:49:38.446597+00:00,70,60,1.2,2096,3347,3.0,6,154,a,
2026-08-30T12:49:38.446597+00:00,71,50,0.2,1028,438,3.0,6,143,a,
2026-08-30T12:49:38.446597+00:00,72,50,0.1,81,252,0.5,1,1,a,
2026-08-30T12:49:38.446597+00:00,73,50,0.2,1015,782,1.0,2,36,a,100
2026-08-30T12:49:38.446597+00:00,74,50,0.1,190,150,0.5,1,9,a,100
2026-08-30T12:49:38.446597+00:00,75,50,0.0,178,87,0.5,1,3,a,100
2026-08-30T12:49:38.446597+00:00,76,50,0.0,23,49,0.5,1,15,a,
2026-08-30T12:49:38.446597+00:00,77,50,0.0,19,148,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,78,75,0.3,74,2163,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,79,60,3.1,15429,5465,4.5,9,154,a,
2026-08-30T12:49:38.446597+00:00,80,55,0.0,0,129,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,81,60,0.1,306,319,0.5,1,9,a,100
2026-08-30T12:49:38.446597+00:00,82,50,6.6,14150,4851,3.5,7,90,a,
2026-08-30T12:49:38.446597+00:00,83,45,0.1,132,156,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,84,55,2.1,3999,2140,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,85,50,0.1,28,599,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,86,55,1.2,7255,2045,5.0,10,90,a,
2026-08-30T12:49:38.446597+00:00,87,45,4.2,13824,4735,4.0,8,90,a,
2026-08-30T12:49:38.446597+00:00,88,46,8.2,27893,6121,6.5,13,75,a,
2026-08-30T12:49:38.446597+00:00,89,45,0.2,91,252,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,90,45,0.1,127,114,0.5,1,14,a,
2026-08-30T12:49:38.446597+00:00,91,45,0.1,149,199,0.5,1,12,a,
2026-08-30T12:49:38.446597+00:00,92,45,0.0,27,39,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,93,45,0.2,22,136,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,94,60,3.4,4023,6964,1.5,3,90,a,
2026-08-30T12:49:38.446597+00:00,95,65,1.1,1068,2635,1.5,3,66,a,
2026-08-30T12:49:38.446597+00:00,96,55,0.5,457,1078,0.5,1,14,a,
2026-08-30T12:49:38.446597+00:00,97,55,0.2,479,331,3.0,6,66,d,75
2026-08-30T12:49:38.446597+00:00,98,50,0.6,7277,1374,4.5,9,90,a,
2026-08-30T12:49:38.446597+00:00,99,50,0.0,9,9,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,100,50,0.0,101,55,0.0,0,0,a,100
2026-08-30T12:49:38.446597+00:00,101,50,0.0,59,152,0.0,0,0,d,75
2026-08-30T12:49:38.446597+00:00,102,50,1.1,164,2179,0.5,1,23,a,
2026-08-30T12:49:38.446597+00:00,103,50,0.0,28,76,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,104,50,0.2,94,549,1.0,2,90,a,
2026-08-30T12:49:38.446597+00:00,105,60,0.2,347,446,0.5,1,23,a,
2026-08-30T12:49:38.446597+00:00,106,80,16.2,11245,36444,0.0,0,82,a,
2026-08-30T12:49:38.446597+00:00,107,45,0.9,2749,1603,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,108,55,0.4,991,889,0.5,1,7,a,
2026-08-30T12:49:38.446597+00:00,109,45,21.5,33420,13806,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,110,45,1.2,486,2930,1.5,3,180,a,
2026-08-30T12:49:38.446597+00:00,111,40,4.0,5299,2886,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,112,50,9.2,4378,32798,1.0,2,180,a,
2026-08-30T12:49:38.446597+00:00,113,44,2.2,1496,4175,0.0,0,0,a,100
2026-08-30T12:49:38.446597+00:00,114,45,0.3,1459,433,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,115,46,10.2,124758,5702,8.5,17,77,a,
2026-08-30T12:49:38.446597+00:00,116,45,1.2,3814,1050,3.0,6,90,a,
2026-08-30T12:49:38.446597+00:00,117,45,0.0,47,40,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,118,45,0.1,122,111,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,119,45,0.0,50,54,0.5,1,26,a,
2026-08-30T12:49:38.446597+00:00,120,50,0.1,180,118,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,121,60,0.0,41,238,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,122,59,0.1,19,501,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,123,60,2.0,2906,24715,8.0,16,63,d,50
2026-08-30T12:49:38.446597+00:00,124,55,12.6,8529,17572,1.0,2,90,a,
2026-08-30T12:49:38.446597+00:00,125,55,1.0,1802,3885,2.5,5,90,d,75
2026-08-30T12:49:38.446597+00:00,126,55,0.1,226,256,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,127,50,3.8,9156,5319,3.0,6,85,a,
2026-08-30T12:49:38.446597+00:00,128,50,0.0,0,24,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,129,55,0.6,986,1447,1.0,2,63,a,
2026-08-30T12:49:38.446597+00:00,130,50,0.5,3186,770,3.5,7,77,a,
2026-08-30T12:49:38.446597+00:00,131,50,0.2,410,1108,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,132,45,0.0,0,240,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,133,50,0.0,0,6,0.0,0,0,u,0
2026-08-30T12:49:38.446597+00:00,134,45,0.3,474,472,0.0,0,0,a,
2026-08-30T12:49:38.446597+00:00,135,50,0.1,80,190,0.5,1,12,a,
2026-08-30T12:49:38.446597+00:00,136,60,1.0,2322,2731,0.0,0,0,a,100
2026-08-30T12:49:38.446597+00:00,137,55,0.0,14,39,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,138,55,0.2,759,438,0.5,1,26,a,
2026-08-30T12:49:38.446597+00:00,139,50,0.0,129,167,0.0,0,0,i,0
2026-08-30T12:49:38.446597+00:00,140,50,2.1,983,6951,1.0,2,90,a,
