as_of_utc,player_id,field,old,new
2026-08-30T23:26:54.219042+00:00,31,now_cost,45,44
2026-08-30T23:26:54.219042+00:00,160,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,77,now_cost,50,49
2026-08-30T23:26:54.219042+00:00,78,now_cost,75,74
2026-08-30T23:26:54.219042+00:00,136,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,157,now_cost,65,64
2026-08-30T23:26:54.219042+00:00,158,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,164,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,187,now_cost,50,49
2026-08-30T23:26:54.219042+00:00,193,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,201,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,231,now_cost,50,49
2026-08-30T23:26:54.219042+00:00,232,now_cost,50,49
2026-08-30T23:26:54.219042+00:00,245,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,248,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,370,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,454,now_cost,60,61
2026-08-30T23:26:54.219042+00:00,464,now_cost,60,61
2026-08-30T23:26:54.219042+00:00,514,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,519,now_cost,55,54
2026-08-30T23:26:54.219042+00:00,525,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,527,now_cost,60,59
2026-08-30T23:26:54.219042+00:00,542,now_cost,60,59
