as_of_utc,player_id,field,old,new
2026-08-26T14:58:21.672180+00:00,614,now_cost,,45
2026-08-26T14:58:21.672180+00:00,614,status,,a
2026-08-26T14:58:21.672180+00:00,614,news,,
2026-08-26T14:58:21.672180+00:00,614,ep_next,,1.7
2026-08-26T14:58:21.672180+00:00,614,ep_this,,1.7
2026-08-26T14:58:21.672180+00:00,206,status,d,i
2026-08-26T14:58:21.672180+00:00,206,news,Knee injury - 50% chance of playing,Knee injury - Unknown return date
2026-08-26T14:58:21.672180+00:00,206,chance_of_playing_next_round,50,0
2026-08-26T14:58:21.672180+00:00,206,ep_next,0.9,0.0
2026-08-26T14:58:21.672180+00:00,208,status,d,i
2026-08-26T14:58:21.672180+00:00,208,news,Groin injury - 75% chance of playing,Groin injury - Unknown return date
2026-08-26T14:58:21.672180+00:00,208,chance_of_playing_next_round,75,0
2026-08-26T14:58:21.672180+00:00,208,ep_next,1.7,0.0
2026-08-26T14:58:21.672180+00:00,365,status,a,u
2026-08-26T14:58:21.672180+00:00,365,news,,Has joined St Mirren on loan for the rest of the season
2026-08-26T14:58:21.672180+00:00,365,news_added,,2026-08-26T14:05:26.748768Z
2026-08-26T14:58:21.672180+00:00,365,chance_of_playing_next_round,,0
2026-08-26T14:58:21.672180+00:00,365,ep_next,1.0,0.0
2026-08-26T14:58:21.672180+00:00,613,now_cost,,45
2026-08-26T14:58:21.672180+00:00,613,status,,a
2026-08-26T14:58:21.672180+00:00,613,news,,
2026-08-26T14:58:21.672180+00:00,613,ep_next,,1.0
2026-08-26T14:58:21.672180+00:00,613,ep_this,,1.0
