as_of_utc,player_id,field,old,new
2026-08-26T23:26:37.061518+00:00,8,now_cost,55,56
2026-08-26T23:26:37.061518+00:00,8,ep_next,2.5,2.6
2026-08-26T23:26:37.061518+00:00,8,ep_this,2.5,2.6
2026-08-26T23:26:37.061518+00:00,20,now_cost,55,54
2026-08-26T23:26:37.061518+00:00,20,ep_next,2.0,1.9
2026-08-26T23:26:37.061518+00:00,20,ep_this,2.0,1.9
2026-08-26T23:26:37.061518+00:00,55,now_cost,80,79
2026-08-26T23:26:37.061518+00:00,55,ep_next,2.5,2.4
2026-08-26T23:26:37.061518+00:00,55,ep_this,2.5,2.4
2026-08-26T23:26:37.061518+00:00,88,now_cost,45,46
2026-08-26T23:26:37.061518+00:00,88,ep_next,1.7,1.9
2026-08-26T23:26:37.061518+00:00,88,ep_this,1.7,1.9
2026-08-26T23:26:37.061518+00:00,165,now_cost,75,76
2026-08-26T23:26:37.061518+00:00,247,status,a,d
2026-08-26T23:26:37.061518+00:00,247,news,,Knock - 75% chance of playing
2026-08-26T23:26:37.061518+00:00,247,news_added,,2026-08-26T22:00:07.797766Z
2026-08-26T23:26:37.061518+00:00,247,chance_of_playing_next_round,,75
2026-08-26T23:26:37.061518+00:00,247,ep_next,2.0,1.5
2026-08-26T23:26:37.061518+00:00,431,now_cost,60,59
2026-08-26T23:26:37.061518+00:00,431,ep_this,2.2,2.1
