as_of_utc,player_id,field,old,new
2026-09-12T01:04:21.740189+00:00,14,now_cost,64,63
2026-09-12T01:04:21.740189+00:00,17,now_cost,59,58
2026-09-12T01:04:21.740189+00:00,31,now_cost,44,45
2026-09-12T01:04:21.740189+00:00,97,now_cost,55,54
2026-09-12T01:04:21.740189+00:00,103,now_cost,50,49
2026-09-12T01:04:21.740189+00:00,125,now_cost,55,54
2026-09-12T01:04:21.740189+00:00,560,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,644,ep_next,1.5,1.6
2026-09-12T01:04:21.740189+00:00,644,ep_this,1.5,1.6
2026-09-12T01:04:21.740189+00:00,243,now_cost,50,49
2026-09-12T01:04:21.740189+00:00,654,ep_next,1.0,1.1
2026-09-12T01:04:21.740189+00:00,654,ep_this,1.0,1.1
2026-09-12T01:04:21.740189+00:00,265,now_cost,50,49
2026-09-12T01:04:21.740189+00:00,269,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,635,ep_next,1.5,1.6
2026-09-12T01:04:21.740189+00:00,635,ep_this,1.5,1.6
2026-09-12T01:04:21.740189+00:00,636,ep_next,1.5,1.6
2026-09-12T01:04:21.740189+00:00,636,ep_this,1.5,1.6
2026-09-12T01:04:21.740189+00:00,279,now_cost,41,42
2026-09-12T01:04:21.740189+00:00,645,ep_next,1.5,1.6
2026-09-12T01:04:21.740189+00:00,645,ep_this,1.5,1.6
2026-09-12T01:04:21.740189+00:00,300,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,313,now_cost,55,54
2026-09-12T01:04:21.740189+00:00,338,now_cost,55,54
2026-09-12T01:04:21.740189+00:00,648,ep_next,1.5,1.6
2026-09-12T01:04:21.740189+00:00,648,ep_this,1.5,1.6
2026-09-12T01:04:21.740189+00:00,374,now_cost,50,49
2026-09-12T01:04:21.740189+00:00,395,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,653,ep_next,1.0,1.1
2026-09-12T01:04:21.740189+00:00,653,ep_this,1.0,1.1
2026-09-12T01:04:21.740189+00:00,449,now_cost,51,52
2026-09-12T01:04:21.740189+00:00,454,now_cost,61,62
2026-09-12T01:04:21.740189+00:00,502,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,513,now_cost,60,59
2026-09-12T01:04:21.740189+00:00,524,now_cost,45,44
2026-09-12T01:04:21.740189+00:00,542,now_cost,59,58
2026-09-12T01:04:21.740189+00:00,552,now_cost,59,58
