as_of_utc,player_id,field,old,new
2026-08-29T18:24:25.426527+00:00,57,ep_next,2.0,2.5
2026-08-29T18:24:25.426527+00:00,57,ep_this,2.0,2.5
2026-08-29T18:24:25.426527+00:00,60,ep_next,1.0,2.5
2026-08-29T18:24:25.426527+00:00,60,ep_this,1.0,2.5
2026-08-29T18:24:25.426527+00:00,61,ep_next,1.0,2.5
2026-08-29T18:24:25.426527+00:00,61,ep_this,1.0,2.5
2026-08-29T18:24:25.426527+00:00,64,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,64,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,67,ep_next,1.5,2.0
2026-08-29T18:24:25.426527+00:00,67,ep_this,1.5,2.0
2026-08-29T18:24:25.426527+00:00,68,ep_next,5.5,6.5
2026-08-29T18:24:25.426527+00:00,68,ep_this,5.5,6.5
2026-08-29T18:24:25.426527+00:00,69,ep_next,5.0,7.0
2026-08-29T18:24:25.426527+00:00,69,ep_this,5.0,7.0
2026-08-29T18:24:25.426527+00:00,70,ep_next,2.0,3.0
2026-08-29T18:24:25.426527+00:00,70,ep_this,2.0,3.0
2026-08-29T18:24:25.426527+00:00,71,ep_next,2.0,3.0
2026-08-29T18:24:25.426527+00:00,71,ep_this,2.0,3.0
2026-08-29T18:24:25.426527+00:00,73,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,73,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,74,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,74,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,75,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,75,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,81,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,81,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,566,ep_next,1.5,3.0
2026-08-29T18:24:25.426527+00:00,566,ep_this,1.5,3.0
2026-08-29T18:24:25.426527+00:00,91,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,91,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,110,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,110,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,173,ep_next,3.5,5.5
2026-08-29T18:24:25.426527+00:00,173,ep_this,3.5,5.5
2026-08-29T18:24:25.426527+00:00,175,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,175,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,176,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,176,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,183,ep_next,1.0,2.0
2026-08-29T18:24:25.426527+00:00,183,ep_this,1.0,2.0
2026-08-29T18:24:25.426527+00:00,185,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,185,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,188,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,188,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,194,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,194,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,492,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,492,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,575,ep_next,1.0,2.0
2026-08-29T18:24:25.426527+00:00,575,ep_this,1.0,2.0
2026-08-29T18:24:25.426527+00:00,584,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,584,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,209,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,209,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,226,ep_next,4.0,5.0
2026-08-29T18:24:25.426527+00:00,226,ep_this,4.0,5.0
2026-08-29T18:24:25.426527+00:00,229,ep_next,3.5,9.0
2026-08-29T18:24:25.426527+00:00,229,ep_this,3.5,9.0
2026-08-29T18:24:25.426527+00:00,230,ep_next,3.5,5.0
2026-08-29T18:24:25.426527+00:00,230,ep_this,3.5,5.0
2026-08-29T18:24:25.426527+00:00,233,ep_next,3.5,5.0
2026-08-29T18:24:25.426527+00:00,233,ep_this,3.5,5.0
2026-08-29T18:24:25.426527+00:00,236,ep_next,7.0,6.5
2026-08-29T18:24:25.426527+00:00,236,ep_this,7.0,6.5
2026-08-29T18:24:25.426527+00:00,237,ep_next,5.0,6.5
2026-08-29T18:24:25.426527+00:00,237,ep_this,5.0,6.5
2026-08-29T18:24:25.426527+00:00,240,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,242,ep_next,2.0,2.5
2026-08-29T18:24:25.426527+00:00,242,ep_this,2.0,2.5
2026-08-29T18:24:25.426527+00:00,244,ep_next,4.5,5.0
2026-08-29T18:24:25.426527+00:00,244,ep_this,4.5,5.0
2026-08-29T18:24:25.426527+00:00,246,ep_next,2.0,2.5
2026-08-29T18:24:25.426527+00:00,246,ep_this,2.0,2.5
2026-08-29T18:24:25.426527+00:00,247,ep_next,1.5,2.0
2026-08-29T18:24:25.426527+00:00,247,ep_this,0.8,1.0
2026-08-29T18:24:25.426527+00:00,248,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,248,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,249,ep_next,4.5,5.0
2026-08-29T18:24:25.426527+00:00,249,ep_this,4.5,5.0
2026-08-29T18:24:25.426527+00:00,277,ep_next,4.5,8.5
2026-08-29T18:24:25.426527+00:00,277,ep_this,4.5,8.5
2026-08-29T18:24:25.426527+00:00,279,ep_next,7.5,10.0
2026-08-29T18:24:25.426527+00:00,279,ep_this,7.5,10.0
2026-08-29T18:24:25.426527+00:00,280,status,a,d
2026-08-29T18:24:25.426527+00:00,280,news,,Unspecified injury - 75% chance of playing
2026-08-29T18:24:25.426527+00:00,280,news_added,2026-08-22T17:30:07.685683Z,2026-08-29T16:30:08.151841Z
2026-08-29T18:24:25.426527+00:00,280,chance_of_playing_next_round,100,75
2026-08-29T18:24:25.426527+00:00,280,ep_next,3.0,2.2
2026-08-29T18:24:25.426527+00:00,281,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,281,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,282,ep_next,3.5,6.0
2026-08-29T18:24:25.426527+00:00,282,ep_this,3.5,6.0
2026-08-29T18:24:25.426527+00:00,286,ep_next,2.0,4.5
2026-08-29T18:24:25.426527+00:00,286,ep_this,2.0,4.5
2026-08-29T18:24:25.426527+00:00,287,ep_next,0.0,3.0
2026-08-29T18:24:25.426527+00:00,287,ep_this,0.0,3.0
2026-08-29T18:24:25.426527+00:00,289,ep_next,1.0,0.8
2026-08-29T18:24:25.426527+00:00,290,ep_next,3.5,4.0
2026-08-29T18:24:25.426527+00:00,290,ep_this,3.5,4.0
2026-08-29T18:24:25.426527+00:00,572,ep_next,6.5,10.0
2026-08-29T18:24:25.426527+00:00,572,ep_this,6.5,10.0
2026-08-29T18:24:25.426527+00:00,576,ep_next,2.0,1.5
2026-08-29T18:24:25.426527+00:00,576,ep_this,2.0,1.5
2026-08-29T18:24:25.426527+00:00,585,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,585,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,589,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,589,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,405,ep_next,0.0,1.0
2026-08-29T18:24:25.426527+00:00,405,ep_this,0.0,1.0
2026-08-29T18:24:25.426527+00:00,445,ep_next,1.5,4.5
2026-08-29T18:24:25.426527+00:00,445,ep_this,1.5,4.5
2026-08-29T18:24:25.426527+00:00,447,ep_next,1.5,4.0
2026-08-29T18:24:25.426527+00:00,447,ep_this,1.5,4.0
2026-08-29T18:24:25.426527+00:00,449,ep_next,1.5,7.0
2026-08-29T18:24:25.426527+00:00,449,ep_this,1.5,7.0
2026-08-29T18:24:25.426527+00:00,453,ep_next,1.0,2.5
2026-08-29T18:24:25.426527+00:00,453,ep_this,1.0,2.5
2026-08-29T18:24:25.426527+00:00,454,ep_next,4.5,8.5
2026-08-29T18:24:25.426527+00:00,454,ep_this,4.5,8.5
2026-08-29T18:24:25.426527+00:00,456,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,456,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,457,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,457,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,459,ep_next,1.5,3.0
2026-08-29T18:24:25.426527+00:00,459,ep_this,1.5,3.0
2026-08-29T18:24:25.426527+00:00,460,ep_next,3.0,4.5
2026-08-29T18:24:25.426527+00:00,460,ep_this,3.0,4.5
2026-08-29T18:24:25.426527+00:00,462,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,462,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,463,ep_next,0.0,2.0
2026-08-29T18:24:25.426527+00:00,463,ep_this,0.0,2.0
2026-08-29T18:24:25.426527+00:00,464,ep_next,2.0,5.5
2026-08-29T18:24:25.426527+00:00,464,ep_this,2.0,5.5
2026-08-29T18:24:25.426527+00:00,567,ep_next,0.5,4.0
2026-08-29T18:24:25.426527+00:00,567,ep_this,0.5,4.0
2026-08-29T18:24:25.426527+00:00,593,ep_next,0.5,6.0
2026-08-29T18:24:25.426527+00:00,593,ep_this,0.5,6.0
2026-08-29T18:24:25.426527+00:00,112,ep_next,0.5,1.0
2026-08-29T18:24:25.426527+00:00,112,ep_this,0.5,1.0
2026-08-29T18:24:25.426527+00:00,401,ep_next,0.0,1.0
2026-08-29T18:24:25.426527+00:00,401,ep_this,0.0,1.0
2026-08-29T18:24:25.426527+00:00,403,status,a,d
2026-08-29T18:24:25.426527+00:00,403,news,,Muscular injury - 75% chance of playing
2026-08-29T18:24:25.426527+00:00,403,news_added,,2026-08-29T16:30:08.380416Z
2026-08-29T18:24:25.426527+00:00,403,chance_of_playing_next_round,,75
2026-08-29T18:24:25.426527+00:00,455,ep_next,1.0,2.0
2026-08-29T18:24:25.426527+00:00,455,ep_this,1.0,2.0
2026-08-29T18:24:25.426527+00:00,496,ep_next,1.0,1.5
2026-08-29T18:24:25.426527+00:00,496,ep_this,1.0,1.5
2026-08-29T18:24:25.426527+00:00,499,ep_next,0.0,0.5
2026-08-29T18:24:25.426527+00:00,499,ep_this,0.0,0.5
2026-08-29T18:24:25.426527+00:00,502,ep_next,1.5,2.5
