as_of_utc,player_id,field,old,new
2026-09-06T19:06:54.977789+00:00,1,ep_next,4.7,5.0
2026-09-06T19:06:54.977789+00:00,1,ep_this,4.7,5.0
2026-09-06T19:06:54.977789+00:00,9,ep_next,0.3,0.7
2026-09-06T19:06:54.977789+00:00,9,ep_this,0.3,0.7
2026-09-06T19:06:54.977789+00:00,16,ep_next,0.3,0.7
2026-09-06T19:06:54.977789+00:00,16,ep_this,0.3,0.7
2026-09-06T19:06:54.977789+00:00,19,ep_next,0.7,1.0
2026-09-06T19:06:54.977789+00:00,19,ep_this,0.7,1.0
2026-09-06T19:06:54.977789+00:00,25,ep_next,0.0,0.3
2026-09-06T19:06:54.977789+00:00,25,ep_this,0.0,0.3
2026-09-06T19:06:54.977789+00:00,31,ep_next,1.0,1.7
2026-09-06T19:06:54.977789+00:00,31,ep_this,1.0,1.7
2026-09-06T19:06:54.977789+00:00,40,ep_next,7.0,6.3
2026-09-06T19:06:54.977789+00:00,40,ep_this,7.0,6.3
2026-09-06T19:06:54.977789+00:00,136,ep_next,0.0,0.3
2026-09-06T19:06:54.977789+00:00,136,ep_this,0.0,0.3
2026-09-06T19:06:54.977789+00:00,157,ep_next,0.3,0.7
2026-09-06T19:06:54.977789+00:00,157,ep_this,0.3,0.7
2026-09-06T19:06:54.977789+00:00,200,ep_next,2.3,3.0
2026-09-06T19:06:54.977789+00:00,200,ep_this,2.3,3.0
2026-09-06T19:06:54.977789+00:00,239,status,a,d
2026-09-06T19:06:54.977789+00:00,239,news,,Unspecified injury - 75% chance of playing
2026-09-06T19:06:54.977789+00:00,239,news_added,2026-07-25T14:30:10.455878Z,2026-09-06T18:00:08.301702Z
2026-09-06T19:06:54.977789+00:00,239,chance_of_playing_next_round,100,75
2026-09-06T19:06:54.977789+00:00,239,ep_next,1.3,1.0
2026-09-06T19:06:54.977789+00:00,654,now_cost,,45
2026-09-06T19:06:54.977789+00:00,654,status,,a
2026-09-06T19:06:54.977789+00:00,654,news,,
2026-09-06T19:06:54.977789+00:00,654,ep_next,,1.0
2026-09-06T19:06:54.977789+00:00,654,ep_this,,1.0
