as_of_utc,player_id,field,old,new
2026-09-10T16:20:35.977579+00:00,78,news,Foot injury - Unknown return date,Foot injury - Expected back 7 Nov
2026-09-10T16:20:35.977579+00:00,135,status,a,i
2026-09-10T16:20:35.977579+00:00,135,news,,Unspecified injury - Expected back 10 Oct
2026-09-10T16:20:35.977579+00:00,135,news_added,,2026-09-10T13:00:08.617941Z
2026-09-10T16:20:35.977579+00:00,135,chance_of_playing_next_round,,0
2026-09-10T16:20:35.977579+00:00,135,ep_next,0.3,0.0
2026-09-10T16:20:35.977579+00:00,655,now_cost,,55
2026-09-10T16:20:35.977579+00:00,655,status,,a
2026-09-10T16:20:35.977579+00:00,655,news,,
2026-09-10T16:20:35.977579+00:00,655,ep_next,,2.0
2026-09-10T16:20:35.977579+00:00,655,ep_this,,2.0
2026-09-10T16:20:35.977579+00:00,285,status,d,a
2026-09-10T16:20:35.977579+00:00,285,news,Foot injury - 75% chance of playing,
2026-09-10T16:20:35.977579+00:00,285,chance_of_playing_next_round,75,100
2026-09-10T16:20:35.977579+00:00,285,ep_next,0.2,0.3
2026-09-10T16:20:35.977579+00:00,444,status,a,d
2026-09-10T16:20:35.977579+00:00,444,news,,Ankle injury - 50% chance of playing
2026-09-10T16:20:35.977579+00:00,444,news_added,,2026-09-10T16:00:09.127466Z
2026-09-10T16:20:35.977579+00:00,444,chance_of_playing_next_round,,50
