as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-03T00:09:32.478055+00:00,1,60,37.9,139164,147750,6.0,12,180,a,
2026-09-03T00:09:32.478055+00:00,2,50,0.1,440,889,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,3,50,0.0,117,334,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,4,80,26.4,34981,229870,6.5,13,180,a,
2026-09-03T00:09:32.478055+00:00,5,65,0.1,419,1920,0.0,0,0,i,0
2026-09-03T00:09:32.478055+00:00,6,60,0.2,953,4536,0.0,0,0,i,0
2026-09-03T00:09:32.478055+00:00,7,55,0.7,6586,9235,3.0,6,160,a,
2026-09-03T00:09:32.478055+00:00,8,56,43.6,340977,78874,10.0,20,170,a,
2026-09-03T00:09:32.478055+00:00,9,54,1.2,3818,25553,0.5,1,9,a,
2026-09-03T00:09:32.478055+00:00,10,55,7.2,112534,74017,9.0,18,180,a,100
2026-09-03T00:09:32.478055+00:00,11,55,5.0,10996,62605,6.0,12,168,a,
2026-09-03T00:09:32.478055+00:00,12,95,10.6,85467,65370,10.0,20,157,a,
2026-09-03T00:09:32.478055+00:00,13,75,14.9,16336,170731,4.0,8,151,a,
2026-09-03T00:09:32.478055+00:00,14,64,1.5,6056,28928,1.0,2,59,a,
2026-09-03T00:09:32.478055+00:00,15,66,11.3,88663,112101,7.0,14,145,a,
2026-09-03T00:09:32.478055+00:00,16,64,0.3,951,5583,0.5,1,22,a,
2026-09-03T00:09:32.478055+00:00,17,59,0.5,2503,10902,1.0,2,33,a,
2026-09-03T00:09:32.478055+00:00,18,63,0.2,975,4418,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,19,54,0.8,2983,14113,1.0,2,27,a,
2026-09-03T00:09:32.478055+00:00,20,54,0.1,510,1512,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,21,49,0.1,122,1665,0.0,0,0,i,0
2026-09-03T00:09:32.478055+00:00,22,54,0.0,157,282,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,23,55,0.0,175,193,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,24,55,0.0,4,251,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,25,73,5.2,6227,134888,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,26,75,7.0,53135,91218,4.0,8,180,a,
2026-09-03T00:09:32.478055+00:00,27,59,0.3,2250,7364,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,28,50,4.4,51334,39453,1.0,2,90,a,
2026-09-03T00:09:32.478055+00:00,29,45,0.1,1791,1718,0.5,1,90,a,
2026-09-03T00:09:32.478055+00:00,30,45,0.1,0,1704,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,31,44,10.5,156062,141164,0.5,1,11,a,
2026-09-03T00:09:32.478055+00:00,32,45,7.1,26167,54122,0.5,1,167,a,
2026-09-03T00:09:32.478055+00:00,33,45,0.4,2086,3597,0.5,1,16,a,
2026-09-03T00:09:32.478055+00:00,34,45,0.4,3105,2946,1.0,2,163,a,
2026-09-03T00:09:32.478055+00:00,35,50,0.1,721,953,0.5,1,16,a,
2026-09-03T00:09:32.478055+00:00,36,45,0.7,6582,5822,0.5,1,171,a,
2026-09-03T00:09:32.478055+00:00,37,45,0.3,2220,2115,0.0,0,180,a,
2026-09-03T00:09:32.478055+00:00,38,40,1.7,11698,12245,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,39,40,0.2,0,3031,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,40,75,24.9,163598,207896,6.5,13,171,a,
2026-09-03T00:09:32.478055+00:00,41,60,1.1,10576,16052,2.0,4,175,a,
2026-09-03T00:09:32.478055+00:00,42,55,0.0,391,750,1.0,2,54,a,
2026-09-03T00:09:32.478055+00:00,43,59,2.1,9331,36861,3.0,6,156,a,100
2026-09-03T00:09:32.478055+00:00,44,54,0.1,927,2411,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,45,55,2.5,10546,30729,1.0,2,171,a,
2026-09-03T00:09:32.478055+00:00,46,50,0.3,3670,2787,2.0,4,150,a,
2026-09-03T00:09:32.478055+00:00,47,50,0.3,3682,4246,2.0,4,180,a,100
2026-09-03T00:09:32.478055+00:00,48,50,0.0,118,463,0.0,0,0,i,0
2026-09-03T00:09:32.478055+00:00,49,50,0.0,0,56,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,50,45,0.7,6486,6799,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,51,45,0.9,23281,9385,2.0,4,160,a,
2026-09-03T00:09:32.478055+00:00,52,50,0.0,579,660,0.5,1,27,a,
2026-09-03T00:09:32.478055+00:00,53,59,0.1,260,4084,0.0,0,0,i,0
2026-09-03T00:09:32.478055+00:00,54,55,0.0,61,898,-1.0,-2,39,s,0
2026-09-03T00:09:32.478055+00:00,55,78,5.2,4250,211653,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,56,55,0.1,2696,2029,0.5,1,19,a,100
2026-09-03T00:09:32.478055+00:00,57,45,3.4,31675,23391,2.5,5,180,a,
2026-09-03T00:09:32.478055+00:00,58,40,3.4,24909,14309,0.0,0,0,a,
2026-09-03T00:09:32.478055+00:00,59,40,0.2,0,2179,0.0,0,0,u,0
2026-09-03T00:09:32.478055+00:00,60,55,0.9,5037,7791,2.5,5,180,a,
2026-09-03T00:09:32.478055+00:00,61,55,3.9,8798,28033,2.5,5,180,a,
2026-09-03T00:09:32.478055+00:00,62,50,0.2,1400,3068,0.0,0,0,a,
