as_of_utc,player_id,field,old,new
2026-09-03T16:21:54.929042+00:00,652,now_cost,,55
2026-09-03T16:21:54.929042+00:00,652,status,,a
2026-09-03T16:21:54.929042+00:00,652,news,,
2026-09-03T16:21:54.929042+00:00,652,ep_next,,2.0
2026-09-03T16:21:54.929042+00:00,652,ep_this,,2.0
2026-09-03T16:21:54.929042+00:00,340,status,i,a
2026-09-03T16:21:54.929042+00:00,340,news,Ankle injury - Expected back 5 Sep,
2026-09-03T16:21:54.929042+00:00,340,chance_of_playing_next_round,0,100
2026-09-03T16:21:54.929042+00:00,316,status,d,a
2026-09-03T16:21:54.929042+00:00,316,news,Knee injury - 75% chance of playing,
2026-09-03T16:21:54.929042+00:00,316,chance_of_playing_next_round,75,100
2026-09-03T16:21:54.929042+00:00,316,ep_next,3.8,5.0
2026-09-03T16:21:54.929042+00:00,329,status,d,i
2026-09-03T16:21:54.929042+00:00,329,news,Hamstring injury - 50% chance of playing,Hamstring injury - Expected back 21 Nov
2026-09-03T16:21:54.929042+00:00,329,chance_of_playing_next_round,50,0
2026-09-03T16:21:54.929042+00:00,329,ep_next,1.8,0.0
2026-09-03T16:21:54.929042+00:00,407,status,a,u
2026-09-03T16:21:54.929042+00:00,407,news,,Has joined Benfica on loan for the rest of the season
2026-09-03T16:21:54.929042+00:00,407,news_added,,2026-09-03T15:41:24.710479Z
2026-09-03T16:21:54.929042+00:00,407,chance_of_playing_next_round,,0
2026-09-03T16:21:54.929042+00:00,543,status,d,i
2026-09-03T16:21:54.929042+00:00,543,news,Unspecified injury - 75% chance of playing,Hamstring injury - Unknown return date
2026-09-03T16:21:54.929042+00:00,543,chance_of_playing_next_round,75,0
2026-09-03T16:21:54.929042+00:00,543,ep_next,1.9,0.0
