as_of_utc,player_id,field,old,new
2026-09-03T00:09:32.478055+00:00,452,now_cost,69,68
2026-09-03T00:09:32.478055+00:00,44,now_cost,55,54
2026-09-03T00:09:32.478055+00:00,203,now_cost,50,49
2026-09-03T00:09:32.478055+00:00,263,now_cost,55,54
2026-09-03T00:09:32.478055+00:00,572,now_cost,45,46
2026-09-03T00:09:32.478055+00:00,351,now_cost,50,49
2026-09-03T00:09:32.478055+00:00,43,now_cost,60,59
2026-09-03T00:09:32.478055+00:00,162,now_cost,50,49
2026-09-03T00:09:32.478055+00:00,431,now_cost,59,58
2026-09-03T00:09:32.478055+00:00,465,now_cost,60,59
2026-09-03T00:09:32.478055+00:00,488,now_cost,50,49
2026-09-03T00:09:32.478055+00:00,112,now_cost,50,49
