as_of_utc,player_id,field,old,new
2026-08-21T13:07:54.879100+00:00,137,status,d,i
2026-08-21T13:07:54.879100+00:00,137,news,Knee injury - 75% chance of playing,Knee injury - Unknown return date
2026-08-21T13:07:54.879100+00:00,137,chance_of_playing_next_round,75,0
2026-08-21T13:07:54.879100+00:00,137,ep_next,1.3,0.0
2026-08-21T13:07:54.879100+00:00,600,now_cost,,50
2026-08-21T13:07:54.879100+00:00,600,status,,a
2026-08-21T13:07:54.879100+00:00,600,news,,
2026-08-21T13:07:54.879100+00:00,389,status,d,a
2026-08-21T13:07:54.879100+00:00,389,news,Knock - 75% chance of playing,
2026-08-21T13:07:54.879100+00:00,389,chance_of_playing_next_round,75,100
2026-08-21T13:07:54.879100+00:00,400,status,d,i
2026-08-21T13:07:54.879100+00:00,400,news,Calf injury - 75% chance of playing,Calf injury - Expected back 5 Sep
2026-08-21T13:07:54.879100+00:00,400,chance_of_playing_next_round,75,0
