as_of_utc,player_id,field,old,new
2026-08-21T18:15:22.735357+00:00,1,ep_this,,4.0
2026-08-21T18:15:22.735357+00:00,2,ep_this,,2.6
2026-08-21T18:15:22.735357+00:00,3,ep_this,,2.6
2026-08-21T18:15:22.735357+00:00,4,ep_this,,4.0
2026-08-21T18:15:22.735357+00:00,5,chance_of_playing_this_round,,0
2026-08-21T18:15:22.735357+00:00,5,ep_this,,0.0
2026-08-21T18:15:22.735357+00:00,6,chance_of_playing_this_round,,0
2026-08-21T18:15:22.735357+00:00,6,ep_this,,0.0
2026-08-21T18:15:22.735357+00:00,7,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,8,ep_this,,2.5
2026-08-21T18:15:22.735357+00:00,9,ep_this,,2.5
2026-08-21T18:15:22.735357+00:00,10,chance_of_playing_this_round,,100
2026-08-21T18:15:22.735357+00:00,10,ep_this,,2.5
2026-08-21T18:15:22.735357+00:00,11,ep_this,,2.5
2026-08-21T18:15:22.735357+00:00,12,ep_this,,3.2
2026-08-21T18:15:22.735357+00:00,13,ep_this,,2.6
2026-08-21T18:15:22.735357+00:00,14,ep_this,,2.3
2026-08-21T18:15:22.735357+00:00,15,ep_this,,2.3
2026-08-21T18:15:22.735357+00:00,16,ep_this,,2.3
2026-08-21T18:15:22.735357+00:00,17,ep_this,,2.1
2026-08-21T18:15:22.735357+00:00,18,ep_this,,2.3
2026-08-21T18:15:22.735357+00:00,19,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,20,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,22,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,23,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,24,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,25,ep_this,,2.4
2026-08-21T18:15:22.735357+00:00,26,ep_this,,2.4
2026-08-21T18:15:22.735357+00:00,27,ep_this,,2.0
2026-08-21T18:15:22.735357+00:00,31,ep_this,,1.7
2026-08-21T18:15:22.735357+00:00,452,chance_of_playing_this_round,,75
2026-08-21T18:15:22.735357+00:00,452,ep_this,,1.8
2026-08-21T18:15:22.735357+00:00,557,ep_this,,2.3
