as_of_utc,player_id,field,old,new
2026-09-19T14:21:12.303401+00:00,1,ep_next,5.8,6.0
2026-09-19T14:21:12.303401+00:00,1,ep_this,5.8,6.0
2026-09-19T14:21:12.303401+00:00,4,ep_next,4.8,5.0
2026-09-19T14:21:12.303401+00:00,4,ep_this,4.8,5.0
2026-09-19T14:21:12.303401+00:00,5,ep_next,0.2,0.4
2026-09-19T14:21:12.303401+00:00,5,ep_this,0.2,0.4
2026-09-19T14:21:12.303401+00:00,8,ep_next,5.6,5.8
2026-09-19T14:21:12.303401+00:00,8,ep_this,5.6,5.8
2026-09-19T14:21:12.303401+00:00,12,ep_next,6.0,6.2
2026-09-19T14:21:12.303401+00:00,12,ep_this,6.0,6.2
2026-09-19T14:21:12.303401+00:00,13,ep_next,3.8,4.0
2026-09-19T14:21:12.303401+00:00,13,ep_this,3.8,4.0
2026-09-19T14:21:12.303401+00:00,15,ep_next,5.4,5.6
2026-09-19T14:21:12.303401+00:00,15,ep_this,5.4,5.6
2026-09-19T14:21:12.303401+00:00,26,ep_next,3.4,3.6
2026-09-19T14:21:12.303401+00:00,26,ep_this,3.4,3.6
2026-09-19T14:21:12.303401+00:00,31,ep_next,2.2,2.4
2026-09-19T14:21:12.303401+00:00,31,ep_this,2.2,2.4
2026-09-19T14:21:12.303401+00:00,452,ep_next,1.6,1.8
2026-09-19T14:21:12.303401+00:00,452,ep_this,1.6,1.8
2026-09-19T14:21:12.303401+00:00,557,ep_next,2.8,3.0
2026-09-19T14:21:12.303401+00:00,557,ep_this,2.8,3.0
2026-09-19T14:21:12.303401+00:00,32,ep_next,1.4,1.2
2026-09-19T14:21:12.303401+00:00,32,ep_this,1.4,1.2
2026-09-19T14:21:12.303401+00:00,33,ep_next,1.6,2.0
2026-09-19T14:21:12.303401+00:00,33,ep_this,1.6,2.0
2026-09-19T14:21:12.303401+00:00,41,ep_next,2.2,4.2
2026-09-19T14:21:12.303401+00:00,41,ep_this,2.2,4.2
2026-09-19T14:21:12.303401+00:00,45,ep_next,2.4,3.4
2026-09-19T14:21:12.303401+00:00,45,ep_this,2.4,3.4
