as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-19T12:15:45.375463+00:00,61,55,3.1,480,906,1.6,8,360,a,
2026-09-19T12:15:45.375463+00:00,62,50,0.2,84,79,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,63,49,0.0,4,5,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,64,45,0.1,45,37,0.4,2,360,a,
2026-09-19T12:15:45.375463+00:00,65,44,0.0,4,5,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,66,40,0.3,96,71,0.0,0,0,a,100
2026-09-19T12:15:45.375463+00:00,67,63,1.6,433,797,1.6,8,347,a,
2026-09-19T12:15:45.375463+00:00,68,61,6.5,15009,1901,5.8,29,350,a,
2026-09-19T12:15:45.375463+00:00,69,61,5.8,2969,2269,5.6,28,356,a,
2026-09-19T12:15:45.375463+00:00,70,60,1.0,749,399,3.0,15,294,a,
2026-09-19T12:15:45.375463+00:00,71,50,0.2,33,92,1.4,7,165,a,
2026-09-19T12:15:45.375463+00:00,72,49,0.1,9,32,0.6,3,10,a,
2026-09-19T12:15:45.375463+00:00,73,50,0.3,111,153,1.6,8,192,a,100
2026-09-19T12:15:45.375463+00:00,74,50,0.1,21,25,0.4,2,30,a,100
2026-09-19T12:15:45.375463+00:00,75,50,0.0,31,16,0.6,3,28,a,100
2026-09-19T12:15:45.375463+00:00,76,49,0.0,2,8,0.2,1,15,a,
2026-09-19T12:15:45.375463+00:00,77,49,0.0,2,8,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,78,74,0.2,19,81,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,79,60,3.3,2414,1317,3.2,16,334,a,
2026-09-19T12:15:45.375463+00:00,80,55,0.0,0,6,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,81,60,0.1,94,56,0.4,2,10,a,100
2026-09-19T12:15:45.375463+00:00,82,50,6.1,2330,1015,4.0,20,450,a,
2026-09-19T12:15:45.375463+00:00,83,45,0.1,35,36,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,84,54,1.0,13,1228,2.0,10,196,i,0
2026-09-19T12:15:45.375463+00:00,85,49,0.1,4,36,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,86,55,1.8,523,1246,4.4,22,406,a,
2026-09-19T12:15:45.375463+00:00,87,45,4.0,1622,3388,4.2,21,450,a,
2026-09-19T12:15:45.375463+00:00,88,46,7.7,1979,2162,4.6,23,294,a,
2026-09-19T12:15:45.375463+00:00,89,44,0.2,32,68,0.2,1,2,a,
2026-09-19T12:15:45.375463+00:00,90,45,0.1,20,24,1.0,5,152,a,
2026-09-19T12:15:45.375463+00:00,91,45,0.1,19,29,1.2,6,192,a,
2026-09-19T12:15:45.375463+00:00,92,45,0.0,13,12,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,93,45,0.2,3604,122,4.2,21,253,a,
2026-09-19T12:15:45.375463+00:00,94,61,8.0,45490,1632,7.8,39,447,a,
2026-09-19T12:15:45.375463+00:00,95,63,0.5,108,554,1.4,7,179,a,
2026-09-19T12:15:45.375463+00:00,96,54,0.4,247,186,3.2,16,283,a,
2026-09-19T12:15:45.375463+00:00,97,54,0.1,5,71,1.2,6,66,i,0
2026-09-19T12:15:45.375463+00:00,98,50,2.5,3565,1402,5.6,28,450,a,
2026-09-19T12:15:45.375463+00:00,99,50,0.0,2,3,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,100,50,0.0,137,19,1.2,6,3,a,100
2026-09-19T12:15:45.375463+00:00,101,49,0.0,58,13,0.4,2,90,a,100
2026-09-19T12:15:45.375463+00:00,102,48,0.7,126,242,1.8,9,216,a,
2026-09-19T12:15:45.375463+00:00,103,49,0.0,1,11,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,104,49,0.1,7,45,1.2,6,224,a,100
2026-09-19T12:15:45.375463+00:00,105,59,0.1,416,60,3.0,15,267,a,
2026-09-19T12:15:45.375463+00:00,106,78,8.9,8558,4489,2.0,10,442,a,
2026-09-19T12:15:45.375463+00:00,107,45,1.0,96,1103,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,108,54,0.3,167,330,0.6,3,13,a,
2026-09-19T12:15:45.375463+00:00,109,45,21.7,4122,8412,3.4,17,360,a,
2026-09-19T12:15:45.375463+00:00,110,45,0.8,52,1120,1.0,5,360,a,
2026-09-19T12:15:45.375463+00:00,111,40,4.2,1234,918,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,112,49,6.7,1081,2049,3.8,19,404,a,
2026-09-19T12:15:45.375463+00:00,113,44,1.6,225,905,1.6,8,257,a,100
2026-09-19T12:15:45.375463+00:00,114,45,0.3,70,64,2.6,13,347,a,
2026-09-19T12:15:45.375463+00:00,115,49,25.2,21836,1813,6.4,32,333,a,
2026-09-19T12:15:45.375463+00:00,116,45,1.5,1336,297,4.4,22,360,a,
2026-09-19T12:15:45.375463+00:00,117,45,0.0,7,9,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,118,45,0.0,0,37,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,119,45,0.0,9,10,0.6,3,54,a,
2026-09-19T12:15:45.375463+00:00,120,50,0.1,47,33,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,121,59,0.0,12,14,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,122,59,0.0,5,17,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,123,59,0.6,25,812,3.2,16,63,i,0
2026-09-19T12:15:45.375463+00:00,124,57,21.5,37957,2089,6.6,33,360,a,
2026-09-19T12:15:45.375463+00:00,125,54,0.5,184,306,1.0,5,90,a,100
2026-09-19T12:15:45.375463+00:00,126,54,0.1,38,38,0.2,1,6,a,
2026-09-19T12:15:45.375463+00:00,127,50,4.2,432,5477,3.2,16,348,a,
2026-09-19T12:15:45.375463+00:00,128,50,0.0,0,1,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,129,54,0.4,110,139,2.4,12,243,a,100
2026-09-19T12:15:45.375463+00:00,130,49,0.2,1,193,1.4,7,156,i,0
2026-09-19T12:15:45.375463+00:00,131,49,0.1,63,74,0.0,0,0,d,50
2026-09-19T12:15:45.375463+00:00,132,45,0.0,0,21,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,133,50,0.0,0,1,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,134,45,0.2,30,87,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,135,49,0.0,1,54,0.2,1,12,i,0
2026-09-19T12:15:45.375463+00:00,136,59,1.0,2264,1137,0.8,4,85,a,100
2026-09-19T12:15:45.375463+00:00,137,54,0.0,4,7,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,138,55,1.0,4440,351,3.6,18,278,a,
2026-09-19T12:15:45.375463+00:00,139,50,0.0,9,26,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,140,49,0.7,0,566,0.4,2,90,u,0
2026-09-19T12:15:45.375463+00:00,141,50,0.0,0,5,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,142,54,6.5,84,12003,0.6,3,292,d,75
2026-09-19T12:15:45.375463+00:00,143,55,0.1,0,41,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,144,50,1.0,235,997,0.8,4,272,a,
2026-09-19T12:15:45.375463+00:00,145,50,0.2,320,171,1.6,8,312,a,100
2026-09-19T12:15:45.375463+00:00,146,45,0.0,0,7,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,147,44,0.2,17,31,0.2,1,5,a,
2026-09-19T12:15:45.375463+00:00,148,45,0.9,101,1250,1.6,8,258,a,
2026-09-19T12:15:45.375463+00:00,149,48,0.9,156,957,0.6,3,341,a,
2026-09-19T12:15:45.375463+00:00,150,45,0.0,0,20,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,151,45,0.4,65,242,1.0,5,221,a,
2026-09-19T12:15:45.375463+00:00,152,53,0.6,13,462,0.0,0,0,d,50
2026-09-19T12:15:45.375463+00:00,153,45,0.1,2,108,0.2,1,139,s,0
2026-09-19T12:15:45.375463+00:00,154,97,27.0,6451,11448,5.6,28,442,a,100
2026-09-19T12:15:45.375463+00:00,155,69,3.5,1668,1333,1.2,6,181,a,
2026-09-19T12:15:45.375463+00:00,156,65,1.4,606,1023,2.8,14,332,a,
2026-09-19T12:15:45.375463+00:00,157,63,0.7,193,514,0.8,4,23,a,
2026-09-19T12:15:45.375463+00:00,158,59,0.0,21,22,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,159,53,1.1,44,1053,0.2,1,13,d,50
2026-09-19T12:15:45.375463+00:00,160,58,0.3,85,240,0.6,3,31,a,
2026-09-19T12:15:45.375463+00:00,161,50,0.2,66,318,2.2,11,258,a,
2026-09-19T12:15:45.375463+00:00,162,48,0.6,128,438,0.8,4,82,a,
2026-09-19T12:15:45.375463+00:00,163,45,0.1,0,88,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,164,53,0.0,12,19,0.4,2,27,a,100
2026-09-19T12:15:45.375463+00:00,165,78,68.4,4670,51491,6.6,33,360,d,75
2026-09-19T12:15:45.375463+00:00,166,65,1.2,1300,692,1.0,5,243,a,
2026-09-19T12:15:45.375463+00:00,167,56,2.9,16355,1104,1.6,8,187,a,
2026-09-19T12:15:45.375463+00:00,168,50,0.2,0,162,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,169,45,0.5,625,315,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,170,50,0.1,5,136,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,171,40,1.0,0,487,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,172,44,0.4,23,58,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,173,40,8.6,1187,4836,3.0,15,347,a,
2026-09-19T12:15:45.375463+00:00,174,40,0.4,0,208,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,175,40,9.5,409,7131,1.2,6,360,a,
2026-09-19T12:15:45.375463+00:00,176,40,0.7,31,147,1.0,5,354,a,
2026-09-19T12:15:45.375463+00:00,177,39,0.0,40,27,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,178,40,0.1,21,26,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,179,40,0.0,10,6,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,180,40,0.1,5,48,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,181,40,0.0,0,9,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,182,40,0.7,5,983,0.8,4,360,d,25
2026-09-19T12:15:45.375463+00:00,183,49,0.1,26,67,1.6,8,224,a,100
2026-09-19T12:15:45.375463+00:00,184,49,0.1,19,140,1.6,8,353,a,
2026-09-19T12:15:45.375463+00:00,185,48,0.1,13,27,0.2,1,31,a,
2026-09-19T12:15:45.375463+00:00,186,54,0.1,8,32,0.8,4,186,a,100
2026-09-19T12:15:45.375463+00:00,187,49,0.0,2,14,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,188,53,0.1,5,41,0.6,3,53,a,
2026-09-19T12:15:45.375463+00:00,189,44,0.2,1072,143,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,190,54,0.1,2,43,0.8,4,166,a,
2026-09-19T12:15:45.375463+00:00,191,45,0.1,0,59,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,192,45,0.3,0,202,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,193,54,0.1,10,49,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,194,50,0.7,284,440,1.0,5,137,a,
2026-09-19T12:15:45.375463+00:00,195,50,0.7,136,442,0.6,3,88,a,
2026-09-19T12:15:45.375463+00:00,196,50,0.0,0,6,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,197,45,0.0,0,20,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,198,50,1.4,11,1387,1.0,5,270,i,0
2026-09-19T12:15:45.375463+00:00,199,45,0.1,26,22,0.4,2,90,a,
2026-09-19T12:15:45.375463+00:00,200,59,7.0,716,3822,2.6,13,364,a,
2026-09-19T12:15:45.375463+00:00,201,54,6.0,1731,2401,0.6,3,175,a,
2026-09-19T12:15:45.375463+00:00,202,50,0.6,94,470,1.2,6,360,a,
2026-09-19T12:15:45.375463+00:00,203,48,0.2,20,230,0.4,2,270,a,
2026-09-19T12:15:45.375463+00:00,204,45,6.1,705,1825,3.4,17,329,a,
2026-09-19T12:15:45.375463+00:00,205,45,0.0,0,10,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,206,43,0.0,2,17,0.2,1,72,i,0
2026-09-19T12:15:45.375463+00:00,207,44,0.1,7,20,0.4,2,16,a,
2026-09-19T12:15:45.375463+00:00,208,62,0.6,365,164,0.0,0,0,a,100
2026-09-19T12:15:45.375463+00:00,209,59,0.1,32,59,1.2,6,173,a,
2026-09-19T12:15:45.375463+00:00,210,55,0.8,127,366,2.0,10,346,a,100
2026-09-19T12:15:45.375463+00:00,211,55,0.4,101,249,2.4,12,226,a,
2026-09-19T12:15:45.375463+00:00,212,44,7.7,1363,3282,0.4,2,29,a,
2026-09-19T12:15:45.375463+00:00,213,49,0.1,6,21,0.2,1,6,a,
2026-09-19T12:15:45.375463+00:00,214,50,0.5,452,170,3.6,18,351,a,
2026-09-19T12:15:45.375463+00:00,215,50,0.0,0,2,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,216,50,0.0,0,12,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,217,49,0.0,0,23,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,218,49,0.0,11,22,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,219,49,0.0,0,1,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,220,45,0.0,0,2,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,221,45,0.1,9,31,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,222,60,0.6,632,206,2.4,12,217,a,
2026-09-19T12:15:45.375463+00:00,223,63,1.4,14,1031,0.4,2,62,i,0
2026-09-19T12:15:45.375463+00:00,224,55,0.5,151,239,1.4,7,167,a,100
2026-09-19T12:15:45.375463+00:00,225,50,0.0,0,0,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,226,55,9.0,1275,1535,3.4,17,360,a,
2026-09-19T12:15:45.375463+00:00,227,50,0.0,27,19,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,228,45,0.0,15,15,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,229,61,14.1,5112,2025,5.8,29,360,a,
2026-09-19T12:15:45.375463+00:00,230,55,2.3,1110,651,3.8,19,360,a,
2026-09-19T12:15:45.375463+00:00,231,48,0.8,68,292,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,232,49,0.3,35,74,0.2,1,15,a,
2026-09-19T12:15:45.375463+00:00,233,46,4.2,20178,921,4.4,22,360,a,
2026-09-19T12:15:45.375463+00:00,234,45,0.0,0,16,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,235,40,0.1,0,62,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,236,66,6.2,19113,2429,3.4,17,360,a,
2026-09-19T12:15:45.375463+00:00,237,58,7.2,815,11294,3.4,17,311,a,
2026-09-19T12:15:45.375463+00:00,238,65,0.4,367,211,0.6,3,57,a,100
2026-09-19T12:15:45.375463+00:00,239,60,0.2,300,185,1.6,8,238,a,100
2026-09-19T12:15:45.375463+00:00,240,50,0.0,5,9,0.2,1,25,a,100
2026-09-19T12:15:45.375463+00:00,241,54,0.1,7,34,0.6,3,84,a,
2026-09-19T12:15:45.375463+00:00,242,55,1.0,475,412,3.6,18,298,a,
2026-09-19T12:15:45.375463+00:00,243,49,0.1,27,29,0.2,1,5,a,
2026-09-19T12:15:45.375463+00:00,244,50,0.4,15,644,2.8,14,356,d,75
2026-09-19T12:15:45.375463+00:00,245,54,0.0,9,8,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,246,49,0.0,3,95,1.2,6,249,i,0
2026-09-19T12:15:45.375463+00:00,247,55,0.2,23,57,1.8,9,136,a,100
2026-09-19T12:15:45.375463+00:00,248,54,0.7,0,837,0.4,2,31,u,0
2026-09-19T12:15:45.375463+00:00,249,56,7.9,4804,3813,2.8,14,327,a,
2026-09-19T12:15:45.375463+00:00,250,45,3.1,3208,577,3.0,15,360,a,
2026-09-19T12:15:45.375463+00:00,251,40,1.1,430,207,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,252,40,0.1,0,95,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,253,50,0.1,303,82,0.4,2,180,a,100
2026-09-19T12:15:45.375463+00:00,254,45,1.4,2093,377,2.0,10,339,a,
2026-09-19T12:15:45.375463+00:00,255,45,0.0,9,11,0.6,3,90,a,
2026-09-19T12:15:45.375463+00:00,256,44,0.2,1,236,0.0,0,27,i,0
2026-09-19T12:15:45.375463+00:00,257,45,0.7,234,119,1.8,9,360,a,
2026-09-19T12:15:45.375463+00:00,258,45,0.9,2642,282,3.8,19,318,a,
2026-09-19T12:15:45.375463+00:00,259,40,13.2,640,6347,1.6,8,360,a,
2026-09-19T12:15:45.375463+00:00,260,62,2.0,7,6467,1.0,5,145,i,0
2026-09-19T12:15:45.375463+00:00,261,54,0.7,165,283,1.8,9,338,a,
2026-09-19T12:15:45.375463+00:00,262,54,0.2,33,84,0.6,3,38,a,
2026-09-19T12:15:45.375463+00:00,263,53,0.0,21,28,0.6,3,42,a,
2026-09-19T12:15:45.375463+00:00,264,55,0.3,204,115,2.0,10,273,a,
2026-09-19T12:15:45.375463+00:00,265,49,0.3,55,100,1.6,8,273,a,
2026-09-19T12:15:45.375463+00:00,266,49,0.0,1,4,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,267,50,0.1,14,43,1.8,9,328,a,
2026-09-19T12:15:45.375463+00:00,268,55,2.1,12555,968,4.4,22,346,a,
2026-09-19T12:15:45.375463+00:00,269,44,0.3,5,172,0.6,3,50,d,75
2026-09-19T12:15:45.375463+00:00,270,44,1.2,345,494,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,271,54,0.4,231,175,0.6,3,28,a,
2026-09-19T12:15:45.375463+00:00,272,45,5.6,1260,2291,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,273,40,1.4,304,223,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,274,45,0.1,23,38,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,275,40,0.0,0,2,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,276,40,0.0,0,13,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,277,41,7.1,5711,1465,5.0,25,360,a,
2026-09-19T12:15:45.375463+00:00,278,39,0.2,393,166,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,279,42,14.3,8452,2633,5.2,26,333,a,100
2026-09-19T12:15:45.375463+00:00,280,40,0.7,338,144,2.6,13,258,a,100
2026-09-19T12:15:45.375463+00:00,281,40,0.0,0,33,0.4,2,65,u,0
2026-09-19T12:15:45.375463+00:00,282,40,2.9,5404,615,4.8,24,354,a,
2026-09-19T12:15:45.375463+00:00,283,40,0.0,0,3,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,284,40,0.1,69,33,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,285,40,0.1,34,21,0.2,1,26,a,100
2026-09-19T12:15:45.375463+00:00,286,51,4.4,6206,1047,5.4,27,312,a,
2026-09-19T12:15:45.375463+00:00,287,50,0.0,0,22,1.2,6,50,u,0
2026-09-19T12:15:45.375463+00:00,288,45,0.3,77,135,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,289,44,0.5,298,480,0.6,3,158,a,100
2026-09-19T12:15:45.375463+00:00,290,45,5.5,1972,3240,2.6,13,360,a,
2026-09-19T12:15:45.375463+00:00,291,45,0.0,4,9,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,292,49,0.0,10,10,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,293,50,0.0,0,0,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,294,45,0.1,27,27,0.0,0,0,a,100
2026-09-19T12:15:45.375463+00:00,295,55,2.0,1314,2142,2.4,12,351,a,
2026-09-19T12:15:45.375463+00:00,296,50,0.0,0,34,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,297,45,0.0,3,14,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,298,45,0.2,0,131,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,299,45,0.0,0,33,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,300,44,0.4,17,53,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,301,40,4.0,551,1033,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,302,40,0.6,357,112,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,303,39,0.9,862,300,0.0,0,0,a,
2026-09-19T12:15:45.375463+00:00,304,40,2.8,199,2117,1.6,8,360,a,
2026-09-19T12:15:45.375463+00:00,305,40,6.8,7810,1648,4.6,23,360,a,
2026-09-19T12:15:45.375463+00:00,306,40,1.1,59,342,0.6,3,357,a,
2026-09-19T12:15:45.375463+00:00,307,40,0.1,0,43,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,308,39,0.6,1295,223,0.2,1,17,a,
2026-09-19T12:15:45.375463+00:00,309,49,0.1,12,47,1.2,6,140,a,
2026-09-19T12:15:45.375463+00:00,310,49,0.0,2,2,0.0,0,0,a,100
2026-09-19T12:15:45.375463+00:00,311,50,0.0,0,1,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,312,45,0.0,11,17,0.0,0,0,i,0
2026-09-19T12:15:45.375463+00:00,313,54,0.2,20,88,1.8,9,105,a,
2026-09-19T12:15:45.375463+00:00,314,49,0.0,0,8,0.0,0,0,u,0
2026-09-19T12:15:45.375463+00:00,315,54,0.2,20,52,1.8,9,286,a,
2026-09-19T12:15:45.375463+00:00,316,55,3.3,6732,965,4.8,24,237,a,100
