as_of_utc,player_id,field,old,new
2026-08-25T14:59:39.721424+00:00,611,now_cost,,45
2026-08-25T14:59:39.721424+00:00,611,status,,a
2026-08-25T14:59:39.721424+00:00,611,news,,
2026-08-25T14:59:39.721424+00:00,611,ep_next,,1.7
2026-08-25T14:59:39.721424+00:00,611,ep_this,,1.7
2026-08-25T14:59:39.721424+00:00,146,status,a,u
2026-08-25T14:59:39.721424+00:00,146,news,,Has joined Napoli on loan for the rest of the season
2026-08-25T14:59:39.721424+00:00,146,news_added,,2026-08-25T14:03:47.079414Z
2026-08-25T14:59:39.721424+00:00,146,chance_of_playing_next_round,,0
2026-08-25T14:59:39.721424+00:00,146,ep_next,1.7,0.0
2026-08-25T14:59:39.721424+00:00,554,status,a,u
2026-08-25T14:59:39.721424+00:00,554,news,,Has joined Valencia on loan for the rest of the season
2026-08-25T14:59:39.721424+00:00,554,news_added,,2026-08-25T14:04:09.529320Z
2026-08-25T14:59:39.721424+00:00,554,chance_of_playing_next_round,,0
2026-08-25T14:59:39.721424+00:00,554,ep_next,1.9,0.0
2026-08-25T14:59:39.721424+00:00,499,status,d,a
2026-08-25T14:59:39.721424+00:00,499,news,Lack of match fitness - 75% chance of playing,
2026-08-25T14:59:39.721424+00:00,499,chance_of_playing_next_round,75,100
2026-08-25T14:59:39.721424+00:00,499,ep_next,1.9,2.5
2026-08-25T14:59:39.721424+00:00,503,status,d,a
2026-08-25T14:59:39.721424+00:00,503,news,Unspecified injury - 50% chance of playing,
2026-08-25T14:59:39.721424+00:00,503,chance_of_playing_next_round,50,100
2026-08-25T14:59:39.721424+00:00,503,ep_next,1.1,2.2
2026-08-25T14:59:39.721424+00:00,515,status,a,d
2026-08-25T14:59:39.721424+00:00,515,news,,Shoulder injury - 75% chance of playing
2026-08-25T14:59:39.721424+00:00,515,news_added,,2026-08-25T14:30:07.623508Z
2026-08-25T14:59:39.721424+00:00,515,chance_of_playing_next_round,,75
2026-08-25T14:59:39.721424+00:00,515,ep_next,2.3,1.7
2026-08-25T14:59:39.721424+00:00,612,now_cost,,45
2026-08-25T14:59:39.721424+00:00,612,status,,a
2026-08-25T14:59:39.721424+00:00,612,news,,
2026-08-25T14:59:39.721424+00:00,612,ep_next,,1.7
2026-08-25T14:59:39.721424+00:00,612,ep_this,,1.7
