as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-25T18:54:37.969416+00:00,1,60,38.1,63931,46456,6.0,6,90,a,
2026-08-25T18:54:37.969416+00:00,2,50,0.1,212,860,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,3,50,0.0,71,321,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,4,80,29.4,38043,73025,5.0,5,90,a,
2026-08-25T18:54:37.969416+00:00,5,65,0.1,285,2181,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,6,60,0.3,611,4943,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,7,55,0.7,6505,5584,3.0,3,90,a,
2026-08-25T18:54:37.969416+00:00,8,55,41.2,219967,23194,9.0,9,80,a,
2026-08-25T18:54:37.969416+00:00,9,55,1.6,2711,27727,1.0,1,9,a,
2026-08-25T18:54:37.969416+00:00,10,55,5.7,85998,11886,11.0,11,90,a,100
2026-08-25T18:54:37.969416+00:00,11,55,6.0,10784,24954,6.0,6,90,a,
2026-08-25T18:54:37.969416+00:00,12,95,10.3,58172,17250,9.0,9,67,a,
2026-08-25T18:54:37.969416+00:00,13,75,17.5,24117,94578,3.0,3,67,a,
2026-08-25T18:54:37.969416+00:00,14,65,1.9,3610,28383,1.0,1,14,a,
2026-08-25T18:54:37.969416+00:00,15,65,10.7,188488,19022,11.0,11,75,a,
2026-08-25T18:54:37.969416+00:00,16,65,0.3,762,5062,1.0,1,22,a,
2026-08-25T18:54:37.969416+00:00,17,60,0.6,1721,10555,1.0,1,14,a,
2026-08-25T18:54:37.969416+00:00,18,65,0.2,818,4703,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,19,55,1.0,1022,13243,1.0,1,22,a,
2026-08-25T18:54:37.969416+00:00,20,55,0.1,281,1659,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,21,50,0.1,72,1877,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,22,55,0.0,49,220,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,23,55,0.0,47,145,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,24,55,0.0,44,109,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,25,75,7.7,6047,144874,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,26,75,7.0,123847,19723,6.0,6,90,a,
2026-08-25T18:54:37.969416+00:00,27,60,0.3,1263,4743,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,28,50,4.2,5508,34562,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,29,45,0.1,476,474,1.0,1,90,a,
2026-08-25T18:54:37.969416+00:00,30,45,0.1,0,3804,0.0,0,0,u,0
2026-08-25T18:54:37.969416+00:00,31,45,11.5,28491,154281,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,32,45,8.2,23441,64159,-1.0,-1,90,a,
2026-08-25T18:54:37.969416+00:00,33,45,0.4,2597,2156,1.0,1,16,a,
2026-08-25T18:54:37.969416+00:00,34,45,0.4,1585,2994,0.0,0,73,a,
2026-08-25T18:54:37.969416+00:00,35,50,0.1,476,571,1.0,1,16,a,
2026-08-25T18:54:37.969416+00:00,36,45,0.8,2066,5397,0.0,0,81,a,
2026-08-25T18:54:37.969416+00:00,37,45,0.3,1428,2478,-2.0,-2,90,a,
2026-08-25T18:54:37.969416+00:00,38,40,1.7,5095,8724,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,39,40,0.2,0,4868,0.0,0,0,u,0
2026-08-25T18:54:37.969416+00:00,40,75,25.5,136883,37080,8.0,8,81,a,
2026-08-25T18:54:37.969416+00:00,41,60,1.3,3433,11889,2.0,2,85,a,
2026-08-25T18:54:37.969416+00:00,42,55,0.0,261,394,1.0,1,27,a,
2026-08-25T18:54:37.969416+00:00,43,60,2.4,8063,21951,2.0,2,66,a,100
2026-08-25T18:54:37.969416+00:00,44,55,0.2,711,1655,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,45,55,3.0,5379,25881,1.0,1,81,a,
2026-08-25T18:54:37.969416+00:00,46,50,0.2,1248,1566,2.0,2,73,a,
2026-08-25T18:54:37.969416+00:00,47,50,0.4,1805,3014,2.0,2,90,a,100
2026-08-25T18:54:37.969416+00:00,48,50,0.0,103,381,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,49,50,0.0,0,95,0.0,0,0,u,0
2026-08-25T18:54:37.969416+00:00,50,45,0.7,2401,4269,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,51,45,0.7,4389,3041,2.0,2,90,a,
2026-08-25T18:54:37.969416+00:00,52,50,0.0,256,374,1.0,1,8,a,
2026-08-25T18:54:37.969416+00:00,53,60,0.2,170,6408,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,54,55,0.1,99,1281,-2.0,-2,39,s,0
2026-08-25T18:54:37.969416+00:00,55,80,9.1,8493,132471,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,56,55,0.1,376,1585,0.0,0,0,d,75
2026-08-25T18:54:37.969416+00:00,57,45,3.3,13137,7233,2.0,2,90,a,
2026-08-25T18:54:37.969416+00:00,58,40,3.2,5223,5894,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,59,40,0.2,844,505,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,60,55,0.9,5164,3895,1.0,1,90,a,
2026-08-25T18:54:37.969416+00:00,61,55,4.3,12225,14602,1.0,1,90,a,
2026-08-25T18:54:37.969416+00:00,62,50,0.2,2001,1517,0.0,0,0,a,
2026-08-25T18:54:37.969416+00:00,63,50,0.0,54,201,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,64,45,0.1,1528,569,1.0,1,90,a,
2026-08-25T18:54:37.969416+00:00,65,45,0.0,68,363,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,66,40,0.2,267,1642,0.0,0,0,d,75
2026-08-25T18:54:37.969416+00:00,67,65,2.8,13819,12895,2.0,2,88,a,
2026-08-25T18:54:37.969416+00:00,68,60,2.0,40588,6151,10.0,10,90,a,
2026-08-25T18:54:37.969416+00:00,69,60,1.5,4828,7646,2.0,2,90,a,
2026-08-25T18:54:37.969416+00:00,70,60,1.2,8355,5431,3.0,3,74,a,
2026-08-25T18:54:37.969416+00:00,71,50,0.2,1786,986,3.0,3,75,a,
2026-08-25T18:54:37.969416+00:00,72,50,0.1,258,540,1.0,1,1,a,
2026-08-25T18:54:37.969416+00:00,73,50,0.2,1711,2013,1.0,1,15,a,100
2026-08-25T18:54:37.969416+00:00,74,50,0.1,292,449,0.0,0,0,a,100
2026-08-25T18:54:37.969416+00:00,75,50,0.0,283,117,0.0,0,0,a,100
2026-08-25T18:54:37.969416+00:00,76,50,0.0,66,87,1.0,1,15,a,
2026-08-25T18:54:37.969416+00:00,77,50,0.0,31,710,0.0,0,0,i,0
2026-08-25T18:54:37.969416+00:00,78,75,0.4,347,9337,0.0,0,0,i,0
