as_of_utc,player_id,field,old,new
2026-08-25T19:42:11.873762+00:00,563,status,d,a
2026-08-25T19:42:11.873762+00:00,563,news,Calf injury - 75% chance of playing,
2026-08-25T19:42:11.873762+00:00,563,chance_of_playing_next_round,75,100
2026-08-25T19:42:11.873762+00:00,563,ep_next,1.1,1.5
2026-08-25T19:42:11.873762+00:00,586,status,d,a
2026-08-25T19:42:11.873762+00:00,586,news,Thigh injury - 75% chance of playing,
2026-08-25T19:42:11.873762+00:00,586,chance_of_playing_next_round,75,100
2026-08-25T19:42:11.873762+00:00,586,ep_next,0.8,1.0
2026-08-25T19:42:11.873762+00:00,465,status,a,d
2026-08-25T19:42:11.873762+00:00,465,news,,Knock - 50% chance of playing
2026-08-25T19:42:11.873762+00:00,465,news_added,,2026-08-25T19:00:08.004915Z
2026-08-25T19:42:11.873762+00:00,465,chance_of_playing_next_round,,50
2026-08-25T19:42:11.873762+00:00,465,ep_next,2.0,1.0
