as_of_utc,player_id,field,old,new
2026-09-24T22:22:00.799078+00:00,26,status,a,d
2026-09-24T22:22:00.799078+00:00,26,news,,Hamstring injury - 75% chance of playing
2026-09-24T22:22:00.799078+00:00,26,news_added,,2026-09-24T22:00:09.120308Z
2026-09-24T22:22:00.799078+00:00,26,chance_of_playing_next_round,,75
2026-09-24T22:22:00.799078+00:00,26,ep_next,3.2,2.4
2026-09-24T22:22:00.799078+00:00,552,status,a,d
2026-09-24T22:22:00.799078+00:00,552,news,,Hamstring injury - 75% chance of playing
2026-09-24T22:22:00.799078+00:00,552,news_added,,2026-09-24T21:30:10.382142Z
2026-09-24T22:22:00.799078+00:00,552,chance_of_playing_next_round,,75
2026-09-24T22:22:00.799078+00:00,552,ep_next,5.5,4.1
