as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-23T06:58:04.096999+00:00,1,60,37.7,12140,9471,6.0,6,90,a,
2026-08-23T06:58:04.096999+00:00,2,50,0.1,75,322,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,3,50,0.0,23,112,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,4,80,29.6,7874,18211,5.0,5,90,a,
2026-08-23T06:58:04.096999+00:00,5,65,0.1,97,816,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,6,60,0.3,247,1927,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,7,55,0.7,2886,1421,3.0,3,90,a,
2026-08-23T06:58:04.096999+00:00,8,55,40.0,71899,4934,9.0,9,80,a,
2026-08-23T06:58:04.096999+00:00,9,55,1.8,1004,10775,1.0,1,9,a,
2026-08-23T06:58:04.096999+00:00,10,55,4.8,21746,2230,11.0,11,90,a,100
2026-08-23T06:58:04.096999+00:00,11,55,6.2,4295,6818,6.0,6,90,a,
2026-08-23T06:58:04.096999+00:00,12,95,9.7,13136,2808,9.0,9,67,a,
2026-08-23T06:58:04.096999+00:00,13,75,18.0,7874,25799,3.0,3,67,a,
2026-08-23T06:58:04.096999+00:00,14,65,2.0,1115,10121,1.0,1,14,a,
2026-08-23T06:58:04.096999+00:00,15,65,8.9,49925,3601,11.0,11,75,a,
2026-08-23T06:58:04.096999+00:00,16,65,0.3,242,1682,1.0,1,22,a,
2026-08-23T06:58:04.096999+00:00,17,60,0.7,662,3336,1.0,1,14,a,
2026-08-23T06:58:04.096999+00:00,18,65,0.2,278,1776,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,19,55,1.2,340,4096,1.0,1,22,a,
2026-08-23T06:58:04.096999+00:00,20,55,0.1,112,616,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,21,50,0.1,25,606,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,22,55,0.0,15,83,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,23,55,0.0,25,58,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,24,55,0.0,17,38,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,25,75,8.7,1380,47888,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,26,75,5.9,33283,3619,6.0,6,90,a,
2026-08-23T06:58:04.096999+00:00,27,60,0.4,466,1816,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,28,50,4.5,2840,3655,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,29,45,0.1,101,71,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,30,45,0.1,0,1722,0.0,0,0,u,0
2026-08-23T06:58:04.096999+00:00,31,45,12.7,11778,49541,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,32,45,9.0,16696,4391,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,33,45,0.4,1546,285,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,34,45,0.5,1084,323,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,35,50,0.1,253,108,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,36,45,0.8,1197,441,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,37,45,0.3,841,222,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,38,40,1.8,2108,1373,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,39,40,0.3,0,1947,0.0,0,0,u,0
2026-08-23T06:58:04.096999+00:00,40,75,24.4,10775,7703,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,41,60,1.4,1541,1178,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,42,55,0.0,83,101,1.0,1,27,a,
2026-08-23T06:58:04.096999+00:00,43,60,2.6,3657,4674,2.0,2,66,a,100
2026-08-23T06:58:04.096999+00:00,44,55,0.2,328,231,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,45,55,3.3,2397,2510,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,46,50,0.2,511,277,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,47,50,0.4,829,509,0.0,0,0,a,100
2026-08-23T06:58:04.096999+00:00,48,50,0.0,48,121,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,49,50,0.0,0,49,0.0,0,0,u,0
2026-08-23T06:58:04.096999+00:00,50,45,0.7,1016,694,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,51,45,0.7,571,451,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,52,50,0.0,140,79,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,53,60,0.3,84,2217,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,54,55,0.1,17,408,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,55,80,10.4,3775,8500,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,56,55,0.1,165,367,0.0,0,0,d,75
2026-08-23T06:58:04.096999+00:00,57,45,3.2,1557,1217,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,58,40,3.2,1181,776,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,59,40,0.2,208,78,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,60,55,0.9,1354,687,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,61,55,4.4,2602,2308,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,62,50,0.2,760,179,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,63,50,0.0,15,58,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,64,45,0.1,286,82,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,65,45,0.0,27,131,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,66,40,0.2,94,392,0.0,0,0,d,75
2026-08-23T06:58:04.096999+00:00,67,65,2.8,3193,1991,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,68,60,1.5,853,870,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,69,60,1.5,1202,1139,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,70,60,1.1,1694,833,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,71,50,0.2,400,197,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,72,50,0.1,93,79,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,73,50,0.2,83,767,0.0,0,0,d,75
2026-08-23T06:58:04.096999+00:00,74,50,0.0,22,156,0.0,0,0,d,75
2026-08-23T06:58:04.096999+00:00,75,50,0.0,15,28,0.0,0,0,s,0
2026-08-23T06:58:04.096999+00:00,76,50,0.0,18,19,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,77,50,0.0,14,256,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,78,75,0.4,135,3419,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,79,60,2.3,3170,1538,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,80,55,0.0,0,299,0.0,0,0,u,0
2026-08-23T06:58:04.096999+00:00,81,60,0.1,32,302,0.0,0,0,d,75
2026-08-23T06:58:04.096999+00:00,82,50,5.8,6010,1842,7.0,7,90,a,
2026-08-23T06:58:04.096999+00:00,83,45,0.1,90,112,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,84,55,1.8,2723,1076,6.0,6,90,a,
2026-08-23T06:58:04.096999+00:00,85,50,0.1,48,975,0.0,0,0,i,0
2026-08-23T06:58:04.096999+00:00,86,55,0.5,4256,414,10.0,10,90,a,
2026-08-23T06:58:04.096999+00:00,87,45,3.6,5223,952,8.0,8,90,a,
2026-08-23T06:58:04.096999+00:00,88,45,3.5,29582,1073,13.0,13,75,a,
2026-08-23T06:58:04.096999+00:00,89,45,0.3,157,253,0.0,0,0,a,
2026-08-23T06:58:04.096999+00:00,90,45,0.1,144,73,1.0,1,14,a,
2026-08-23T06:58:04.096999+00:00,91,45,0.1,115,113,0.0,0,0,a,
