as_of_utc,player_id,field,old,new
2026-08-23T18:45:27.397578+00:00,17,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,17,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,41,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,41,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,54,ep_next,2.0,0.0
2026-08-23T18:45:27.397578+00:00,160,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,160,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,606,now_cost,,40
2026-08-23T18:45:27.397578+00:00,606,status,,a
2026-08-23T18:45:27.397578+00:00,606,news,,
2026-08-23T18:45:27.397578+00:00,606,ep_next,,1.0
2026-08-23T18:45:27.397578+00:00,606,ep_this,,1.0
2026-08-23T18:45:27.397578+00:00,607,now_cost,,45
2026-08-23T18:45:27.397578+00:00,607,status,,a
2026-08-23T18:45:27.397578+00:00,607,news,,
2026-08-23T18:45:27.397578+00:00,607,ep_next,,1.0
2026-08-23T18:45:27.397578+00:00,607,ep_this,,1.0
2026-08-23T18:45:27.397578+00:00,68,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,68,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,69,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,69,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,70,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,70,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,608,now_cost,,50
2026-08-23T18:45:27.397578+00:00,608,status,,a
2026-08-23T18:45:27.397578+00:00,608,news,,
2026-08-23T18:45:27.397578+00:00,608,ep_next,,1.4
2026-08-23T18:45:27.397578+00:00,608,ep_this,,1.4
2026-08-23T18:45:27.397578+00:00,94,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,94,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,105,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,105,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,123,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,123,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,605,now_cost,,45
2026-08-23T18:45:27.397578+00:00,605,status,,a
2026-08-23T18:45:27.397578+00:00,605,news,,
2026-08-23T18:45:27.397578+00:00,605,ep_next,,1.0
2026-08-23T18:45:27.397578+00:00,605,ep_this,,1.0
2026-08-23T18:45:27.397578+00:00,158,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,158,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,209,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,209,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,237,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,237,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,239,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,335,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,335,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,336,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,336,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,369,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,369,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,371,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,371,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,43,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,43,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,415,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,415,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,431,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,448,status,a,i
2026-08-23T18:45:27.397578+00:00,448,news,,Ankle injury - Expected back 14 Sep
2026-08-23T18:45:27.397578+00:00,448,news_added,,2026-08-23T18:00:08.367241Z
2026-08-23T18:45:27.397578+00:00,448,chance_of_playing_next_round,,0
2026-08-23T18:45:27.397578+00:00,448,ep_next,2.2,0.0
2026-08-23T18:45:27.397578+00:00,453,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,453,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,454,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,454,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,457,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,457,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,461,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,461,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,609,now_cost,,40
2026-08-23T18:45:27.397578+00:00,609,status,,a
2026-08-23T18:45:27.397578+00:00,609,news,,
2026-08-23T18:45:27.397578+00:00,609,ep_next,,1.0
2026-08-23T18:45:27.397578+00:00,609,ep_this,,1.0
2026-08-23T18:45:27.397578+00:00,482,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,482,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,499,ep_next,0.0,1.9
2026-08-23T18:45:27.397578+00:00,503,status,i,d
2026-08-23T18:45:27.397578+00:00,503,news,Unspecified injury - Expected back 29 Aug,Unspecified injury - 50% chance of playing
2026-08-23T18:45:27.397578+00:00,503,chance_of_playing_next_round,0,50
2026-08-23T18:45:27.397578+00:00,503,ep_next,0.0,1.1
2026-08-23T18:45:27.397578+00:00,514,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,514,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,525,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,525,ep_this,2.1,2.2
2026-08-23T18:45:27.397578+00:00,542,ep_next,2.1,2.2
2026-08-23T18:45:27.397578+00:00,542,ep_this,2.1,2.2
