as_of_utc,player_id,field,old,new
2026-08-23T17:31:48.995470+00:00,54,status,a,s
2026-08-23T17:31:48.995470+00:00,54,news,,Suspended until 19 Sep
2026-08-23T17:31:48.995470+00:00,54,news_added,2026-08-15T16:00:07.546807Z,2026-08-23T17:30:08.367415Z
2026-08-23T17:31:48.995470+00:00,54,chance_of_playing_next_round,100,0
2026-08-23T17:31:48.995470+00:00,283,news,Hip injury - Expected back 29 Aug,Hip injury - Expected back 5 Sep
2026-08-23T17:31:48.995470+00:00,376,news,Hamstring injury - Expected back 23 Aug,Hamstring injury - Unknown return date
2026-08-23T17:31:48.995470+00:00,481,status,a,d
2026-08-23T17:31:48.995470+00:00,481,news,,Knock - 75% chance of playing
2026-08-23T17:31:48.995470+00:00,481,news_added,,2026-08-23T17:00:07.952697Z
2026-08-23T17:31:48.995470+00:00,481,chance_of_playing_next_round,,75
2026-08-23T17:31:48.995470+00:00,481,ep_next,2.3,1.7
2026-08-23T17:31:48.995470+00:00,499,status,i,d
2026-08-23T17:31:48.995470+00:00,499,news,Lack of match fitness - Expected back 29 Aug,Lack of match fitness - 75% chance of playing
2026-08-23T17:31:48.995470+00:00,499,chance_of_playing_next_round,0,75
