as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-20T12:16:12.756401+00:00,1,60,41.8,48067,10299,6.0,30,450,a,
2026-09-20T12:16:12.756401+00:00,2,49,0.1,35,67,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,3,49,0.0,12,29,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,4,80,23.0,5308,20139,5.0,25,450,a,
2026-09-20T12:16:12.756401+00:00,5,65,0.3,3311,922,0.2,1,104,a,100
2026-09-20T12:16:12.756401+00:00,6,59,0.2,101,323,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,7,54,0.6,262,1676,1.8,9,271,a,
2026-09-20T12:16:12.756401+00:00,8,58,50.7,21662,15994,5.8,29,416,a,
2026-09-20T12:16:12.756401+00:00,9,53,0.9,334,1644,0.4,2,32,a,
2026-09-20T12:16:12.756401+00:00,10,55,5.4,1863,19738,4.2,21,315,a,100
2026-09-20T12:16:12.756401+00:00,11,53,1.7,303,2832,2.4,12,168,a,100
2026-09-20T12:16:12.756401+00:00,12,95,13.3,30394,11058,6.4,32,416,a,
2026-09-20T12:16:12.756401+00:00,13,74,12.3,2989,12565,4.0,20,411,a,
2026-09-20T12:16:12.756401+00:00,14,63,1.0,484,1945,0.8,4,85,a,
2026-09-20T12:16:12.756401+00:00,15,68,20.0,23928,27845,5.8,29,377,a,
2026-09-20T12:16:12.756401+00:00,16,62,0.2,235,429,0.4,2,23,a,
2026-09-20T12:16:12.756401+00:00,17,58,0.4,180,848,0.8,4,81,a,
2026-09-20T12:16:12.756401+00:00,18,63,0.1,0,183,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,19,53,0.6,124,1132,1.0,5,89,a,
2026-09-20T12:16:12.756401+00:00,20,53,0.1,138,167,0.2,1,9,a,
2026-09-20T12:16:12.756401+00:00,21,49,0.0,13,105,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,22,54,0.0,0,14,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,23,55,0.0,0,17,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,24,55,0.0,0,6,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,25,71,3.1,1579,4833,0.4,2,29,a,
2026-09-20T12:16:12.756401+00:00,26,76,8.5,20272,11630,3.8,19,437,a,
2026-09-20T12:16:12.756401+00:00,27,59,0.1,0,302,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,28,50,4.8,1948,7678,1.8,9,360,a,
2026-09-20T12:16:12.756401+00:00,29,45,0.1,18,356,0.2,1,90,i,0
2026-09-20T12:16:12.756401+00:00,30,45,0.0,0,69,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,31,46,19.4,40236,11711,2.4,12,281,a,
2026-09-20T12:16:12.756401+00:00,32,44,5.0,910,8196,1.2,6,296,a,100
2026-09-20T12:16:12.756401+00:00,33,45,0.4,529,350,2.0,10,261,a,
2026-09-20T12:16:12.756401+00:00,34,45,0.3,4,1124,0.6,3,187,i,0
2026-09-20T12:16:12.756401+00:00,35,50,0.1,47,123,0.2,1,16,a,
2026-09-20T12:16:12.756401+00:00,36,45,0.5,12,2171,1.8,9,335,i,0
2026-09-20T12:16:12.756401+00:00,37,45,0.3,326,345,1.6,8,450,a,
2026-09-20T12:16:12.756401+00:00,38,40,1.6,618,1719,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,39,40,0.1,0,154,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,40,77,40.1,42550,19352,5.8,29,437,a,
2026-09-20T12:16:12.756401+00:00,41,59,0.9,3018,1313,4.2,21,401,a,
2026-09-20T12:16:12.756401+00:00,42,54,0.0,25,55,0.4,2,54,a,
2026-09-20T12:16:12.756401+00:00,43,58,1.5,799,3060,2.0,10,312,a,100
2026-09-20T12:16:12.756401+00:00,44,54,0.1,0,169,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,45,54,2.2,1887,2580,3.4,17,434,a,
2026-09-20T12:16:12.756401+00:00,46,50,0.3,185,539,2.0,10,308,a,
2026-09-20T12:16:12.756401+00:00,47,50,0.3,340,473,3.0,15,443,a,100
2026-09-20T12:16:12.756401+00:00,48,49,0.0,10,30,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,49,50,0.0,0,5,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,50,45,0.6,201,1035,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,51,45,1.2,985,3507,1.8,9,297,a,
2026-09-20T12:16:12.756401+00:00,52,50,0.1,38,259,1.6,8,87,d,75
2026-09-20T12:16:12.756401+00:00,53,59,0.2,11836,556,2.8,14,98,a,100
2026-09-20T12:16:12.756401+00:00,54,55,0.0,111,47,0.4,2,129,a,100
2026-09-20T12:16:12.756401+00:00,55,78,2.6,0,3696,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,56,55,0.2,552,467,0.8,4,71,a,100
2026-09-20T12:16:12.756401+00:00,57,45,3.0,1859,3339,1.4,7,360,a,
2026-09-20T12:16:12.756401+00:00,58,40,3.5,2834,1671,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,59,40,0.1,0,170,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,60,55,0.8,699,887,1.6,8,360,a,
2026-09-20T12:16:12.756401+00:00,61,55,3.1,1445,3010,1.6,8,360,a,
2026-09-20T12:16:12.756401+00:00,62,50,0.2,187,234,0.0,0,0,a,
2026-09-20T12:16:12.756401+00:00,63,49,0.0,6,12,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,64,45,0.1,130,114,0.4,2,360,a,
2026-09-20T12:16:12.756401+00:00,65,44,0.0,11,16,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,66,40,0.3,252,277,0.0,0,0,a,100
2026-09-20T12:16:12.756401+00:00,67,63,1.6,1127,2709,1.6,8,347,a,
2026-09-20T12:16:12.756401+00:00,68,61,6.6,32379,9291,5.8,29,350,a,
2026-09-20T12:16:12.756401+00:00,69,61,5.8,7238,10378,5.6,28,356,a,
2026-09-20T12:16:12.756401+00:00,70,60,1.0,1853,1597,3.0,15,294,a,
2026-09-20T12:16:12.756401+00:00,71,50,0.2,85,321,1.4,7,165,a,
2026-09-20T12:16:12.756401+00:00,72,49,0.1,36,89,0.6,3,10,a,
2026-09-20T12:16:12.756401+00:00,73,50,0.3,266,483,1.6,8,192,a,100
2026-09-20T12:16:12.756401+00:00,74,50,0.1,50,90,0.4,2,30,a,100
2026-09-20T12:16:12.756401+00:00,75,50,0.0,64,61,0.6,3,28,a,100
2026-09-20T12:16:12.756401+00:00,76,49,0.0,6,18,0.2,1,15,a,
2026-09-20T12:16:12.756401+00:00,77,49,0.0,9,29,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,78,74,0.2,58,239,0.0,0,0,i,0
2026-09-20T12:16:12.756401+00:00,79,60,3.3,6119,4482,3.2,16,334,a,
2026-09-20T12:16:12.756401+00:00,80,55,0.0,0,11,0.0,0,0,u,0
2026-09-20T12:16:12.756401+00:00,81,60,0.1,241,147,0.4,2,10,a,100
2026-09-20T12:16:12.756401+00:00,82,50,6.1,7794,3254,4.0,20,450,a,
