as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-20T06:09:45.454267+00:00,1,60,41.8,45102,8715,6.0,30,450,a,
2026-09-20T06:09:45.454267+00:00,2,49,0.1,32,56,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,3,49,0.0,9,25,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,4,80,23.0,4715,17976,5.0,25,450,a,
2026-09-20T06:09:45.454267+00:00,5,65,0.3,3024,806,0.2,1,104,a,100
2026-09-20T06:09:45.454267+00:00,6,59,0.2,81,283,0.0,0,0,i,0
2026-09-20T06:09:45.454267+00:00,7,54,0.6,232,1462,1.8,9,271,a,
2026-09-20T06:09:45.454267+00:00,8,58,50.7,19686,13726,5.8,29,416,a,
2026-09-20T06:09:45.454267+00:00,9,53,0.9,298,1411,0.4,2,32,a,
2026-09-20T06:09:45.454267+00:00,10,55,5.4,1709,18055,4.2,21,315,a,100
2026-09-20T06:09:45.454267+00:00,11,53,1.7,269,2528,2.4,12,168,a,100
2026-09-20T06:09:45.454267+00:00,12,95,13.3,27711,9614,6.4,32,416,a,
2026-09-20T06:09:45.454267+00:00,13,74,12.3,2714,10768,4.0,20,411,a,
2026-09-20T06:09:45.454267+00:00,14,63,1.0,445,1714,0.8,4,85,a,
2026-09-20T06:09:45.454267+00:00,15,68,20.0,21791,24698,5.8,29,377,a,
2026-09-20T06:09:45.454267+00:00,16,62,0.2,217,378,0.4,2,23,a,
2026-09-20T06:09:45.454267+00:00,17,58,0.4,168,752,0.8,4,81,a,
2026-09-20T06:09:45.454267+00:00,18,63,0.1,0,163,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,19,53,0.6,112,1014,1.0,5,89,a,
2026-09-20T06:09:45.454267+00:00,20,53,0.1,127,144,0.2,1,9,a,
2026-09-20T06:09:45.454267+00:00,21,49,0.0,11,94,0.0,0,0,i,0
2026-09-20T06:09:45.454267+00:00,22,54,0.0,0,13,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,23,55,0.0,0,13,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,24,55,0.0,0,6,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,25,71,3.1,1431,4300,0.4,2,29,a,
2026-09-20T06:09:45.454267+00:00,26,76,8.5,18863,10117,3.8,19,437,a,
2026-09-20T06:09:45.454267+00:00,27,59,0.2,0,262,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,28,50,4.8,1732,6956,1.8,9,360,a,
2026-09-20T06:09:45.454267+00:00,29,45,0.1,18,319,0.2,1,90,i,0
2026-09-20T06:09:45.454267+00:00,30,45,0.0,0,64,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,31,46,19.4,38585,10241,2.4,12,281,a,
2026-09-20T06:09:45.454267+00:00,32,44,5.0,824,7293,1.2,6,296,a,100
2026-09-20T06:09:45.454267+00:00,33,45,0.4,476,303,2.0,10,261,a,
2026-09-20T06:09:45.454267+00:00,34,45,0.3,4,1031,0.6,3,187,i,0
2026-09-20T06:09:45.454267+00:00,35,50,0.1,42,109,0.2,1,16,a,
2026-09-20T06:09:45.454267+00:00,36,45,0.5,10,1982,1.8,9,335,i,0
2026-09-20T06:09:45.454267+00:00,37,45,0.3,302,304,1.6,8,450,a,
2026-09-20T06:09:45.454267+00:00,38,40,1.6,549,1493,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,39,40,0.1,0,132,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,40,77,40.1,38882,17329,5.8,29,437,a,
2026-09-20T06:09:45.454267+00:00,41,59,0.9,2583,1181,4.2,21,401,a,
2026-09-20T06:09:45.454267+00:00,42,54,0.0,24,53,0.4,2,54,a,
2026-09-20T06:09:45.454267+00:00,43,58,1.5,717,2683,2.0,10,312,a,100
2026-09-20T06:09:45.454267+00:00,44,54,0.1,0,148,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,45,54,2.2,1637,2317,3.4,17,434,a,
2026-09-20T06:09:45.454267+00:00,46,50,0.3,167,479,2.0,10,308,a,
2026-09-20T06:09:45.454267+00:00,47,50,0.3,306,424,3.0,15,443,a,100
2026-09-20T06:09:45.454267+00:00,48,49,0.0,9,27,0.0,0,0,i,0
2026-09-20T06:09:45.454267+00:00,49,50,0.0,0,5,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,50,45,0.6,183,894,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,51,45,1.2,890,3179,1.8,9,297,a,
2026-09-20T06:09:45.454267+00:00,52,50,0.1,37,220,1.6,8,87,d,75
2026-09-20T06:09:45.454267+00:00,53,59,0.2,10526,471,2.8,14,98,a,100
2026-09-20T06:09:45.454267+00:00,54,55,0.0,97,39,0.4,2,129,a,100
2026-09-20T06:09:45.454267+00:00,55,78,2.6,0,3267,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,56,55,0.2,507,420,0.8,4,71,a,100
2026-09-20T06:09:45.454267+00:00,57,45,3.0,1651,3013,1.4,7,360,a,
2026-09-20T06:09:45.454267+00:00,58,40,3.5,2594,1457,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,59,40,0.1,0,156,0.0,0,0,u,0
2026-09-20T06:09:45.454267+00:00,60,55,0.8,603,771,1.6,8,360,a,
2026-09-20T06:09:45.454267+00:00,61,55,3.1,1285,2632,1.6,8,360,a,
2026-09-20T06:09:45.454267+00:00,62,50,0.2,166,208,0.0,0,0,a,
2026-09-20T06:09:45.454267+00:00,63,49,0.0,6,10,0.0,0,0,i,0
2026-09-20T06:09:45.454267+00:00,64,45,0.1,116,101,0.4,2,360,a,
2026-09-20T06:09:45.454267+00:00,65,44,0.0,9,13,0.0,0,0,i,0
2026-09-20T06:09:45.454267+00:00,66,40,0.3,223,237,0.0,0,0,a,100
