as_of_utc,player_id,field,old,new
2026-09-09T16:34:11.680169+00:00,32,status,a,d
2026-09-09T16:34:11.680169+00:00,32,news,,Muscular injury - 75% chance of playing
2026-09-09T16:34:11.680169+00:00,32,news_added,,2026-09-09T14:30:08.192142Z
2026-09-09T16:34:11.680169+00:00,32,chance_of_playing_next_round,,75
2026-09-09T16:34:11.680169+00:00,32,ep_next,2.3,1.7
2026-09-09T16:34:11.680169+00:00,159,news,Unspecified injury - 75% chance of playing,Calf injury - 75% chance of playing
2026-09-09T16:34:11.680169+00:00,170,status,a,d
2026-09-09T16:34:11.680169+00:00,170,news,,Hamstring injury - 75% chance of playing
2026-09-09T16:34:11.680169+00:00,170,news_added,2026-07-24T20:30:10.622380Z,2026-09-09T15:00:09.063849Z
2026-09-09T16:34:11.680169+00:00,170,chance_of_playing_next_round,100,75
2026-09-09T16:34:11.680169+00:00,285,status,a,d
2026-09-09T16:34:11.680169+00:00,285,news,,Foot injury - 75% chance of playing
2026-09-09T16:34:11.680169+00:00,285,news_added,,2026-09-09T13:30:08.327907Z
2026-09-09T16:34:11.680169+00:00,285,chance_of_playing_next_round,,75
2026-09-09T16:34:11.680169+00:00,285,ep_next,0.3,0.2
2026-09-09T16:34:11.680169+00:00,563,status,a,i
2026-09-09T16:34:11.680169+00:00,563,news,,Calf injury - Expected back 11 Oct
2026-09-09T16:34:11.680169+00:00,563,news_added,2026-08-15T16:00:07.961518Z,2026-09-09T14:00:08.474217Z
2026-09-09T16:34:11.680169+00:00,563,chance_of_playing_next_round,100,0
2026-09-09T16:34:11.680169+00:00,563,ep_next,0.3,0.0
2026-09-09T16:34:11.680169+00:00,593,status,a,d
2026-09-09T16:34:11.680169+00:00,593,news,,Hamstring injury - 75% chance of playing
2026-09-09T16:34:11.680169+00:00,593,news_added,,2026-09-09T14:30:08.475769Z
2026-09-09T16:34:11.680169+00:00,593,chance_of_playing_next_round,,75
2026-09-09T16:34:11.680169+00:00,593,ep_next,4.3,3.2
2026-09-09T16:34:11.680169+00:00,547,status,a,i
2026-09-09T16:34:11.680169+00:00,547,news,,Knee injury - Unknown return date
2026-09-09T16:34:11.680169+00:00,547,news_added,,2026-09-09T14:00:08.462705Z
2026-09-09T16:34:11.680169+00:00,547,chance_of_playing_next_round,,0
2026-09-09T16:34:11.680169+00:00,547,ep_next,0.3,0.0
