as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-09T00:08:56.194656+00:00,27,59,0.2,0,5789,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,28,50,4.9,63436,25286,1.7,5,180,a,
2026-09-09T00:08:56.194656+00:00,29,45,0.1,573,942,0.3,1,90,a,
2026-09-09T00:08:56.194656+00:00,30,45,0.1,0,627,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,31,44,13.3,280304,52218,1.7,5,101,a,
2026-09-09T00:08:56.194656+00:00,32,45,6.8,16135,25648,2.3,7,251,a,
2026-09-09T00:08:56.194656+00:00,33,45,0.4,1668,1272,2.3,7,106,a,
2026-09-09T00:08:56.194656+00:00,34,45,0.4,885,3109,0.7,2,163,a,
2026-09-09T00:08:56.194656+00:00,35,50,0.1,415,689,0.3,1,16,a,
2026-09-09T00:08:56.194656+00:00,36,45,0.8,5204,3083,2.7,8,245,a,
2026-09-09T00:08:56.194656+00:00,37,45,0.3,1570,1045,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,38,40,1.7,7598,10030,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,39,40,0.2,0,1308,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,40,76,28.4,435536,66201,6.3,19,257,a,
2026-09-09T00:08:56.194656+00:00,41,59,1.0,4889,11727,2.3,7,249,a,
2026-09-09T00:08:56.194656+00:00,42,55,0.0,598,578,0.7,2,54,a,
2026-09-09T00:08:56.194656+00:00,43,59,1.8,4711,21069,2.7,8,246,a,100
2026-09-09T00:08:56.194656+00:00,44,54,0.1,0,3280,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,45,54,2.3,7112,17745,1.7,5,261,a,
2026-09-09T00:08:56.194656+00:00,46,50,0.3,2619,1868,2.3,7,240,a,
2026-09-09T00:08:56.194656+00:00,47,50,0.3,2095,2599,2.3,7,270,a,100
2026-09-09T00:08:56.194656+00:00,48,50,0.0,67,172,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,49,50,0.0,0,15,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,50,45,0.7,4378,4797,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,51,45,1.2,25269,10374,2.3,7,234,a,
2026-09-09T00:08:56.194656+00:00,52,50,0.0,277,397,0.7,2,42,a,
2026-09-09T00:08:56.194656+00:00,53,59,0.1,257,1191,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,54,55,0.0,59,310,-0.7,-2,39,s,0
2026-09-09T00:08:56.194656+00:00,55,78,3.4,0,85724,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,56,55,0.2,2580,1596,0.7,2,24,a,100
2026-09-09T00:08:56.194656+00:00,57,45,3.3,14296,18220,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,58,40,3.4,18176,9818,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,59,40,0.1,0,950,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,60,55,0.8,3555,5551,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,61,55,3.5,5389,25918,1.7,5,270,a,
2026-09-09T00:08:56.194656+00:00,62,50,0.2,720,1734,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,63,50,0.0,39,94,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,64,45,0.1,625,942,0.7,2,270,a,
2026-09-09T00:08:56.194656+00:00,65,44,0.0,60,144,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,66,40,0.3,2303,1568,0.0,0,0,a,100
2026-09-09T00:08:56.194656+00:00,67,64,2.0,4144,23825,2.0,6,266,a,
2026-09-09T00:08:56.194656+00:00,68,60,3.1,88279,20825,7.0,21,268,a,
2026-09-09T00:08:56.194656+00:00,69,60,4.3,202134,23923,8.0,24,266,a,
2026-09-09T00:08:56.194656+00:00,70,60,1.0,4344,11249,2.3,7,229,a,
2026-09-09T00:08:56.194656+00:00,71,50,0.2,1298,1977,2.3,7,157,a,
2026-09-09T00:08:56.194656+00:00,72,49,0.1,209,600,0.7,2,2,a,
2026-09-09T00:08:56.194656+00:00,73,50,0.3,3376,2058,2.0,6,111,a,100
2026-09-09T00:08:56.194656+00:00,74,50,0.1,414,462,0.7,2,23,a,100
2026-09-09T00:08:56.194656+00:00,75,50,0.0,398,289,0.7,2,4,a,100
2026-09-09T00:08:56.194656+00:00,76,50,0.0,48,131,0.3,1,15,a,
2026-09-09T00:08:56.194656+00:00,77,49,0.0,34,178,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,78,74,0.2,121,2168,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,79,60,3.3,25534,24181,3.7,11,244,a,
2026-09-09T00:08:56.194656+00:00,80,55,0.0,0,152,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,81,60,0.1,772,1034,0.3,1,9,a,100
2026-09-09T00:08:56.194656+00:00,82,50,6.8,18860,29555,3.7,11,270,a,
2026-09-09T00:08:56.194656+00:00,83,45,0.1,327,553,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,84,55,1.8,1169,39177,3.3,10,196,d,25
2026-09-09T00:08:56.194656+00:00,85,49,0.1,39,808,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,86,55,2.2,15257,16375,6.0,18,267,a,
2026-09-09T00:08:56.194656+00:00,87,45,4.9,26530,47337,4.3,13,270,a,
2026-09-09T00:08:56.194656+00:00,88,46,9.1,26589,61543,5.3,16,207,a,
2026-09-09T00:08:56.194656+00:00,89,45,0.2,179,1086,0.3,1,2,a,
2026-09-09T00:08:56.194656+00:00,90,45,0.1,174,407,1.0,3,61,a,
2026-09-09T00:08:56.194656+00:00,91,45,0.1,343,389,1.3,4,102,a,
2026-09-09T00:08:56.194656+00:00,92,45,0.0,61,143,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,93,45,0.1,182,374,1.3,4,73,a,
2026-09-09T00:08:56.194656+00:00,94,60,3.9,15440,41332,5.0,15,267,a,
2026-09-09T00:08:56.194656+00:00,95,64,0.7,717,11550,1.7,5,140,a,
2026-09-09T00:08:56.194656+00:00,96,55,0.5,2890,2135,4.0,12,167,a,
2026-09-09T00:08:56.194656+00:00,97,55,0.1,17,2492,2.0,6,66,i,0
2026-09-09T00:08:56.194656+00:00,98,50,1.6,79617,14644,7.0,21,270,a,
2026-09-09T00:08:56.194656+00:00,99,50,0.0,13,22,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,100,50,0.0,226,212,0.0,0,0,a,100
2026-09-09T00:08:56.194656+00:00,101,49,0.0,99,338,0.0,0,0,d,75
2026-09-09T00:08:56.194656+00:00,102,49,0.8,466,8338,0.7,2,89,a,
2026-09-09T00:08:56.194656+00:00,103,50,0.0,19,381,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,104,49,0.1,302,801,1.3,4,152,a,
2026-09-09T00:08:56.194656+00:00,105,60,0.1,401,1398,1.3,4,128,a,
2026-09-09T00:08:56.194656+00:00,106,79,12.0,12339,172818,1.3,4,262,a,
2026-09-09T00:08:56.194656+00:00,107,45,1.1,11521,7943,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,108,55,0.4,1690,3403,1.0,3,13,a,
2026-09-09T00:08:56.194656+00:00,109,45,22.2,110705,85966,3.0,9,270,a,
2026-09-09T00:08:56.194656+00:00,110,45,1.0,2518,8209,1.7,5,270,a,
2026-09-09T00:08:56.194656+00:00,111,40,4.3,23870,16327,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,112,49,7.0,16737,39832,3.3,10,270,a,
2026-09-09T00:08:56.194656+00:00,113,44,1.8,3137,12677,0.7,2,167,a,100
2026-09-09T00:08:56.194656+00:00,114,45,0.3,1056,1413,2.3,7,270,a,
2026-09-09T00:08:56.194656+00:00,115,48,19.7,287731,57749,7.0,21,243,a,
2026-09-09T00:08:56.194656+00:00,116,45,1.3,8179,4474,3.3,10,270,a,
2026-09-09T00:08:56.194656+00:00,117,45,0.0,88,133,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,118,45,0.1,0,1340,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,119,45,0.0,110,159,0.7,2,48,a,
2026-09-09T00:08:56.194656+00:00,120,50,0.1,492,555,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,121,59,0.0,47,306,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,122,59,0.0,22,484,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,123,60,1.1,734,24846,5.3,16,63,d,50
2026-09-09T00:08:56.194656+00:00,124,55,16.2,145749,87921,5.3,16,270,a,
2026-09-09T00:08:56.194656+00:00,125,55,0.6,619,9937,1.7,5,90,d,75
2026-09-09T00:08:56.194656+00:00,126,55,0.1,546,825,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,127,50,4.9,47345,46144,4.3,13,265,a,
2026-09-09T00:08:56.194656+00:00,128,50,0.0,0,28,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,129,54,0.4,1004,3424,1.3,4,153,a,100
2026-09-09T00:08:56.194656+00:00,130,50,0.3,50,12288,2.3,7,156,i,0
2026-09-09T00:08:56.194656+00:00,131,50,0.1,584,1510,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,132,45,0.0,0,353,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,133,50,0.0,0,15,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,134,45,0.3,1364,1800,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,135,49,0.1,270,587,0.3,1,12,a,
2026-09-09T00:08:56.194656+00:00,136,59,0.8,3405,7853,0.3,1,3,a,100
2026-09-09T00:08:56.194656+00:00,137,55,0.0,45,77,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,138,55,0.5,7926,3785,2.7,8,195,a,
2026-09-09T00:08:56.194656+00:00,139,50,0.0,237,330,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,140,49,1.1,0,27614,0.7,2,90,u,0
2026-09-09T00:08:56.194656+00:00,141,50,0.0,0,72,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,142,54,7.8,26866,48991,0.7,2,202,a,
2026-09-09T00:08:56.194656+00:00,143,55,0.1,0,898,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,144,50,1.1,4426,8135,1.0,3,195,a,
2026-09-09T00:08:56.194656+00:00,145,50,0.1,4516,1005,1.0,3,157,a,100
2026-09-09T00:08:56.194656+00:00,146,45,0.0,0,168,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,147,44,0.2,375,943,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,148,45,0.8,26380,7238,2.7,8,213,a,
2026-09-09T00:08:56.194656+00:00,149,49,1.1,3089,12047,0.3,1,161,a,
2026-09-09T00:08:56.194656+00:00,150,45,0.0,0,669,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,151,45,0.4,2793,2319,1.7,5,202,a,
2026-09-09T00:08:56.194656+00:00,152,54,1.1,339,17503,0.0,0,0,d,75
2026-09-09T00:08:56.194656+00:00,153,45,0.1,2645,1050,1.3,4,106,a,
2026-09-09T00:08:56.194656+00:00,154,96,22.1,341570,64093,7.0,21,262,a,100
2026-09-09T00:08:56.194656+00:00,155,69,3.2,17823,28744,1.3,4,100,a,
2026-09-09T00:08:56.194656+00:00,156,65,1.3,13261,8683,3.3,10,161,a,
2026-09-09T00:08:56.194656+00:00,157,64,0.8,2431,8344,0.7,2,16,a,
2026-09-09T00:08:56.194656+00:00,158,59,0.0,162,309,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,159,54,1.7,1079,25742,0.3,1,13,d,75
2026-09-09T00:08:56.194656+00:00,160,59,0.4,967,5127,1.0,3,31,a,
2026-09-09T00:08:56.194656+00:00,161,50,0.2,4548,2192,3.0,9,190,a,
2026-09-09T00:08:56.194656+00:00,162,49,0.7,2483,9611,1.3,4,82,a,
2026-09-09T00:08:56.194656+00:00,163,45,0.1,0,2718,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,164,54,0.0,111,373,0.3,1,8,a,100
2026-09-09T00:08:56.194656+00:00,165,77,72.3,201089,64265,7.0,21,270,a,
2026-09-09T00:08:56.194656+00:00,166,65,1.1,15908,9700,1.3,4,154,a,
2026-09-09T00:08:56.194656+00:00,167,55,0.8,11390,6805,1.0,3,97,a,
2026-09-09T00:08:56.194656+00:00,168,50,0.3,0,5590,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,169,45,0.4,4644,3341,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,170,50,0.2,1594,1578,0.0,0,0,a,100
2026-09-09T00:08:56.194656+00:00,171,40,1.2,0,10609,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,172,45,0.4,138,1188,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,173,40,8.7,61216,39802,5.0,15,257,a,
2026-09-09T00:08:56.194656+00:00,174,40,0.5,0,6224,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,175,40,11.1,16756,70788,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,176,40,0.7,1011,2315,1.7,5,264,a,
2026-09-09T00:08:56.194656+00:00,177,40,0.0,66,377,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,178,40,0.1,366,431,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,179,40,0.0,162,192,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,180,40,0.1,200,1069,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,181,40,0.0,0,245,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,182,40,0.8,1899,3052,1.3,4,270,a,
2026-09-09T00:08:56.194656+00:00,183,50,0.1,489,897,2.0,6,152,a,100
2026-09-09T00:08:56.194656+00:00,184,50,0.1,297,1287,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,185,49,0.1,138,618,0.3,1,31,a,
2026-09-09T00:08:56.194656+00:00,186,54,0.1,124,510,1.0,3,127,a,100
2026-09-09T00:08:56.194656+00:00,187,49,0.0,53,150,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,188,54,0.1,37,803,0.7,2,47,a,
2026-09-09T00:08:56.194656+00:00,189,45,0.3,798,1519,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,190,55,0.1,110,727,1.3,4,166,a,
2026-09-09T00:08:56.194656+00:00,191,45,0.1,0,1994,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,192,45,0.4,0,4440,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,193,54,0.1,91,1111,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,194,50,0.8,6355,6671,1.3,4,120,a,
2026-09-09T00:08:56.194656+00:00,195,50,0.8,3087,7156,1.0,3,88,a,
2026-09-09T00:08:56.194656+00:00,196,50,0.0,0,76,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,197,45,0.0,0,239,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,198,50,1.9,13447,8430,1.7,5,270,a,100
2026-09-09T00:08:56.194656+00:00,199,45,0.1,301,549,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,200,60,8.2,30678,42194,3.0,9,270,a,
2026-09-09T00:08:56.194656+00:00,201,54,6.0,6580,49838,0.3,1,85,a,
2026-09-09T00:08:56.194656+00:00,202,50,0.7,3926,4435,1.3,4,270,a,
2026-09-09T00:08:56.194656+00:00,203,49,0.2,1205,2178,0.7,2,270,a,
2026-09-09T00:08:56.194656+00:00,204,45,5.7,108615,19219,5.3,16,253,a,
2026-09-09T00:08:56.194656+00:00,205,45,0.0,0,449,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,206,44,0.0,27,391,0.3,1,72,i,0
2026-09-09T00:08:56.194656+00:00,207,44,0.1,338,499,0.7,2,16,a,
2026-09-09T00:08:56.194656+00:00,208,63,0.9,110,19759,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,209,59,0.1,696,1179,1.0,3,99,a,
2026-09-09T00:08:56.194656+00:00,210,55,0.9,4851,5598,2.7,8,270,a,100
2026-09-09T00:08:56.194656+00:00,211,55,0.3,13140,2975,3.7,11,190,a,
2026-09-09T00:08:56.194656+00:00,212,45,8.9,14972,54903,0.3,1,16,a,
2026-09-09T00:08:56.194656+00:00,213,49,0.1,189,593,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,214,50,0.3,6944,2527,3.3,10,268,a,
2026-09-09T00:08:56.194656+00:00,215,50,0.0,0,183,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,216,50,0.0,0,672,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,217,49,0.0,45,382,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,218,49,0.1,288,547,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,219,50,0.0,42,57,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,220,45,0.0,0,9,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,221,45,0.1,556,568,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,222,60,0.5,4270,4184,1.3,4,134,a,
2026-09-09T00:08:56.194656+00:00,223,64,2.0,203,41170,0.7,2,62,i,0
2026-09-09T00:08:56.194656+00:00,224,55,0.7,14750,4319,2.3,7,167,a,
2026-09-09T00:08:56.194656+00:00,225,50,0.0,0,0,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,226,55,8.6,33678,36240,3.7,11,270,a,
2026-09-09T00:08:56.194656+00:00,227,50,0.0,214,233,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,228,45,0.0,163,221,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,229,60,11.3,87548,46588,7.0,21,270,a,
2026-09-09T00:08:56.194656+00:00,230,55,1.9,17608,9946,4.3,13,270,a,
2026-09-09T00:08:56.194656+00:00,231,49,0.9,699,8761,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,232,49,0.3,369,2348,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,233,45,1.9,30311,16444,3.7,11,270,a,
2026-09-09T00:08:56.194656+00:00,234,45,0.0,0,491,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,235,40,0.1,0,1952,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,236,65,4.5,62326,45233,5.0,15,270,a,
2026-09-09T00:08:56.194656+00:00,237,59,10.1,27462,175838,5.3,16,266,a,
2026-09-09T00:08:56.194656+00:00,238,65,0.4,9412,3361,0.7,2,32,a,100
2026-09-09T00:08:56.194656+00:00,239,60,0.1,1652,2360,1.3,4,148,d,75
2026-09-09T00:08:56.194656+00:00,240,50,0.0,224,119,0.3,1,4,a,100
2026-09-09T00:08:56.194656+00:00,241,54,0.1,264,988,1.0,3,84,a,
2026-09-09T00:08:56.194656+00:00,242,55,0.4,21856,4610,5.0,15,234,a,
2026-09-09T00:08:56.194656+00:00,243,50,0.1,354,704,0.3,1,5,a,
2026-09-09T00:08:56.194656+00:00,244,50,0.4,7305,4728,3.7,11,266,a,
2026-09-09T00:08:56.194656+00:00,245,54,0.0,145,279,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,246,50,0.1,336,519,2.0,6,249,a,
2026-09-09T00:08:56.194656+00:00,247,55,0.2,918,1042,2.7,8,121,a,100
2026-09-09T00:08:56.194656+00:00,248,54,1.1,0,39203,0.7,2,31,u,0
2026-09-09T00:08:56.194656+00:00,249,56,5.5,127853,52002,4.0,12,237,a,
2026-09-09T00:08:56.194656+00:00,250,45,3.0,10867,16270,2.0,6,270,a,
2026-09-09T00:08:56.194656+00:00,251,40,1.2,4377,3246,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,252,40,0.1,0,1118,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,253,50,0.1,1144,1430,0.7,2,180,a,100
2026-09-09T00:08:56.194656+00:00,254,45,1.5,2713,13100,1.3,4,249,a,
2026-09-09T00:08:56.194656+00:00,255,45,0.0,55,301,1.0,3,90,a,
2026-09-09T00:08:56.194656+00:00,256,44,0.2,98,1243,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,257,45,0.7,1210,4918,1.0,3,270,a,
2026-09-09T00:08:56.194656+00:00,258,45,0.9,3672,7672,4.3,13,247,a,
2026-09-09T00:08:56.194656+00:00,259,40,14.9,17417,69822,2.3,7,270,a,
2026-09-09T00:08:56.194656+00:00,260,63,3.3,1789,68476,1.3,4,127,a,
2026-09-09T00:08:56.194656+00:00,261,55,0.8,1375,7995,2.0,6,262,a,
2026-09-09T00:08:56.194656+00:00,262,54,0.3,522,2712,0.7,2,25,a,
2026-09-09T00:08:56.194656+00:00,263,54,0.0,156,618,0.7,2,24,a,
2026-09-09T00:08:56.194656+00:00,264,55,0.3,1399,3172,2.3,7,211,a,
2026-09-09T00:08:56.194656+00:00,265,50,0.3,416,2608,1.7,5,183,a,
2026-09-09T00:08:56.194656+00:00,266,50,0.0,16,29,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,267,50,0.1,370,701,2.7,8,252,a,
2026-09-09T00:08:56.194656+00:00,268,55,1.0,44998,13692,6.3,19,270,a,
2026-09-09T00:08:56.194656+00:00,269,45,0.3,159,2174,1.0,3,50,a,
2026-09-09T00:08:56.194656+00:00,270,45,1.2,2263,8330,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,271,54,0.5,1826,4140,0.7,2,15,a,
2026-09-09T00:08:56.194656+00:00,272,45,6.3,20611,39945,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,273,40,1.5,5128,4945,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,274,45,0.1,81,522,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,275,40,0.0,0,42,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,276,40,0.0,0,114,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,277,41,6.2,151919,29655,7.7,23,270,a,
2026-09-09T00:08:56.194656+00:00,278,40,0.1,68,639,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,279,41,11.2,182458,36465,8.3,25,243,a,100
2026-09-09T00:08:56.194656+00:00,280,40,0.5,3454,1930,4.0,12,177,a,100
2026-09-09T00:08:56.194656+00:00,281,40,0.1,0,1078,0.7,2,65,u,0
2026-09-09T00:08:56.194656+00:00,282,40,1.3,23876,5772,6.7,20,264,a,
2026-09-09T00:08:56.194656+00:00,283,40,0.0,0,75,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,284,40,0.1,448,543,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,285,40,0.1,278,618,0.3,1,26,a,
2026-09-09T00:08:56.194656+00:00,286,50,0.9,14428,5442,4.7,14,253,a,
2026-09-09T00:08:56.194656+00:00,287,50,0.0,0,1681,2.0,6,50,u,0
2026-09-09T00:08:56.194656+00:00,288,45,0.4,1968,2683,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,289,45,0.5,452,5366,0.7,2,90,a,100
2026-09-09T00:08:56.194656+00:00,290,45,5.1,76762,39726,3.7,11,270,a,
2026-09-09T00:08:56.194656+00:00,291,45,0.0,58,70,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,292,49,0.0,183,196,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,293,50,0.0,0,26,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,294,45,0.1,198,655,0.0,0,0,a,100
2026-09-09T00:08:56.194656+00:00,295,55,2.0,12551,21703,2.7,8,270,a,
2026-09-09T00:08:56.194656+00:00,296,50,0.0,414,566,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,297,45,0.0,62,176,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,298,45,0.2,0,2285,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,299,45,0.0,0,321,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,300,45,0.4,149,1476,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,301,40,4.2,12448,16029,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,302,40,0.5,6459,2128,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,303,40,0.5,287,2190,0.0,0,0,a,
2026-09-09T00:08:56.194656+00:00,304,40,3.1,7239,19346,2.3,7,270,a,
2026-09-09T00:08:56.194656+00:00,305,40,5.1,21588,30985,3.0,9,270,a,
2026-09-09T00:08:56.194656+00:00,306,40,1.2,975,4208,0.7,2,270,a,
2026-09-09T00:08:56.194656+00:00,307,40,0.1,0,1468,0.0,0,0,u,0
2026-09-09T00:08:56.194656+00:00,308,40,0.5,188,1929,0.3,1,17,a,
2026-09-09T00:08:56.194656+00:00,309,50,0.1,218,1061,2.0,6,140,a,
2026-09-09T00:08:56.194656+00:00,310,49,0.0,15,28,0.0,0,0,i,0
2026-09-09T00:08:56.194656+00:00,311,50,0.0,0,27,0.0,0,0,u,0
