as_of_utc,player_id,field,old,new
2026-09-02T00:04:58.150993+00:00,18,now_cost,64,63
2026-09-02T00:04:58.150993+00:00,25,now_cost,74,73
2026-09-02T00:04:58.150993+00:00,565,now_cost,56,57
2026-09-02T00:04:58.150993+00:00,165,now_cost,76,77
2026-09-02T00:04:58.150993+00:00,185,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,207,now_cost,45,44
2026-09-02T00:04:58.150993+00:00,208,now_cost,64,63
2026-09-02T00:04:58.150993+00:00,213,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,21,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,314,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,318,now_cost,55,54
2026-09-02T00:04:58.150993+00:00,324,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,260,now_cost,65,64
2026-09-02T00:04:58.150993+00:00,579,now_cost,55,54
2026-09-02T00:04:58.150993+00:00,407,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,449,now_cost,50,51
2026-09-02T00:04:58.150993+00:00,450,now_cost,50,49
2026-09-02T00:04:58.150993+00:00,491,now_cost,60,59
2026-09-02T00:04:58.150993+00:00,498,now_cost,60,59
2026-09-02T00:04:58.150993+00:00,552,now_cost,60,59
