as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-02T18:37:54.729049+00:00,118,45,0.1,444,868,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,119,45,0.0,251,349,0.5,1,36,a,
2026-09-02T18:37:54.729049+00:00,120,50,0.1,624,735,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,121,60,0.0,103,747,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,122,59,0.0,70,1506,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,123,60,1.5,5577,76105,8.0,16,63,d,50
2026-09-02T18:37:54.729049+00:00,124,55,14.5,245613,65282,7.5,15,180,a,
2026-09-02T18:37:54.729049+00:00,125,55,0.8,3674,18191,2.5,5,90,d,75
2026-09-02T18:37:54.729049+00:00,126,55,0.1,731,1437,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,127,50,4.5,98699,35225,5.5,11,175,a,
2026-09-02T18:37:54.729049+00:00,128,50,0.0,0,78,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,129,55,0.5,1353,13861,1.0,2,63,d,75
2026-09-02T18:37:54.729049+00:00,130,50,0.5,9980,5757,3.5,7,156,a,
2026-09-02T18:37:54.729049+00:00,131,50,0.2,1401,3882,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,132,45,0.0,0,760,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,133,50,0.0,0,38,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,134,45,0.3,2445,2636,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,135,50,0.1,349,1082,0.5,1,12,a,
2026-09-02T18:37:54.729049+00:00,136,59,0.9,5823,17926,0.0,0,0,a,100
2026-09-02T18:37:54.729049+00:00,137,55,0.0,57,153,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,138,55,0.4,16618,3725,3.0,6,105,a,
2026-09-02T18:37:54.729049+00:00,139,50,0.0,408,541,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,140,49,1.6,1923,51920,1.0,2,90,u,0
2026-09-02T18:37:54.729049+00:00,141,50,0.0,0,212,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,142,55,8.5,21680,142650,0.5,1,112,a,
2026-09-02T18:37:54.729049+00:00,143,55,0.1,0,2857,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,144,50,1.2,7973,15128,1.0,2,165,a,
2026-09-02T18:37:54.729049+00:00,145,50,0.1,2115,941,0.0,0,67,a,100
2026-09-02T18:37:54.729049+00:00,146,45,0.0,0,570,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,147,45,0.2,330,1807,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,148,45,0.6,16539,7020,2.5,5,154,a,
2026-09-02T18:37:54.729049+00:00,149,50,1.3,6320,22089,0.5,1,161,a,
2026-09-02T18:37:54.729049+00:00,150,45,0.0,24,2666,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,151,45,0.4,3886,4901,2.0,4,112,a,
2026-09-02T18:37:54.729049+00:00,152,54,1.5,574,52735,0.0,0,0,d,75
2026-09-02T18:37:54.729049+00:00,153,45,0.1,1005,720,0.5,1,16,a,
2026-09-02T18:37:54.729049+00:00,154,96,18.3,277049,116992,10.0,20,172,a,100
2026-09-02T18:37:54.729049+00:00,155,69,3.5,18239,102679,0.5,1,25,a,
2026-09-02T18:37:54.729049+00:00,156,65,1.3,17029,13629,4.0,8,81,a,
2026-09-02T18:37:54.729049+00:00,157,64,0.9,2836,26214,0.5,1,7,a,
2026-09-02T18:37:54.729049+00:00,158,59,0.0,209,744,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,159,54,2.1,2795,67328,0.5,1,13,d,75
2026-09-02T18:37:54.729049+00:00,160,59,0.5,1833,8457,1.0,2,16,a,
2026-09-02T18:37:54.729049+00:00,161,50,0.2,9591,2409,4.0,8,131,a,
2026-09-02T18:37:54.729049+00:00,162,50,0.8,5085,17689,1.5,3,76,a,
2026-09-02T18:37:54.729049+00:00,163,45,0.2,1446,2421,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,164,54,0.0,237,897,0.5,1,8,a,100
2026-09-02T18:37:54.729049+00:00,165,77,69.9,322108,95480,10.0,20,180,a,
2026-09-02T18:37:54.729049+00:00,166,65,0.8,19127,4395,1.0,2,70,a,
2026-09-02T18:37:54.729049+00:00,167,55,0.7,25546,8428,0.5,1,24,a,
2026-09-02T18:37:54.729049+00:00,168,50,0.4,1924,8081,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,169,45,0.4,5703,4204,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,170,50,0.1,1848,2478,0.0,0,0,a,100
2026-09-02T18:37:54.729049+00:00,171,40,1.5,6290,7502,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,172,45,0.4,157,2941,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,173,40,8.4,78454,43346,5.5,11,167,a,
2026-09-02T18:37:54.729049+00:00,174,40,0.6,461,4345,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,175,40,12.1,29769,82445,1.5,3,180,a,
2026-09-02T18:37:54.729049+00:00,176,40,0.8,1709,4261,1.5,3,180,a,
2026-09-02T18:37:54.729049+00:00,177,40,0.0,75,913,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,178,40,0.1,379,713,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,179,40,0.0,186,304,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,180,40,0.1,455,2452,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,181,40,0.0,19,741,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,182,40,0.8,1852,5245,1.0,2,180,a,
2026-09-02T18:37:54.729049+00:00,183,50,0.1,532,1558,2.0,4,90,a,100
2026-09-02T18:37:54.729049+00:00,184,50,0.2,363,2258,2.0,4,180,a,
2026-09-02T18:37:54.729049+00:00,185,49,0.1,207,1134,0.5,1,31,a,
2026-09-02T18:37:54.729049+00:00,186,55,0.1,141,1337,0.5,1,57,a,100
2026-09-02T18:37:54.729049+00:00,187,49,0.0,376,299,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,188,55,0.1,51,1921,1.0,2,47,a,
2026-09-02T18:37:54.729049+00:00,189,45,0.3,1172,2588,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,190,55,0.1,89,2060,1.5,3,139,a,
2026-09-02T18:37:54.729049+00:00,191,45,0.2,1263,1835,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,192,45,0.5,142,13239,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,193,54,0.1,141,2579,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,194,50,0.8,12390,11905,1.5,3,101,a,
2026-09-02T18:37:54.729049+00:00,195,50,0.9,7721,14620,1.0,2,69,a,
2026-09-02T18:37:54.729049+00:00,196,50,0.0,0,231,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,197,45,0.0,0,443,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,198,50,1.8,9456,13426,1.5,3,180,a,100
2026-09-02T18:37:54.729049+00:00,199,45,0.1,465,926,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,200,60,8.6,27404,102617,3.5,7,180,a,
2026-09-02T18:37:54.729049+00:00,201,54,6.8,16353,137825,0.0,0,54,a,
2026-09-02T18:37:54.729049+00:00,202,50,0.7,3289,8072,1.5,3,180,a,
2026-09-02T18:37:54.729049+00:00,203,50,0.3,937,3987,0.5,1,180,a,
2026-09-02T18:37:54.729049+00:00,204,45,4.9,6050,52594,0.5,1,180,a,
2026-09-02T18:37:54.729049+00:00,205,45,0.0,110,317,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,206,44,0.0,127,1227,0.5,1,72,i,0
2026-09-02T18:37:54.729049+00:00,207,44,0.1,330,832,0.5,1,15,a,
2026-09-02T18:37:54.729049+00:00,208,63,1.4,231,82725,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,209,59,0.1,546,2337,1.0,2,34,a,
2026-09-02T18:37:54.729049+00:00,210,55,0.9,7004,9738,3.0,6,180,a,100
2026-09-02T18:37:54.729049+00:00,211,55,0.2,3297,1667,3.0,6,102,a,
2026-09-02T18:37:54.729049+00:00,212,45,9.8,27047,91431,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,213,49,0.1,245,1210,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,214,50,0.3,2978,3154,2.5,5,180,a,
2026-09-02T18:37:54.729049+00:00,215,50,0.0,63,177,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,216,50,0.0,188,616,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,217,49,0.0,890,815,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,218,49,0.1,632,957,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,219,50,0.0,33,75,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,220,45,0.0,0,28,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,221,45,0.1,619,832,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,222,60,0.5,4690,5776,1.5,3,89,a,
2026-09-02T18:37:54.729049+00:00,223,64,3.0,1053,200405,1.0,2,62,i,0
2026-09-02T18:37:54.729049+00:00,224,55,0.5,7783,5811,1.5,3,122,a,
2026-09-02T18:37:54.729049+00:00,225,50,0.0,0,0,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,226,55,8.8,43392,54609,5.0,10,180,a,
2026-09-02T18:37:54.729049+00:00,227,50,0.0,210,402,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,228,45,0.0,215,366,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,229,60,10.4,161451,53872,9.0,18,180,a,
2026-09-02T18:37:54.729049+00:00,230,55,1.8,11941,13990,5.0,10,180,a,
2026-09-02T18:37:54.729049+00:00,231,49,1.1,1759,22989,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,232,49,0.4,731,5792,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,233,45,1.7,28755,16469,5.0,10,180,a,
2026-09-02T18:37:54.729049+00:00,234,45,0.0,164,398,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,235,40,0.2,719,2455,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,236,65,4.4,40058,61336,6.5,13,180,a,
2026-09-02T18:37:54.729049+00:00,237,60,13.8,65356,224402,6.5,13,180,a,
2026-09-02T18:37:54.729049+00:00,238,65,0.2,3781,3843,0.5,1,8,a,100
2026-09-02T18:37:54.729049+00:00,239,60,0.1,1657,2371,1.0,2,72,a,100
2026-09-02T18:37:54.729049+00:00,240,50,0.0,129,123,0.5,1,4,a,100
2026-09-02T18:37:54.729049+00:00,241,55,0.1,299,1640,1.5,3,84,a,
2026-09-02T18:37:54.729049+00:00,242,55,0.3,1212,3064,2.5,5,144,a,
2026-09-02T18:37:54.729049+00:00,243,50,0.1,580,1352,0.5,1,5,a,
2026-09-02T18:37:54.729049+00:00,244,50,0.4,15194,6203,5.0,10,176,a,
2026-09-02T18:37:54.729049+00:00,245,54,0.0,259,612,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,246,50,0.1,411,733,2.5,5,175,a,
2026-09-02T18:37:54.729049+00:00,247,55,0.2,370,2691,2.0,4,106,a,100
2026-09-02T18:37:54.729049+00:00,248,54,1.9,8513,40165,1.0,2,31,u,0
2026-09-02T18:37:54.729049+00:00,249,55,4.3,120912,58734,5.0,10,147,a,
2026-09-02T18:37:54.729049+00:00,250,45,3.1,22481,17141,2.5,5,180,a,
2026-09-02T18:37:54.729049+00:00,251,40,1.2,3980,4490,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,252,40,0.2,1784,1651,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,253,50,0.1,3526,1485,0.5,1,90,a,100
2026-09-02T18:37:54.729049+00:00,254,45,1.6,8482,11590,1.5,3,171,a,
2026-09-02T18:37:54.729049+00:00,255,45,0.0,349,469,1.5,3,90,a,
2026-09-02T18:37:54.729049+00:00,256,45,0.2,323,2070,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,257,45,0.8,5058,5457,1.0,2,180,a,
2026-09-02T18:37:54.729049+00:00,258,45,0.8,26090,6569,6.0,12,157,a,
2026-09-02T18:37:54.729049+00:00,259,40,15.9,29523,80166,2.0,4,180,a,
2026-09-02T18:37:54.729049+00:00,260,64,4.5,4898,101073,2.0,4,110,a,
2026-09-02T18:37:54.729049+00:00,261,55,0.9,4416,11453,2.0,4,180,a,
2026-09-02T18:37:54.729049+00:00,262,55,0.3,1027,4498,0.5,1,14,a,
2026-09-02T18:37:54.729049+00:00,263,55,0.0,288,954,1.0,2,24,a,
2026-09-02T18:37:54.729049+00:00,264,55,0.3,2948,4199,2.5,5,133,a,
2026-09-02T18:37:54.729049+00:00,265,50,0.4,1287,3557,2.0,4,154,a,
2026-09-02T18:37:54.729049+00:00,266,50,0.0,13,62,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,267,50,0.1,564,1167,3.0,6,162,a,
2026-09-02T18:37:54.729049+00:00,268,55,0.7,13828,8786,4.5,9,180,a,
2026-09-02T18:37:54.729049+00:00,269,45,0.4,581,3057,1.0,2,39,a,
2026-09-02T18:37:54.729049+00:00,270,45,1.3,5789,13285,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,271,55,0.5,2947,7751,0.5,1,8,a,
2026-09-02T18:37:54.729049+00:00,272,45,6.7,42092,48162,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,273,40,1.5,6023,7224,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,274,45,0.1,118,1140,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,275,40,0.0,0,69,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,276,40,0.0,0,218,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,277,40,4.3,209517,31394,8.5,17,180,a,
2026-09-02T18:37:54.729049+00:00,278,40,0.1,78,1295,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,279,41,7.8,444597,36667,10.0,20,153,a,100
2026-09-02T18:37:54.729049+00:00,280,40,0.6,1142,6556,3.0,6,114,d,75
2026-09-02T18:37:54.729049+00:00,281,40,0.1,1010,774,1.0,2,65,u,0
2026-09-02T18:37:54.729049+00:00,282,40,1.1,16839,5119,6.0,12,174,a,
2026-09-02T18:37:54.729049+00:00,283,40,0.0,57,136,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,284,40,0.1,1001,884,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,285,40,0.1,684,1055,0.5,1,26,a,
2026-09-02T18:37:54.729049+00:00,286,50,0.8,19090,6634,4.5,9,172,a,
2026-09-02T18:37:54.729049+00:00,287,50,0.1,2873,1177,3.0,6,50,u,0
2026-09-02T18:37:54.729049+00:00,288,45,0.4,4187,4188,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,289,45,0.6,2482,10731,1.0,2,90,d,75
2026-09-02T18:37:54.729049+00:00,290,45,4.6,103824,42575,4.0,8,180,a,
2026-09-02T18:37:54.729049+00:00,291,45,0.0,65,85,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,292,50,0.0,169,340,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,293,50,0.0,0,81,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,294,45,0.1,542,1502,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,295,55,2.1,28700,33351,3.0,6,180,a,
2026-09-02T18:37:54.729049+00:00,296,50,0.0,1003,1018,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,297,45,0.0,86,331,0.0,0,0,i,0
2026-09-02T18:37:54.729049+00:00,298,45,0.3,0,4355,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,299,45,0.0,0,633,0.0,0,0,u,0
2026-09-02T18:37:54.729049+00:00,300,45,0.4,251,2991,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,301,40,4.3,17149,20013,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,302,40,0.5,4609,2429,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,303,40,0.6,401,3565,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,304,40,3.3,14673,21840,2.0,4,180,a,
2026-09-02T18:37:54.729049+00:00,305,40,5.0,40046,25356,4.0,8,180,a,
2026-09-02T18:37:54.729049+00:00,306,40,1.3,1843,6963,0.5,1,180,a,
2026-09-02T18:37:54.729049+00:00,307,40,0.1,510,823,0.0,0,0,a,
2026-09-02T18:37:54.729049+00:00,308,40,0.6,402,2914,0.5,1,17,a,
2026-09-02T18:37:54.729049+00:00,309,50,0.1,788,1334,3.0,6,140,a,
2026-09-02T18:37:54.729049+00:00,310,50,0.0,10,53,0.0,0,0,i,0
