as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-02T00:04:58.150993+00:00,1,60,37.9,116391,122750,6.0,12,180,a,
2026-09-02T00:04:58.150993+00:00,2,50,0.1,380,756,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,3,50,0.0,91,281,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,4,80,26.8,29773,195212,6.5,13,180,a,
2026-09-02T00:04:58.150993+00:00,5,65,0.1,358,1711,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,6,60,0.2,879,4066,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,7,55,0.7,5582,7785,3.0,6,160,a,
2026-09-02T00:04:58.150993+00:00,8,56,43.1,276649,67344,10.0,20,170,a,
2026-09-02T00:04:58.150993+00:00,9,54,1.3,3512,21916,0.5,1,9,a,
2026-09-02T00:04:58.150993+00:00,10,55,7.2,92946,61852,9.0,18,180,a,100
2026-09-02T00:04:58.150993+00:00,11,55,5.1,9438,51863,6.0,12,168,a,
2026-09-02T00:04:58.150993+00:00,12,95,10.5,66971,54811,10.0,20,157,a,
2026-09-02T00:04:58.150993+00:00,13,75,15.2,14194,145281,4.0,8,151,a,
2026-09-02T00:04:58.150993+00:00,14,64,1.5,5246,24659,1.0,2,59,a,
2026-09-02T00:04:58.150993+00:00,15,66,11.5,77562,91646,7.0,14,145,a,
2026-09-02T00:04:58.150993+00:00,16,64,0.3,872,4676,0.5,1,22,a,
2026-09-02T00:04:58.150993+00:00,17,59,0.5,2226,9467,1.0,2,33,a,
2026-09-02T00:04:58.150993+00:00,18,63,0.2,837,3844,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,19,54,0.9,2758,12068,1.0,2,27,a,
2026-09-02T00:04:58.150993+00:00,20,54,0.1,462,1309,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,21,49,0.1,94,1424,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,22,54,0.0,146,235,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,23,55,0.0,159,158,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,24,55,0.0,4,223,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,25,73,5.4,5417,113561,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,26,75,7.1,45838,75743,4.0,8,180,a,
2026-09-02T00:04:58.150993+00:00,27,59,0.3,2113,5991,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,28,50,4.4,44204,33038,1.0,2,90,a,
2026-09-02T00:04:58.150993+00:00,29,45,0.1,1608,1498,0.5,1,90,a,
2026-09-02T00:04:58.150993+00:00,30,45,0.1,0,1519,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,31,44,10.5,126516,120733,0.5,1,11,a,
2026-09-02T00:04:58.150993+00:00,32,45,7.2,20946,46476,0.5,1,167,a,
2026-09-02T00:04:58.150993+00:00,33,45,0.4,1857,3039,0.5,1,16,a,
2026-09-02T00:04:58.150993+00:00,34,45,0.4,2398,2496,1.0,2,163,a,
2026-09-02T00:04:58.150993+00:00,35,50,0.1,631,827,0.5,1,16,a,
2026-09-02T00:04:58.150993+00:00,36,45,0.7,5048,4834,0.5,1,171,a,
2026-09-02T00:04:58.150993+00:00,37,45,0.3,1822,1763,0.0,0,180,a,
2026-09-02T00:04:58.150993+00:00,38,40,1.7,9900,10494,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,39,40,0.2,0,2675,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,40,75,25.2,145508,174261,6.5,13,171,a,
2026-09-02T00:04:58.150993+00:00,41,60,1.1,8084,13582,2.0,4,175,a,
2026-09-02T00:04:58.150993+00:00,42,55,0.0,326,650,1.0,2,54,a,
2026-09-02T00:04:58.150993+00:00,43,60,2.1,8015,31527,3.0,6,156,a,100
2026-09-02T00:04:58.150993+00:00,44,55,0.1,792,2040,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,45,55,2.6,8741,26092,1.0,2,171,a,
2026-09-02T00:04:58.150993+00:00,46,50,0.2,2960,2334,2.0,4,150,a,
2026-09-02T00:04:58.150993+00:00,47,50,0.3,3105,3602,2.0,4,180,a,100
2026-09-02T00:04:58.150993+00:00,48,50,0.0,107,403,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,49,50,0.0,0,51,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,50,45,0.7,5618,5807,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,51,45,0.9,18712,7505,2.0,4,160,a,
2026-09-02T00:04:58.150993+00:00,52,50,0.0,490,558,0.5,1,27,a,
2026-09-02T00:04:58.150993+00:00,53,59,0.2,232,3617,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,54,55,0.0,54,791,-1.0,-2,39,s,0
2026-09-02T00:04:58.150993+00:00,55,78,5.6,4250,172007,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,56,55,0.1,1864,1705,0.5,1,19,a,100
2026-09-02T00:04:58.150993+00:00,57,45,3.4,27194,19384,2.5,5,180,a,
2026-09-02T00:04:58.150993+00:00,58,40,3.3,20883,11903,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,59,40,0.2,0,1931,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,60,55,0.9,4329,6511,2.5,5,180,a,
2026-09-02T00:04:58.150993+00:00,61,55,3.9,7811,23501,2.5,5,180,a,
2026-09-02T00:04:58.150993+00:00,62,50,0.2,1275,2713,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,63,50,0.0,52,160,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,64,45,0.1,1046,1210,1.0,2,180,a,
2026-09-02T00:04:58.150993+00:00,65,45,0.0,58,270,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,66,40,0.2,3564,1489,0.0,0,0,a,100
2026-09-02T00:04:58.150993+00:00,67,65,2.4,7085,36606,2.0,4,178,a,
2026-09-02T00:04:58.150993+00:00,68,60,2.4,17413,28837,5.5,11,180,a,
2026-09-02T00:04:58.150993+00:00,69,60,1.8,35045,10389,7.0,14,176,a,
2026-09-02T00:04:58.150993+00:00,70,60,1.1,6173,13935,3.0,6,154,a,
2026-09-02T00:04:58.150993+00:00,71,50,0.2,4281,2350,3.0,6,143,a,
2026-09-02T00:04:58.150993+00:00,72,50,0.1,255,999,0.5,1,1,a,
2026-09-02T00:04:58.150993+00:00,73,50,0.2,3728,3143,1.0,2,36,a,100
2026-09-02T00:04:58.150993+00:00,74,50,0.1,783,601,0.5,1,9,a,100
2026-09-02T00:04:58.150993+00:00,75,50,0.0,674,326,0.5,1,3,a,100
2026-09-02T00:04:58.150993+00:00,76,50,0.0,77,149,0.5,1,15,a,
2026-09-02T00:04:58.150993+00:00,77,49,0.0,98,451,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,78,74,0.3,187,5734,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,79,60,3.2,45656,24635,4.5,9,154,a,
2026-09-02T00:04:58.150993+00:00,80,55,0.0,0,366,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,81,60,0.1,892,1227,0.5,1,9,a,100
2026-09-02T00:04:58.150993+00:00,82,50,7.0,59676,32373,4.5,9,180,a,
2026-09-02T00:04:58.150993+00:00,83,45,0.1,552,837,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,84,55,2.2,15315,11788,4.5,9,180,a,
2026-09-02T00:04:58.150993+00:00,85,49,0.1,87,1762,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,86,55,1.8,54351,13914,8.0,16,177,a,
2026-09-02T00:04:58.150993+00:00,87,45,4.7,73267,29844,5.5,11,180,a,
2026-09-02T00:04:58.150993+00:00,88,46,9.1,114658,46176,7.5,15,162,a,
2026-09-02T00:04:58.150993+00:00,89,45,0.2,358,1268,0.5,1,2,a,
2026-09-02T00:04:58.150993+00:00,90,45,0.1,440,549,1.0,2,16,a,
2026-09-02T00:04:58.150993+00:00,91,45,0.1,357,775,0.5,1,12,a,
2026-09-02T00:04:58.150993+00:00,92,45,0.0,94,180,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,93,45,0.2,102,842,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,94,60,3.9,58073,25215,6.5,13,177,a,
2026-09-02T00:04:58.150993+00:00,95,65,0.9,2517,16291,2.0,4,95,a,
2026-09-02T00:04:58.150993+00:00,96,55,0.5,2046,4416,2.0,4,82,a,
2026-09-02T00:04:58.150993+00:00,97,55,0.2,532,3889,3.0,6,66,d,75
2026-09-02T00:04:58.150993+00:00,98,50,0.6,19117,8214,5.0,10,180,a,
2026-09-02T00:04:58.150993+00:00,99,50,0.0,20,21,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,100,50,0.0,334,231,0.0,0,0,a,100
2026-09-02T00:04:58.150993+00:00,101,50,0.0,147,520,0.0,0,0,d,75
2026-09-02T00:04:58.150993+00:00,102,50,1.0,549,11025,1.0,2,44,a,
2026-09-02T00:04:58.150993+00:00,103,50,0.0,119,320,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,104,50,0.1,259,2134,1.0,2,90,a,
2026-09-02T00:04:58.150993+00:00,105,60,0.2,1025,2106,1.5,3,83,a,
2026-09-02T00:04:58.150993+00:00,106,80,14.7,34588,191301,1.0,2,172,a,
2026-09-02T00:04:58.150993+00:00,107,45,1.0,16291,8245,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,108,55,0.4,3415,4555,1.0,2,9,a,
2026-09-02T00:04:58.150993+00:00,109,45,21.5,136387,83861,3.0,6,180,a,
2026-09-02T00:04:58.150993+00:00,110,45,1.1,1636,9690,1.5,3,180,a,
2026-09-02T00:04:58.150993+00:00,111,40,4.1,29759,16872,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,112,50,8.1,11720,128698,1.0,2,180,a,
2026-09-02T00:04:58.150993+00:00,113,44,2.1,7884,18589,0.0,0,90,a,100
2026-09-02T00:04:58.150993+00:00,114,45,0.3,3622,2484,2.5,5,180,a,
2026-09-02T00:04:58.150993+00:00,115,47,14.0,464373,63468,8.5,17,167,a,
2026-09-02T00:04:58.150993+00:00,116,45,1.2,12038,8499,2.5,5,180,a,
2026-09-02T00:04:58.150993+00:00,117,45,0.0,162,179,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,118,45,0.1,395,700,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,119,45,0.0,227,307,0.5,1,36,a,
2026-09-02T00:04:58.150993+00:00,120,50,0.1,554,661,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,121,60,0.0,94,683,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,122,59,0.0,66,1370,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,123,60,1.6,5287,69814,8.0,16,63,d,50
2026-09-02T00:04:58.150993+00:00,124,55,14.2,206903,56110,7.5,15,180,a,
2026-09-02T00:04:58.150993+00:00,125,55,0.8,3405,16291,2.5,5,90,d,75
2026-09-02T00:04:58.150993+00:00,126,55,0.1,650,1302,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,127,50,4.4,83811,29676,5.5,11,175,a,
2026-09-02T00:04:58.150993+00:00,128,50,0.0,0,72,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,129,55,0.5,1332,12272,1.0,2,63,d,75
2026-09-02T00:04:58.150993+00:00,130,50,0.5,9010,5097,3.5,7,156,a,
2026-09-02T00:04:58.150993+00:00,131,50,0.2,1290,3539,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,132,45,0.0,0,704,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,133,50,0.0,0,33,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,134,45,0.3,2178,2352,0.0,0,0,a,
2026-09-02T00:04:58.150993+00:00,135,50,0.1,315,954,0.5,1,12,a,
2026-09-02T00:04:58.150993+00:00,136,59,0.9,5276,16158,0.0,0,0,a,100
2026-09-02T00:04:58.150993+00:00,137,55,0.0,55,137,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,138,55,0.4,13826,3068,3.0,6,105,a,
2026-09-02T00:04:58.150993+00:00,139,50,0.0,375,487,0.0,0,0,i,0
2026-09-02T00:04:58.150993+00:00,140,49,1.7,1800,46373,1.0,2,90,a,
2026-09-02T00:04:58.150993+00:00,141,50,0.0,0,196,0.0,0,0,u,0
2026-09-02T00:04:58.150993+00:00,142,55,8.7,20077,126916,0.5,1,112,a,
2026-09-02T00:04:58.150993+00:00,143,55,0.1,0,2623,0.0,0,0,u,0
