as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-13T00:55:49.294306+00:00,72,49,0.1,40,91,0.8,3,10,a,
2026-09-13T00:55:49.294306+00:00,73,50,0.3,355,514,2.0,8,192,a,100
2026-09-13T00:55:49.294306+00:00,74,50,0.1,48,117,0.5,2,30,a,100
2026-09-13T00:55:49.294306+00:00,75,50,0.0,62,73,0.8,3,28,a,100
2026-09-13T00:55:49.294306+00:00,76,50,0.0,12,10,0.2,1,15,a,
2026-09-13T00:55:49.294306+00:00,77,49,0.0,5,35,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,78,74,0.2,21,273,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,79,60,3.3,5920,3674,4.0,16,334,a,
2026-09-13T00:55:49.294306+00:00,80,55,0.0,0,20,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,81,60,0.1,79,151,0.5,2,10,a,100
2026-09-13T00:55:49.294306+00:00,82,50,6.6,1476,7007,3.5,14,360,a,
2026-09-13T00:55:49.294306+00:00,83,45,0.1,24,76,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,84,55,1.4,11,6017,2.5,10,196,i,0
2026-09-13T00:55:49.294306+00:00,85,49,0.1,4,89,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,86,55,2.1,858,6204,4.8,19,326,a,
2026-09-13T00:55:49.294306+00:00,87,45,4.6,1476,6003,3.5,14,360,a,
2026-09-13T00:55:49.294306+00:00,88,46,8.7,2778,19596,4.2,17,226,a,
2026-09-13T00:55:49.294306+00:00,89,45,0.2,31,188,0.2,1,2,a,
2026-09-13T00:55:49.294306+00:00,90,45,0.1,46,49,1.0,4,131,a,
2026-09-13T00:55:49.294306+00:00,91,45,0.1,52,57,1.0,4,102,a,
2026-09-13T00:55:49.294306+00:00,92,45,0.0,9,24,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,93,45,0.1,40,54,1.8,7,163,a,
2026-09-13T00:55:49.294306+00:00,94,60,4.1,47604,2792,7.5,30,357,a,
2026-09-13T00:55:49.294306+00:00,95,64,0.6,46,2074,1.5,6,170,a,
2026-09-13T00:55:49.294306+00:00,96,55,0.5,154,1003,3.2,13,197,a,
2026-09-13T00:55:49.294306+00:00,97,54,0.1,1,263,1.5,6,66,i,0
2026-09-13T00:55:49.294306+00:00,98,50,2.4,5501,3272,6.2,25,360,a,
2026-09-13T00:55:49.294306+00:00,99,50,0.0,3,5,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,100,50,0.0,24,54,0.0,0,0,a,100
2026-09-13T00:55:49.294306+00:00,101,49,0.0,4,87,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,102,49,0.7,117,948,1.5,6,148,a,
2026-09-13T00:55:49.294306+00:00,103,49,0.0,2,40,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,104,49,0.1,41,125,1.0,4,152,a,
2026-09-13T00:55:49.294306+00:00,105,59,0.1,59,318,1.2,5,187,a,
2026-09-13T00:55:49.294306+00:00,106,79,10.4,1203,31984,1.2,5,352,a,
2026-09-13T00:55:49.294306+00:00,107,45,1.1,1520,1071,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,108,55,0.3,158,713,0.8,3,13,a,
2026-09-13T00:55:49.294306+00:00,109,45,22.2,4562,13673,2.2,9,270,a,
2026-09-13T00:55:49.294306+00:00,110,45,0.9,173,669,1.2,5,270,a,
2026-09-13T00:55:49.294306+00:00,111,40,4.3,1993,1416,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,112,49,6.8,3521,3785,4.5,18,360,a,
2026-09-13T00:55:49.294306+00:00,113,44,1.7,292,1786,0.5,2,167,a,100
2026-09-13T00:55:49.294306+00:00,114,45,0.3,97,237,1.8,7,270,a,
2026-09-13T00:55:49.294306+00:00,115,48,22.0,15475,13712,5.2,21,243,a,
2026-09-13T00:55:49.294306+00:00,116,45,1.4,850,908,2.5,10,270,a,
2026-09-13T00:55:49.294306+00:00,117,45,0.0,18,20,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,118,45,0.0,0,106,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,119,45,0.0,21,26,0.5,2,48,a,
2026-09-13T00:55:49.294306+00:00,120,50,0.1,61,66,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,121,59,0.0,9,38,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,122,59,0.0,3,56,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,123,60,0.8,13,4918,4.0,16,63,i,0
2026-09-13T00:55:49.294306+00:00,124,56,16.1,4715,15179,4.0,16,270,a,
2026-09-13T00:55:49.294306+00:00,125,54,0.6,148,1317,1.2,5,90,d,75
2026-09-13T00:55:49.294306+00:00,126,55,0.1,56,115,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,127,50,4.9,1697,6073,3.2,13,265,a,
2026-09-13T00:55:49.294306+00:00,128,50,0.0,0,3,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,129,54,0.4,100,558,1.0,4,153,a,100
2026-09-13T00:55:49.294306+00:00,130,50,0.2,6,935,1.8,7,156,i,0
2026-09-13T00:55:49.294306+00:00,131,50,0.1,77,299,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,132,45,0.0,0,41,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,133,50,0.0,0,2,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,134,45,0.3,120,235,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,135,49,0.0,2,163,0.2,1,12,i,0
2026-09-13T00:55:49.294306+00:00,136,59,0.8,584,1464,0.5,2,15,a,100
2026-09-13T00:55:49.294306+00:00,137,54,0.0,4,13,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,138,55,0.5,364,822,2.0,8,195,a,
2026-09-13T00:55:49.294306+00:00,139,50,0.0,28,57,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,140,49,0.9,0,2391,0.5,2,90,u,0
2026-09-13T00:55:49.294306+00:00,141,50,0.0,0,7,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,142,54,7.6,2842,15985,0.8,3,292,a,
2026-09-13T00:55:49.294306+00:00,143,55,0.1,0,105,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,144,50,1.1,575,1901,1.0,4,272,a,
2026-09-13T00:55:49.294306+00:00,145,50,0.2,429,321,1.0,4,242,a,100
2026-09-13T00:55:49.294306+00:00,146,45,0.0,0,19,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,147,44,0.2,64,102,0.2,1,5,a,
2026-09-13T00:55:49.294306+00:00,148,45,1.0,991,3140,2.0,8,258,a,
2026-09-13T00:55:49.294306+00:00,149,49,1.0,300,2931,0.5,2,251,a,
2026-09-13T00:55:49.294306+00:00,150,45,0.0,0,56,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,151,45,0.4,205,822,1.2,5,202,a,
2026-09-13T00:55:49.294306+00:00,152,53,0.8,13,3689,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,153,45,0.1,62,788,0.2,1,139,s,0
2026-09-13T00:55:49.294306+00:00,154,97,26.8,16445,17805,6.5,26,352,a,100
2026-09-13T00:55:49.294306+00:00,155,69,3.2,3116,2842,1.0,4,100,a,
2026-09-13T00:55:49.294306+00:00,156,65,1.4,1253,2667,3.0,12,246,a,
2026-09-13T00:55:49.294306+00:00,157,63,0.7,226,1706,0.8,3,20,a,
2026-09-13T00:55:49.294306+00:00,158,59,0.0,13,54,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,159,54,1.4,72,5508,0.2,1,13,i,0
2026-09-13T00:55:49.294306+00:00,160,58,0.4,84,1162,0.8,3,31,a,
2026-09-13T00:55:49.294306+00:00,161,50,0.2,299,567,2.8,11,258,a,
2026-09-13T00:55:49.294306+00:00,162,49,0.7,265,1446,1.0,4,82,a,
2026-09-13T00:55:49.294306+00:00,163,45,0.1,0,276,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,164,54,0.0,12,89,0.2,1,8,a,100
2026-09-13T00:55:49.294306+00:00,165,78,74.1,47050,2664,8.2,33,360,a,
2026-09-13T00:55:49.294306+00:00,166,65,1.3,1656,4608,1.0,4,199,a,
2026-09-13T00:55:49.294306+00:00,167,55,1.0,10823,756,2.0,8,187,a,
2026-09-13T00:55:49.294306+00:00,168,50,0.2,0,582,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,169,45,0.4,474,570,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,170,50,0.1,11,492,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,171,40,1.1,0,1245,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,172,45,0.4,17,129,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,173,40,9.2,5281,3100,3.8,15,257,a,
2026-09-13T00:55:49.294306+00:00,174,40,0.4,0,616,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,175,40,10.5,2097,7491,1.5,6,270,a,
2026-09-13T00:55:49.294306+00:00,176,40,0.7,112,289,1.2,5,264,a,
2026-09-13T00:55:49.294306+00:00,177,40,0.0,10,54,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,178,40,0.1,57,62,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,179,40,0.0,25,25,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,180,40,0.1,46,136,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,181,40,0.0,0,30,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,182,40,0.7,280,334,1.0,4,270,a,
2026-09-13T00:55:49.294306+00:00,183,50,0.1,39,144,1.5,6,152,a,100
2026-09-13T00:55:49.294306+00:00,184,49,0.1,21,253,1.5,6,270,a,
2026-09-13T00:55:49.294306+00:00,185,49,0.1,12,89,0.2,1,31,a,
2026-09-13T00:55:49.294306+00:00,186,54,0.1,10,83,0.8,3,127,a,100
2026-09-13T00:55:49.294306+00:00,187,49,0.0,3,52,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,188,54,0.1,2,115,0.5,2,47,a,
2026-09-13T00:55:49.294306+00:00,189,45,0.2,70,251,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,190,54,0.1,4,98,1.0,4,166,a,
2026-09-13T00:55:49.294306+00:00,191,45,0.1,0,234,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,192,45,0.3,0,734,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,193,54,0.1,8,127,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,194,50,0.8,871,1045,1.0,4,120,a,
2026-09-13T00:55:49.294306+00:00,195,50,0.8,379,980,0.8,3,88,a,
2026-09-13T00:55:49.294306+00:00,196,50,0.0,0,18,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,197,45,0.0,0,36,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,198,50,1.9,79,10859,1.2,5,270,i,0
2026-09-13T00:55:49.294306+00:00,199,45,0.1,158,79,0.5,2,90,a,
2026-09-13T00:55:49.294306+00:00,200,60,7.9,1240,17690,2.5,10,274,a,
2026-09-13T00:55:49.294306+00:00,201,54,5.6,2738,4922,0.8,3,175,a,
2026-09-13T00:55:49.294306+00:00,202,50,0.7,240,893,1.5,6,360,a,
2026-09-13T00:55:49.294306+00:00,203,49,0.2,32,480,0.5,2,270,a,
2026-09-13T00:55:49.294306+00:00,204,45,6.6,4722,6327,4.2,17,329,a,
2026-09-13T00:55:49.294306+00:00,205,45,0.0,0,41,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,206,44,0.0,3,50,0.2,1,72,i,0
2026-09-13T00:55:49.294306+00:00,207,44,0.1,29,137,0.5,2,16,a,
2026-09-13T00:55:49.294306+00:00,208,62,0.7,8,1952,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,209,59,0.1,143,149,1.5,6,173,a,
2026-09-13T00:55:49.294306+00:00,210,55,0.8,353,1484,2.5,10,346,a,100
2026-09-13T00:55:49.294306+00:00,211,55,0.5,234,1560,3.0,12,226,a,
2026-09-13T00:55:49.294306+00:00,212,45,8.4,1413,9466,0.5,2,29,a,
2026-09-13T00:55:49.294306+00:00,213,49,0.1,26,91,0.2,1,6,a,
2026-09-13T00:55:49.294306+00:00,214,50,0.4,2958,382,4.5,18,351,a,
2026-09-13T00:55:49.294306+00:00,215,50,0.0,0,14,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,216,50,0.0,0,59,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,217,49,0.0,0,128,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,218,49,0.1,36,118,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,219,49,0.0,0,19,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,220,45,0.0,0,1,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,221,45,0.1,38,104,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,222,60,0.6,1552,668,3.0,12,217,a,
2026-09-13T00:55:49.294306+00:00,223,63,1.6,20,3819,0.5,2,62,i,0
2026-09-13T00:55:49.294306+00:00,224,55,0.7,106,3073,1.8,7,167,d,75
2026-09-13T00:55:49.294306+00:00,225,50,0.0,0,0,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,226,55,8.7,7379,3839,4.2,17,360,a,
2026-09-13T00:55:49.294306+00:00,227,50,0.0,74,58,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,228,45,0.0,22,24,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,229,60,11.8,31081,3410,7.2,29,360,a,
2026-09-13T00:55:49.294306+00:00,230,55,2.0,4395,954,4.8,19,360,a,
2026-09-13T00:55:49.294306+00:00,231,48,0.9,134,1535,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,232,49,0.3,74,302,0.2,1,15,a,
2026-09-13T00:55:49.294306+00:00,233,45,2.3,20580,861,5.5,22,360,a,
2026-09-13T00:55:49.294306+00:00,234,45,0.0,0,53,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,235,40,0.1,0,207,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,236,65,4.7,9966,6337,4.2,17,360,a,
2026-09-13T00:55:49.294306+00:00,237,59,8.6,2553,18210,4.0,16,266,a,
2026-09-13T00:55:49.294306+00:00,238,65,0.4,918,673,0.8,3,57,a,100
2026-09-13T00:55:49.294306+00:00,239,60,0.1,536,146,2.0,8,238,a,100
2026-09-13T00:55:49.294306+00:00,240,50,0.0,49,34,0.2,1,25,a,100
2026-09-13T00:55:49.294306+00:00,241,54,0.1,15,200,0.8,3,84,a,
2026-09-13T00:55:49.294306+00:00,242,55,0.6,4023,712,4.5,18,298,a,
2026-09-13T00:55:49.294306+00:00,243,49,0.1,55,123,0.2,1,5,a,
2026-09-13T00:55:49.294306+00:00,244,50,0.4,788,754,3.5,14,356,a,
2026-09-13T00:55:49.294306+00:00,245,54,0.0,13,41,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,246,50,0.0,39,115,1.5,6,249,a,
2026-09-13T00:55:49.294306+00:00,247,55,0.2,88,223,2.2,9,136,a,100
2026-09-13T00:55:49.294306+00:00,248,54,0.9,0,3581,0.5,2,31,u,0
2026-09-13T00:55:49.294306+00:00,249,56,6.3,14258,6787,3.5,14,327,a,
2026-09-13T00:55:49.294306+00:00,250,45,3.0,4522,1275,3.8,15,360,a,
2026-09-13T00:55:49.294306+00:00,251,40,1.1,343,342,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,252,40,0.1,0,117,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,253,50,0.1,200,211,0.5,2,180,a,100
2026-09-13T00:55:49.294306+00:00,254,45,1.4,1298,912,2.5,10,339,a,
2026-09-13T00:55:49.294306+00:00,255,45,0.0,8,35,0.8,3,90,a,
2026-09-13T00:55:49.294306+00:00,256,44,0.2,44,163,0.0,0,27,a,
2026-09-13T00:55:49.294306+00:00,257,45,0.7,547,353,2.2,9,360,a,
2026-09-13T00:55:49.294306+00:00,258,45,0.8,1984,559,4.8,19,318,a,
2026-09-13T00:55:49.294306+00:00,259,40,14.2,2261,10143,2.0,8,360,a,
2026-09-13T00:55:49.294306+00:00,260,63,2.7,234,6390,1.0,4,127,a,
2026-09-13T00:55:49.294306+00:00,261,54,0.7,321,1143,2.2,9,338,a,
2026-09-13T00:55:49.294306+00:00,262,54,0.3,51,445,0.8,3,38,a,
2026-09-13T00:55:49.294306+00:00,263,53,0.0,29,78,0.8,3,42,a,
2026-09-13T00:55:49.294306+00:00,264,55,0.3,282,476,2.5,10,273,a,
2026-09-13T00:55:49.294306+00:00,265,49,0.3,238,333,2.0,8,273,a,
2026-09-13T00:55:49.294306+00:00,266,50,0.0,3,2,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,267,50,0.1,25,144,2.2,9,328,a,
2026-09-13T00:55:49.294306+00:00,268,55,1.3,8030,1661,5.5,22,346,a,
2026-09-13T00:55:49.294306+00:00,269,44,0.3,61,415,0.8,3,50,a,
2026-09-13T00:55:49.294306+00:00,270,45,1.1,245,1540,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,271,54,0.4,358,582,0.8,3,28,a,
2026-09-13T00:55:49.294306+00:00,272,45,6.1,2683,5272,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,273,40,1.4,436,578,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,274,45,0.1,6,81,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,275,40,0.0,0,7,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,276,40,0.0,0,23,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,277,41,6.5,13287,2986,6.2,25,360,a,
2026-09-13T00:55:49.294306+00:00,278,39,0.1,224,109,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,279,42,12.9,39143,5963,6.5,26,333,a,100
2026-09-13T00:55:49.294306+00:00,280,40,0.6,1313,303,3.2,13,258,a,100
2026-09-13T00:55:49.294306+00:00,281,40,0.0,0,93,0.5,2,65,u,0
2026-09-13T00:55:49.294306+00:00,282,40,1.9,20085,991,6.0,24,354,a,
2026-09-13T00:55:49.294306+00:00,283,40,0.0,0,15,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,284,40,0.1,139,109,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,285,40,0.1,67,100,0.2,1,26,a,100
2026-09-13T00:55:49.294306+00:00,286,50,1.6,59273,1259,6.8,27,312,a,
2026-09-13T00:55:49.294306+00:00,287,50,0.0,0,165,1.5,6,50,u,0
2026-09-13T00:55:49.294306+00:00,288,45,0.3,156,578,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,289,45,0.5,486,608,0.8,3,158,a,100
2026-09-13T00:55:49.294306+00:00,290,45,5.6,8761,5863,3.2,13,360,a,
2026-09-13T00:55:49.294306+00:00,291,45,0.0,5,7,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,292,49,0.0,32,42,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,293,50,0.0,0,3,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,294,45,0.1,168,119,0.0,0,0,a,100
2026-09-13T00:55:49.294306+00:00,295,55,1.9,4308,2588,3.0,12,351,a,
2026-09-13T00:55:49.294306+00:00,296,50,0.0,0,262,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,297,45,0.0,7,28,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,298,45,0.2,0,327,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,299,45,0.0,0,47,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,300,44,0.4,104,197,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,301,40,4.1,835,1727,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,302,40,0.6,253,190,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,303,40,0.5,47,311,0.0,0,0,a,
2026-09-13T00:55:49.294306+00:00,304,40,3.0,633,1757,2.0,8,360,a,
2026-09-13T00:55:49.294306+00:00,305,40,5.4,29527,1377,5.8,23,360,a,
2026-09-13T00:55:49.294306+00:00,306,40,1.2,137,544,0.8,3,357,a,
2026-09-13T00:55:49.294306+00:00,307,40,0.1,0,167,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,308,40,0.5,47,246,0.2,1,17,a,
2026-09-13T00:55:49.294306+00:00,309,50,0.1,35,249,1.5,6,140,a,
2026-09-13T00:55:49.294306+00:00,310,49,0.0,5,6,0.0,0,0,a,100
2026-09-13T00:55:49.294306+00:00,311,50,0.0,0,2,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,312,45,0.0,8,46,0.0,0,0,i,0
2026-09-13T00:55:49.294306+00:00,313,54,0.2,52,394,2.2,9,105,a,
2026-09-13T00:55:49.294306+00:00,314,49,0.0,0,21,0.0,0,0,u,0
2026-09-13T00:55:49.294306+00:00,315,55,0.2,73,323,2.2,9,286,a,
