as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-13T06:03:37.309896+00:00,1,60,39.3,31355,7185,7.2,29,360,a,
2026-09-13T06:03:37.309896+00:00,2,49,0.1,15,69,0.0,0,0,a,
2026-09-13T06:03:37.309896+00:00,3,49,0.0,16,34,0.0,0,0,a,
2026-09-13T06:03:37.309896+00:00,4,80,23.7,4949,14773,6.0,24,360,a,
2026-09-13T06:03:37.309896+00:00,5,65,0.1,1996,201,0.2,1,45,a,100
2026-09-13T06:03:37.309896+00:00,6,59,0.2,85,326,0.0,0,0,i,0
2026-09-13T06:03:37.309896+00:00,7,55,0.7,512,1514,2.2,9,271,a,
2026-09-13T06:03:37.309896+00:00,8,58,49.4,40075,5834,7.0,28,326,a,
2026-09-13T06:03:37.309896+00:00,9,53,1.0,427,2390,0.5,2,32,a,
2026-09-13T06:03:37.309896+00:00,10,55,7.4,6433,29319,5.2,21,315,a,100
2026-09-13T06:03:37.309896+00:00,11,54,2.4,29,12818,3.0,12,168,d,50
2026-09-13T06:03:37.309896+00:00,12,95,11.4,12522,7426,7.5,30,336,a,
2026-09-13T06:03:37.309896+00:00,13,74,12.9,2800,11396,4.8,19,321,a,
2026-09-13T06:03:37.309896+00:00,14,63,1.2,356,2898,0.8,3,68,a,
2026-09-13T06:03:37.309896+00:00,15,67,18.6,44419,9382,6.8,27,305,a,
2026-09-13T06:03:37.309896+00:00,16,63,0.2,68,509,0.5,2,23,a,
2026-09-13T06:03:37.309896+00:00,17,58,0.4,174,1075,0.8,3,51,a,
2026-09-13T06:03:37.309896+00:00,18,63,0.1,0,278,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,19,53,0.7,139,1451,1.0,4,59,a,
2026-09-13T06:03:37.309896+00:00,20,53,0.1,63,139,0.0,0,0,a,
2026-09-13T06:03:37.309896+00:00,21,49,0.0,6,85,0.0,0,0,i,0
2026-09-13T06:03:37.309896+00:00,22,54,0.0,0,19,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,23,55,0.0,0,8,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,24,55,0.0,0,11,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,25,72,3.6,491,8109,0.2,1,12,a,
2026-09-13T06:03:37.309896+00:00,26,76,8.1,15604,9346,4.2,17,347,a,
2026-09-13T06:03:37.309896+00:00,27,59,0.2,0,398,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,28,50,5.1,3299,8012,1.8,7,270,a,
2026-09-13T06:03:37.309896+00:00,29,45,0.1,49,162,0.2,1,90,a,
2026-09-13T06:03:37.309896+00:00,30,45,0.1,0,87,0.0,0,0,u,0
2026-09-13T06:03:37.309896+00:00,31,45,17.1,49063,4948,2.8,11,191,a,
2026-09-13T06:03:37.309896+00:00,32,45,5.9,163,18723,1.8,7,251,d,75
2026-09-13T06:03:37.309896+00:00,33,45,0.4,334,577,1.8,7,171,a,
2026-09-13T06:03:37.309896+00:00,34,45,0.4,138,937,0.8,3,187,d,75
2026-09-13T06:03:37.309896+00:00,35,50,0.1,68,134,0.2,1,16,a,
2026-09-13T06:03:37.309896+00:00,36,45,0.8,448,3427,2.2,9,335,d,25
2026-09-13T06:03:37.309896+00:00,37,45,0.3,358,283,1.8,7,360,a,
