as_of_utc,player_id,field,old,new
2026-09-18T21:37:33.467629+00:00,82,ep_next,3.4,4.0
2026-09-18T21:37:33.467629+00:00,82,ep_this,3.4,4.0
2026-09-18T21:37:33.467629+00:00,86,ep_next,4.2,4.4
2026-09-18T21:37:33.467629+00:00,86,ep_this,4.2,4.4
2026-09-18T21:37:33.467629+00:00,87,ep_next,3.0,4.2
2026-09-18T21:37:33.467629+00:00,87,ep_this,3.0,4.2
2026-09-18T21:37:33.467629+00:00,88,ep_next,3.6,4.6
2026-09-18T21:37:33.467629+00:00,88,ep_this,3.6,4.6
2026-09-18T21:37:33.467629+00:00,90,ep_next,0.8,1.0
2026-09-18T21:37:33.467629+00:00,90,ep_this,0.8,1.0
2026-09-18T21:37:33.467629+00:00,93,ep_next,1.6,4.2
2026-09-18T21:37:33.467629+00:00,93,ep_this,1.6,4.2
2026-09-18T21:37:33.467629+00:00,94,ep_next,6.4,7.8
2026-09-18T21:37:33.467629+00:00,94,ep_this,6.4,7.8
2026-09-18T21:37:33.467629+00:00,95,ep_next,1.2,1.4
2026-09-18T21:37:33.467629+00:00,95,ep_this,1.2,1.4
2026-09-18T21:37:33.467629+00:00,96,ep_next,2.8,3.2
2026-09-18T21:37:33.467629+00:00,96,ep_this,2.8,3.2
2026-09-18T21:37:33.467629+00:00,98,ep_next,5.2,5.6
2026-09-18T21:37:33.467629+00:00,98,ep_this,5.2,5.6
2026-09-18T21:37:33.467629+00:00,100,ep_next,0.0,1.2
2026-09-18T21:37:33.467629+00:00,100,ep_this,0.0,1.2
2026-09-18T21:37:33.467629+00:00,102,ep_next,2.0,1.8
2026-09-18T21:37:33.467629+00:00,102,ep_this,2.0,1.8
2026-09-18T21:37:33.467629+00:00,105,ep_next,1.2,3.0
2026-09-18T21:37:33.467629+00:00,105,ep_this,1.2,3.0
2026-09-18T21:37:33.467629+00:00,106,ep_next,1.2,2.0
2026-09-18T21:37:33.467629+00:00,106,ep_this,1.2,2.0
2026-09-18T21:37:33.467629+00:00,620,ep_next,0.2,0.5
2026-09-18T21:37:33.467629+00:00,620,ep_this,0.2,0.5
2026-09-18T21:37:33.467629+00:00,660,now_cost,,40
2026-09-18T21:37:33.467629+00:00,660,status,,a
2026-09-18T21:37:33.467629+00:00,660,news,,
2026-09-18T21:37:33.467629+00:00,660,ep_next,,1.1
2026-09-18T21:37:33.467629+00:00,660,ep_this,,1.1
2026-09-18T21:37:33.467629+00:00,661,now_cost,,40
2026-09-18T21:37:33.467629+00:00,661,status,,a
2026-09-18T21:37:33.467629+00:00,661,news,,
2026-09-18T21:37:33.467629+00:00,661,ep_next,,1.0
2026-09-18T21:37:33.467629+00:00,661,ep_this,,1.0
2026-09-18T21:37:33.467629+00:00,28,ep_next,1.6,1.8
2026-09-18T21:37:33.467629+00:00,28,ep_this,1.6,1.8
2026-09-18T21:37:33.467629+00:00,40,ep_next,5.6,5.8
2026-09-18T21:37:33.467629+00:00,40,ep_this,5.6,5.8
2026-09-18T21:37:33.467629+00:00,101,ep_next,0.2,0.4
2026-09-18T21:37:33.467629+00:00,101,ep_this,0.1,0.2
2026-09-18T21:37:33.467629+00:00,145,ep_next,1.0,1.6
2026-09-18T21:37:33.467629+00:00,145,ep_this,1.0,1.6
2026-09-18T21:37:33.467629+00:00,154,ep_next,5.4,5.6
2026-09-18T21:37:33.467629+00:00,154,ep_this,5.4,5.6
2026-09-18T21:37:33.467629+00:00,156,ep_next,2.6,2.8
2026-09-18T21:37:33.467629+00:00,156,ep_this,2.6,2.8
2026-09-18T21:37:33.467629+00:00,157,ep_next,0.6,0.8
2026-09-18T21:37:33.467629+00:00,157,ep_this,0.6,0.8
2026-09-18T21:37:33.467629+00:00,164,ep_next,0.2,0.4
2026-09-18T21:37:33.467629+00:00,164,ep_this,0.2,0.4
2026-09-18T21:37:33.467629+00:00,170,news,Hamstring injury - Expected back 18 Sep,Hamstring injury - Expected back 10 Oct
2026-09-18T21:37:33.467629+00:00,200,ep_next,2.2,2.6
2026-09-18T21:37:33.467629+00:00,200,ep_this,2.2,2.6
2026-09-18T21:37:33.467629+00:00,662,now_cost,,45
2026-09-18T21:37:33.467629+00:00,662,status,,a
2026-09-18T21:37:33.467629+00:00,662,news,,
2026-09-18T21:37:33.467629+00:00,662,ep_next,,1.1
2026-09-18T21:37:33.467629+00:00,662,ep_this,,1.1
