as_of_utc,player_id,field,old,new
2026-09-05T13:50:57.371984+00:00,61,ep_next,2.0,1.7
2026-09-05T13:50:57.371984+00:00,61,ep_this,2.0,1.7
2026-09-05T13:50:57.371984+00:00,64,ep_next,1.0,0.7
2026-09-05T13:50:57.371984+00:00,64,ep_this,1.0,0.7
2026-09-05T13:50:57.371984+00:00,67,ep_next,1.7,2.0
2026-09-05T13:50:57.371984+00:00,67,ep_this,1.7,2.0
2026-09-05T13:50:57.371984+00:00,68,ep_next,4.0,7.0
2026-09-05T13:50:57.371984+00:00,68,ep_this,4.0,7.0
2026-09-05T13:50:57.371984+00:00,69,ep_next,5.0,8.0
2026-09-05T13:50:57.371984+00:00,69,ep_this,5.0,8.0
2026-09-05T13:50:57.371984+00:00,71,ep_next,2.0,2.3
2026-09-05T13:50:57.371984+00:00,71,ep_this,2.0,2.3
2026-09-05T13:50:57.371984+00:00,72,ep_next,0.3,0.7
2026-09-05T13:50:57.371984+00:00,72,ep_this,0.3,0.7
2026-09-05T13:50:57.371984+00:00,73,ep_next,1.0,2.0
2026-09-05T13:50:57.371984+00:00,73,ep_this,1.0,2.0
2026-09-05T13:50:57.371984+00:00,74,ep_next,0.3,0.7
2026-09-05T13:50:57.371984+00:00,74,ep_this,0.3,0.7
2026-09-05T13:50:57.371984+00:00,75,ep_next,0.3,0.7
2026-09-05T13:50:57.371984+00:00,75,ep_this,0.3,0.7
2026-09-05T13:50:57.371984+00:00,79,ep_next,3.3,3.7
2026-09-05T13:50:57.371984+00:00,79,ep_this,3.3,3.7
2026-09-05T13:50:57.371984+00:00,608,ep_next,0.3,0.7
2026-09-05T13:50:57.371984+00:00,608,ep_this,0.3,0.7
2026-09-05T13:50:57.371984+00:00,405,ep_next,1.0,1.3
2026-09-05T13:50:57.371984+00:00,405,ep_this,1.0,1.3
2026-09-05T13:50:57.371984+00:00,445,ep_next,3.3,2.7
2026-09-05T13:50:57.371984+00:00,445,ep_this,3.3,2.7
2026-09-05T13:50:57.371984+00:00,449,ep_next,5.0,6.0
2026-09-05T13:50:57.371984+00:00,449,ep_this,5.0,6.0
2026-09-05T13:50:57.371984+00:00,450,ep_next,0.0,0.3
2026-09-05T13:50:57.371984+00:00,453,ep_next,2.0,5.7
2026-09-05T13:50:57.371984+00:00,453,ep_this,2.0,5.7
2026-09-05T13:50:57.371984+00:00,456,ep_next,0.3,2.3
2026-09-05T13:50:57.371984+00:00,456,ep_this,0.3,2.3
2026-09-05T13:50:57.371984+00:00,457,ep_next,0.3,0.7
2026-09-05T13:50:57.371984+00:00,457,ep_this,0.3,0.7
2026-09-05T13:50:57.371984+00:00,459,ep_next,2.3,2.7
2026-09-05T13:50:57.371984+00:00,459,ep_this,2.3,2.7
2026-09-05T13:50:57.371984+00:00,460,ep_next,3.3,3.7
2026-09-05T13:50:57.371984+00:00,460,ep_this,3.3,3.7
2026-09-05T13:50:57.371984+00:00,462,ep_next,0.7,1.0
2026-09-05T13:50:57.371984+00:00,462,ep_this,0.7,1.0
2026-09-05T13:50:57.371984+00:00,567,ep_next,3.0,3.3
2026-09-05T13:50:57.371984+00:00,567,ep_this,3.0,3.3
