as_of_utc,player_id,field,old,new
2026-09-05T21:10:57.121006+00:00,203,ep_next,1.3,0.7
2026-09-05T21:10:57.121006+00:00,203,ep_this,1.3,0.7
2026-09-05T21:10:57.121006+00:00,580,ep_next,2.0,1.3
2026-09-05T21:10:57.121006+00:00,580,ep_this,2.0,1.3
2026-09-05T21:10:57.121006+00:00,388,ep_next,6.3,6.7
2026-09-05T21:10:57.121006+00:00,388,ep_this,6.3,6.7
2026-09-05T21:10:57.121006+00:00,653,now_cost,,45
2026-09-05T21:10:57.121006+00:00,653,status,,a
2026-09-05T21:10:57.121006+00:00,653,news,,
2026-09-05T21:10:57.121006+00:00,653,ep_next,,1.0
2026-09-05T21:10:57.121006+00:00,653,ep_this,,1.0
2026-09-05T21:10:57.121006+00:00,469,ep_next,4.7,5.0
2026-09-05T21:10:57.121006+00:00,469,ep_this,4.7,5.0
2026-09-05T21:10:57.121006+00:00,472,ep_next,3.7,4.3
2026-09-05T21:10:57.121006+00:00,472,ep_this,3.7,4.3
2026-09-05T21:10:57.121006+00:00,499,ep_next,3.3,2.7
2026-09-05T21:10:57.121006+00:00,499,ep_this,3.3,2.7
2026-09-05T21:10:57.121006+00:00,503,ep_next,2.3,3.0
2026-09-05T21:10:57.121006+00:00,503,ep_this,2.3,3.0
