as_of_utc,player_id,field,old,new
2026-09-05T23:50:33.280351+00:00,13,now_cost,75,74
2026-09-05T23:50:33.280351+00:00,33,ep_next,2.7,2.3
2026-09-05T23:50:33.280351+00:00,33,ep_this,2.7,2.3
2026-09-05T23:50:33.280351+00:00,93,ep_next,0.7,1.3
2026-09-05T23:50:33.280351+00:00,93,ep_this,0.7,1.3
2026-09-05T23:50:33.280351+00:00,96,ep_next,3.7,4.0
2026-09-05T23:50:33.280351+00:00,96,ep_this,3.7,4.0
2026-09-05T23:50:33.280351+00:00,98,ep_next,6.3,7.0
2026-09-05T23:50:33.280351+00:00,98,ep_this,6.3,7.0
2026-09-05T23:50:33.280351+00:00,142,now_cost,55,54
2026-09-05T23:50:33.280351+00:00,241,now_cost,55,54
2026-09-05T23:50:33.280351+00:00,249,now_cost,55,56
2026-09-05T23:50:33.280351+00:00,329,now_cost,45,44
2026-09-05T23:50:33.280351+00:00,357,now_cost,55,54
2026-09-05T23:50:33.280351+00:00,371,now_cost,60,59
2026-09-05T23:50:33.280351+00:00,397,now_cost,85,84
2026-09-05T23:50:33.280351+00:00,417,now_cost,50,49
2026-09-05T23:50:33.280351+00:00,462,now_cost,50,49
2026-09-05T23:50:33.280351+00:00,464,now_cost,61,62
2026-09-05T23:50:33.280351+00:00,559,now_cost,50,49
2026-09-05T23:50:33.280351+00:00,487,now_cost,50,49
2026-09-05T23:50:33.280351+00:00,147,now_cost,45,44
