as_of_utc,player_id,field,old,new
2026-09-05T00:53:32.960220+00:00,2,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,3,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,9,now_cost,54,53
2026-09-05T00:53:32.960220+00:00,95,now_cost,65,64
2026-09-05T00:53:32.960220+00:00,121,now_cost,60,59
2026-09-05T00:53:32.960220+00:00,135,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,149,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,583,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,262,now_cost,55,54
2026-09-05T00:53:32.960220+00:00,574,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,304,ep_next,1.7,2.3
2026-09-05T00:53:32.960220+00:00,304,ep_this,1.7,2.3
2026-09-05T00:53:32.960220+00:00,562,now_cost,55,54
2026-09-05T00:53:32.960220+00:00,337,now_cost,55,54
2026-09-05T00:53:32.960220+00:00,339,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,366,now_cost,75,74
2026-09-05T00:53:32.960220+00:00,372,ep_next,2.3,1.7
2026-09-05T00:53:32.960220+00:00,372,ep_this,2.3,1.7
2026-09-05T00:53:32.960220+00:00,375,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,579,ep_next,2.3,3.0
2026-09-05T00:53:32.960220+00:00,579,ep_this,2.3,3.0
2026-09-05T00:53:32.960220+00:00,237,now_cost,60,59
2026-09-05T00:53:32.960220+00:00,399,now_cost,77,78
2026-09-05T00:53:32.960220+00:00,406,now_cost,55,54
2026-09-05T00:53:32.960220+00:00,421,now_cost,45,44
2026-09-05T00:53:32.960220+00:00,427,now_cost,80,79
2026-09-05T00:53:32.960220+00:00,428,now_cost,80,79
2026-09-05T00:53:32.960220+00:00,456,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,535,now_cost,50,49
2026-09-05T00:53:32.960220+00:00,543,now_cost,55,54
