as_of_utc,player_id,field,old,new
2026-09-05T16:47:45.726073+00:00,32,ep_next,0.3,0.7
2026-09-05T16:47:45.726073+00:00,32,ep_this,0.3,0.7
2026-09-05T16:47:45.726073+00:00,33,ep_next,0.3,0.7
2026-09-05T16:47:45.726073+00:00,33,ep_this,0.3,0.7
2026-09-05T16:47:45.726073+00:00,36,ep_next,0.3,0.7
2026-09-05T16:47:45.726073+00:00,36,ep_this,0.3,0.7
2026-09-05T16:47:45.726073+00:00,37,ep_next,0.0,0.3
2026-09-05T16:47:45.726073+00:00,37,ep_this,0.0,0.3
2026-09-05T16:47:45.726073+00:00,41,ep_next,1.3,1.7
2026-09-05T16:47:45.726073+00:00,41,ep_this,1.3,1.7
2026-09-05T16:47:45.726073+00:00,45,ep_next,0.7,1.0
2026-09-05T16:47:45.726073+00:00,45,ep_this,0.7,1.0
2026-09-05T16:47:45.726073+00:00,46,ep_next,1.3,1.7
2026-09-05T16:47:45.726073+00:00,46,ep_this,1.3,1.7
2026-09-05T16:47:45.726073+00:00,47,ep_next,1.3,1.7
2026-09-05T16:47:45.726073+00:00,47,ep_this,1.3,1.7
2026-09-05T16:47:45.726073+00:00,51,ep_next,1.3,1.7
2026-09-05T16:47:45.726073+00:00,51,ep_this,1.3,1.7
2026-09-05T16:47:45.726073+00:00,166,ep_next,0.7,1.0
2026-09-05T16:47:45.726073+00:00,166,ep_this,0.7,1.0
2026-09-05T16:47:45.726073+00:00,597,ep_next,0.7,1.0
2026-09-05T16:47:45.726073+00:00,597,ep_this,0.7,1.0
2026-09-05T16:47:45.726073+00:00,82,ep_next,3.0,3.7
2026-09-05T16:47:45.726073+00:00,82,ep_this,3.0,3.7
2026-09-05T16:47:45.726073+00:00,84,ep_next,3.0,3.3
2026-09-05T16:47:45.726073+00:00,84,ep_this,3.0,3.3
2026-09-05T16:47:45.726073+00:00,86,ep_next,5.3,6.0
2026-09-05T16:47:45.726073+00:00,86,ep_this,5.3,6.0
2026-09-05T16:47:45.726073+00:00,87,ep_next,3.7,4.3
2026-09-05T16:47:45.726073+00:00,87,ep_this,3.7,4.3
2026-09-05T16:47:45.726073+00:00,88,ep_next,5.0,5.3
2026-09-05T16:47:45.726073+00:00,88,ep_this,5.0,5.3
2026-09-05T16:47:45.726073+00:00,90,ep_next,0.7,1.0
2026-09-05T16:47:45.726073+00:00,90,ep_this,0.7,1.0
2026-09-05T16:47:45.726073+00:00,93,ep_next,0.0,0.7
2026-09-05T16:47:45.726073+00:00,93,ep_this,0.0,0.7
2026-09-05T16:47:45.726073+00:00,94,ep_next,4.3,5.0
2026-09-05T16:47:45.726073+00:00,94,ep_this,4.3,5.0
2026-09-05T16:47:45.726073+00:00,95,ep_next,1.3,1.7
2026-09-05T16:47:45.726073+00:00,95,ep_this,1.3,1.7
2026-09-05T16:47:45.726073+00:00,96,ep_next,1.3,3.7
2026-09-05T16:47:45.726073+00:00,96,ep_this,1.3,3.7
2026-09-05T16:47:45.726073+00:00,98,ep_next,3.3,6.3
2026-09-05T16:47:45.726073+00:00,98,ep_this,3.3,6.3
2026-09-05T16:47:45.726073+00:00,105,ep_next,1.0,1.3
2026-09-05T16:47:45.726073+00:00,105,ep_this,1.0,1.3
2026-09-05T16:47:45.726073+00:00,106,ep_next,0.7,1.3
2026-09-05T16:47:45.726073+00:00,106,ep_this,0.7,1.3
2026-09-05T16:47:45.726073+00:00,108,ep_next,0.7,1.0
2026-09-05T16:47:45.726073+00:00,108,ep_this,0.7,1.0
2026-09-05T16:47:45.726073+00:00,109,ep_next,2.0,3.0
2026-09-05T16:47:45.726073+00:00,109,ep_this,2.0,3.0
2026-09-05T16:47:45.726073+00:00,113,ep_next,0.0,0.7
2026-09-05T16:47:45.726073+00:00,113,ep_this,0.0,0.7
2026-09-05T16:47:45.726073+00:00,114,ep_next,1.7,2.3
2026-09-05T16:47:45.726073+00:00,114,ep_this,1.7,2.3
2026-09-05T16:47:45.726073+00:00,115,ep_next,5.7,7.0
2026-09-05T16:47:45.726073+00:00,115,ep_this,5.7,7.0
2026-09-05T16:47:45.726073+00:00,116,ep_next,1.7,3.3
2026-09-05T16:47:45.726073+00:00,116,ep_this,1.7,3.3
2026-09-05T16:47:45.726073+00:00,119,ep_next,0.3,0.7
2026-09-05T16:47:45.726073+00:00,119,ep_this,0.3,0.7
2026-09-05T16:47:45.726073+00:00,124,ep_next,5.0,5.3
2026-09-05T16:47:45.726073+00:00,124,ep_this,5.0,5.3
2026-09-05T16:47:45.726073+00:00,127,ep_next,3.7,4.3
2026-09-05T16:47:45.726073+00:00,127,ep_this,3.7,4.3
2026-09-05T16:47:45.726073+00:00,129,status,d,a
2026-09-05T16:47:45.726073+00:00,129,news,Ankle injury - 75% chance of playing,
2026-09-05T16:47:45.726073+00:00,129,chance_of_playing_next_round,75,100
2026-09-05T16:47:45.726073+00:00,129,ep_next,0.5,1.3
2026-09-05T16:47:45.726073+00:00,129,ep_this,0.5,1.0
2026-09-05T16:47:45.726073+00:00,138,ep_next,2.0,2.7
2026-09-05T16:47:45.726073+00:00,138,ep_this,2.0,2.7
2026-09-05T16:47:45.726073+00:00,328,ep_next,0.0,0.3
2026-09-05T16:47:45.726073+00:00,328,ep_this,0.0,0.3
2026-09-05T16:47:45.726073+00:00,504,ep_next,2.0,6.0
2026-09-05T16:47:45.726073+00:00,504,ep_this,2.0,6.0
2026-09-05T16:47:45.726073+00:00,605,ep_next,3.0,3.7
2026-09-05T16:47:45.726073+00:00,605,ep_this,3.0,3.7
2026-09-05T16:47:45.726073+00:00,91,ep_next,0.3,1.3
2026-09-05T16:47:45.726073+00:00,91,ep_this,0.3,1.3
2026-09-05T16:47:45.726073+00:00,104,ep_next,0.7,1.3
2026-09-05T16:47:45.726073+00:00,104,ep_this,0.7,1.3
2026-09-05T16:47:45.726073+00:00,110,ep_next,1.0,1.7
2026-09-05T16:47:45.726073+00:00,110,ep_this,1.0,1.7
2026-09-05T16:47:45.726073+00:00,173,ep_next,3.7,5.0
2026-09-05T16:47:45.726073+00:00,173,ep_this,3.7,5.0
2026-09-05T16:47:45.726073+00:00,175,ep_next,1.0,2.0
2026-09-05T16:47:45.726073+00:00,175,ep_this,1.0,2.0
2026-09-05T16:47:45.726073+00:00,176,ep_next,1.0,1.7
2026-09-05T16:47:45.726073+00:00,176,ep_this,1.0,1.7
2026-09-05T16:47:45.726073+00:00,182,ep_next,0.7,1.3
2026-09-05T16:47:45.726073+00:00,182,ep_this,0.7,1.3
2026-09-05T16:47:45.726073+00:00,183,ep_next,1.3,2.0
2026-09-05T16:47:45.726073+00:00,183,ep_this,1.3,2.0
2026-09-05T16:47:45.726073+00:00,184,ep_next,1.3,2.0
2026-09-05T16:47:45.726073+00:00,184,ep_this,1.3,2.0
2026-09-05T16:47:45.726073+00:00,186,ep_next,0.3,1.0
2026-09-05T16:47:45.726073+00:00,186,ep_this,0.3,1.0
2026-09-05T16:47:45.726073+00:00,190,ep_next,1.0,1.3
2026-09-05T16:47:45.726073+00:00,190,ep_this,1.0,1.3
