as_of_utc,player_id,field,old,new
2026-09-01T14:49:09.980301+00:00,55,status,a,u
2026-09-01T14:49:09.980301+00:00,55,news,,Has joined Al Hilal permanently
2026-09-01T14:49:09.980301+00:00,55,news_added,,2026-09-01T13:15:16.698799Z
2026-09-01T14:49:09.980301+00:00,55,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,615,ep_next,1.9,2.0
2026-09-01T14:49:09.980301+00:00,615,ep_this,1.9,2.0
2026-09-01T14:49:09.980301+00:00,168,status,a,u
2026-09-01T14:49:09.980301+00:00,168,news,,Has joined RB Leipzig permanently
2026-09-01T14:49:09.980301+00:00,168,news_added,,2026-09-01T13:24:48.857362Z
2026-09-01T14:49:09.980301+00:00,168,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,235,status,a,u
2026-09-01T14:49:09.980301+00:00,235,news,,Has joined Malaga on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,235,news_added,,2026-09-01T13:23:16.934847Z
2026-09-01T14:49:09.980301+00:00,235,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,252,status,a,u
2026-09-01T14:49:09.980301+00:00,252,news,,Has joined York City on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,252,news_added,,2026-09-01T13:25:11.231240Z
2026-09-01T14:49:09.980301+00:00,252,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,326,status,a,u
2026-09-01T14:49:09.980301+00:00,326,news,,Has joined Torino on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,326,news_added,,2026-09-01T13:12:39.210133Z
2026-09-01T14:49:09.980301+00:00,326,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,629,now_cost,,40
2026-09-01T14:49:09.980301+00:00,629,status,,a
2026-09-01T14:49:09.980301+00:00,629,news,,
2026-09-01T14:49:09.980301+00:00,629,ep_next,,1.0
2026-09-01T14:49:09.980301+00:00,629,ep_this,,1.0
2026-09-01T14:49:09.980301+00:00,376,status,i,u
2026-09-01T14:49:09.980301+00:00,376,news,Hamstring injury - Unknown return date,Has joined Celta Vigo permanently
2026-09-01T14:49:09.980301+00:00,627,now_cost,,80
2026-09-01T14:49:09.980301+00:00,627,status,,a
2026-09-01T14:49:09.980301+00:00,627,news,,
2026-09-01T14:49:09.980301+00:00,627,ep_next,,2.8
2026-09-01T14:49:09.980301+00:00,627,ep_this,,2.8
2026-09-01T14:49:09.980301+00:00,628,now_cost,,60
2026-09-01T14:49:09.980301+00:00,628,status,,a
2026-09-01T14:49:09.980301+00:00,628,news,,
2026-09-01T14:49:09.980301+00:00,628,ep_next,,2.2
2026-09-01T14:49:09.980301+00:00,628,ep_this,,2.2
2026-09-01T14:49:09.980301+00:00,436,status,a,u
2026-09-01T14:49:09.980301+00:00,436,news,,Has joined West Brom permanently
2026-09-01T14:49:09.980301+00:00,436,news_added,,2026-09-01T13:16:48.584385Z
2026-09-01T14:49:09.980301+00:00,436,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,479,status,a,u
2026-09-01T14:49:09.980301+00:00,479,news,,Has joined Charlton Athletic on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,479,news_added,,2026-09-01T13:16:05.383880Z
2026-09-01T14:49:09.980301+00:00,479,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,484,status,a,u
2026-09-01T14:49:09.980301+00:00,484,news,,Has joined AC Milan on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,484,news_added,,2026-09-01T13:23:52.340206Z
2026-09-01T14:49:09.980301+00:00,484,chance_of_playing_next_round,,0
2026-09-01T14:49:09.980301+00:00,511,status,a,u
2026-09-01T14:49:09.980301+00:00,511,news,,Has joined FC Porto on loan for the rest of the season
2026-09-01T14:49:09.980301+00:00,511,news_added,,2026-09-01T13:24:26.858636Z
2026-09-01T14:49:09.980301+00:00,511,chance_of_playing_next_round,,0
