as_of_utc,player_id,field,old,new
2026-09-22T18:49:13.175773+00:00,350,ep_next,5.4,6.2
2026-09-22T18:49:13.175773+00:00,350,ep_this,5.4,6.2
2026-09-22T18:49:13.175773+00:00,356,ep_next,5.0,5.8
2026-09-22T18:49:13.175773+00:00,356,ep_this,5.0,5.8
2026-09-22T18:49:13.175773+00:00,357,ep_next,0.4,0.5
2026-09-22T18:49:13.175773+00:00,357,ep_this,0.4,0.5
2026-09-22T18:49:13.175773+00:00,358,ep_next,2.6,3.2
2026-09-22T18:49:13.175773+00:00,358,ep_this,2.6,3.2
2026-09-22T18:49:13.175773+00:00,362,ep_next,4.8,5.8
2026-09-22T18:49:13.175773+00:00,362,ep_this,4.8,5.8
2026-09-22T18:49:13.175773+00:00,364,ep_next,0.4,0.5
2026-09-22T18:49:13.175773+00:00,364,ep_this,0.4,0.5
2026-09-22T18:49:13.175773+00:00,366,ep_next,3.6,4.0
2026-09-22T18:49:13.175773+00:00,366,ep_this,3.6,4.0
2026-09-22T18:49:13.175773+00:00,367,ep_next,6.4,5.0
2026-09-22T18:49:13.175773+00:00,367,ep_this,6.4,5.0
2026-09-22T18:49:13.175773+00:00,368,ep_next,4.0,3.0
2026-09-22T18:49:13.175773+00:00,368,ep_this,4.0,3.0
2026-09-22T18:49:13.175773+00:00,369,ep_next,0.8,0.5
2026-09-22T18:49:13.175773+00:00,369,ep_this,0.8,0.5
2026-09-22T18:49:13.175773+00:00,371,ep_next,1.8,1.0
2026-09-22T18:49:13.175773+00:00,371,ep_this,1.8,1.0
2026-09-22T18:49:13.175773+00:00,372,ep_next,2.2,2.5
2026-09-22T18:49:13.175773+00:00,372,ep_this,2.2,2.5
2026-09-22T18:49:13.175773+00:00,375,ep_next,0.6,0.8
2026-09-22T18:49:13.175773+00:00,375,ep_this,0.6,0.8
2026-09-22T18:49:13.175773+00:00,377,ep_next,3.0,2.8
2026-09-22T18:49:13.175773+00:00,377,ep_this,3.0,2.8
2026-09-22T18:49:13.175773+00:00,379,ep_next,6.6,7.8
2026-09-22T18:49:13.175773+00:00,379,ep_this,6.6,7.8
2026-09-22T18:49:13.175773+00:00,381,ep_next,0.6,0.5
2026-09-22T18:49:13.175773+00:00,381,ep_this,0.6,0.5
2026-09-22T18:49:13.175773+00:00,579,ep_next,4.4,5.2
2026-09-22T18:49:13.175773+00:00,579,ep_this,4.4,5.2
2026-09-22T18:49:13.175773+00:00,446,ep_next,0.4,0.2
2026-09-22T18:49:13.175773+00:00,446,ep_this,0.4,0.2
2026-09-22T18:49:13.175773+00:00,449,ep_next,6.2,7.0
2026-09-22T18:49:13.175773+00:00,449,ep_this,6.2,7.0
2026-09-22T18:49:13.175773+00:00,450,ep_next,0.6,0.8
2026-09-22T18:49:13.175773+00:00,450,ep_this,0.8,1.0
2026-09-22T18:49:13.175773+00:00,453,ep_next,5.6,6.5
2026-09-22T18:49:13.175773+00:00,453,ep_this,5.6,6.5
2026-09-22T18:49:13.175773+00:00,457,ep_next,0.6,0.8
2026-09-22T18:49:13.175773+00:00,457,ep_this,0.6,0.8
2026-09-22T18:49:13.175773+00:00,459,ep_next,2.4,2.2
2026-09-22T18:49:13.175773+00:00,459,ep_this,2.4,2.2
2026-09-22T18:49:13.175773+00:00,460,ep_next,4.4,4.0
2026-09-22T18:49:13.175773+00:00,460,ep_this,4.4,4.0
2026-09-22T18:49:13.175773+00:00,461,ep_next,1.6,2.0
2026-09-22T18:49:13.175773+00:00,461,ep_this,1.6,2.0
2026-09-22T18:49:13.175773+00:00,462,ep_next,1.6,1.8
2026-09-22T18:49:13.175773+00:00,462,ep_this,1.6,1.8
2026-09-22T18:49:13.175773+00:00,464,ep_next,3.0,2.8
2026-09-22T18:49:13.175773+00:00,464,ep_this,3.0,2.8
2026-09-22T18:49:13.175773+00:00,559,ep_next,0.6,0.5
2026-09-22T18:49:13.175773+00:00,559,ep_this,0.6,0.5
2026-09-22T18:49:13.175773+00:00,567,ep_next,2.8,3.2
2026-09-22T18:49:13.175773+00:00,567,ep_this,2.8,3.2
