as_of_utc,player_id,field,old,new
2026-08-28T18:36:40.187199+00:00,1,ep_next,4.0,3.0
2026-08-28T18:36:40.187199+00:00,1,ep_this,4.0,3.0
2026-08-28T18:36:40.187199+00:00,2,ep_next,2.6,0.0
2026-08-28T18:36:40.187199+00:00,2,ep_this,2.6,0.0
2026-08-28T18:36:40.187199+00:00,3,ep_next,2.6,0.0
2026-08-28T18:36:40.187199+00:00,3,ep_this,2.6,0.0
2026-08-28T18:36:40.187199+00:00,4,ep_next,4.0,2.5
2026-08-28T18:36:40.187199+00:00,4,ep_this,4.0,2.5
2026-08-28T18:36:40.187199+00:00,7,ep_next,2.0,1.5
2026-08-28T18:36:40.187199+00:00,7,ep_this,2.0,1.5
2026-08-28T18:36:40.187199+00:00,8,ep_next,2.6,4.5
2026-08-28T18:36:40.187199+00:00,8,ep_this,2.6,4.5
2026-08-28T18:36:40.187199+00:00,9,ep_next,2.4,0.5
2026-08-28T18:36:40.187199+00:00,9,ep_this,2.4,0.5
2026-08-28T18:36:40.187199+00:00,10,ep_next,2.5,5.5
2026-08-28T18:36:40.187199+00:00,10,ep_this,2.5,5.5
2026-08-28T18:36:40.187199+00:00,11,ep_next,2.5,3.0
2026-08-28T18:36:40.187199+00:00,11,ep_this,2.5,3.0
2026-08-28T18:36:40.187199+00:00,12,ep_next,3.2,4.5
2026-08-28T18:36:40.187199+00:00,12,ep_this,3.2,4.5
2026-08-28T18:36:40.187199+00:00,13,ep_next,2.6,1.5
2026-08-28T18:36:40.187199+00:00,13,ep_this,2.6,1.5
2026-08-28T18:36:40.187199+00:00,14,ep_next,2.3,0.5
2026-08-28T18:36:40.187199+00:00,14,ep_this,2.3,0.5
2026-08-28T18:36:40.187199+00:00,15,ep_next,2.3,5.5
2026-08-28T18:36:40.187199+00:00,15,ep_this,2.3,5.5
2026-08-28T18:36:40.187199+00:00,16,ep_next,2.3,0.5
2026-08-28T18:36:40.187199+00:00,16,ep_this,2.3,0.5
2026-08-28T18:36:40.187199+00:00,17,ep_next,2.2,0.5
2026-08-28T18:36:40.187199+00:00,17,ep_this,2.2,0.5
2026-08-28T18:36:40.187199+00:00,18,ep_next,2.3,0.0
2026-08-28T18:36:40.187199+00:00,18,ep_this,2.3,0.0
2026-08-28T18:36:40.187199+00:00,19,ep_next,2.0,0.5
2026-08-28T18:36:40.187199+00:00,19,ep_this,2.0,0.5
2026-08-28T18:36:40.187199+00:00,20,ep_next,1.9,0.0
2026-08-28T18:36:40.187199+00:00,20,ep_this,1.9,0.0
2026-08-28T18:36:40.187199+00:00,22,ep_next,2.0,0.0
2026-08-28T18:36:40.187199+00:00,22,ep_this,2.0,0.0
2026-08-28T18:36:40.187199+00:00,23,ep_next,2.0,0.0
2026-08-28T18:36:40.187199+00:00,23,ep_this,2.0,0.0
2026-08-28T18:36:40.187199+00:00,24,ep_next,2.0,0.0
2026-08-28T18:36:40.187199+00:00,24,ep_this,2.0,0.0
2026-08-28T18:36:40.187199+00:00,25,ep_next,2.3,0.0
2026-08-28T18:36:40.187199+00:00,25,ep_this,2.3,0.0
2026-08-28T18:36:40.187199+00:00,26,ep_next,2.4,3.0
2026-08-28T18:36:40.187199+00:00,26,ep_this,2.4,3.0
2026-08-28T18:36:40.187199+00:00,27,ep_next,2.0,0.0
2026-08-28T18:36:40.187199+00:00,27,ep_this,2.0,0.0
2026-08-28T18:36:40.187199+00:00,31,ep_next,1.7,0.0
2026-08-28T18:36:40.187199+00:00,31,ep_this,1.7,0.0
2026-08-28T18:36:40.187199+00:00,452,ep_next,1.8,0.0
2026-08-28T18:36:40.187199+00:00,452,ep_this,1.8,0.0
2026-08-28T18:36:40.187199+00:00,557,ep_next,2.3,3.0
2026-08-28T18:36:40.187199+00:00,557,ep_this,2.3,3.0
2026-08-28T18:36:40.187199+00:00,28,ep_next,2.6,0.0
2026-08-28T18:36:40.187199+00:00,28,ep_this,2.6,0.0
2026-08-28T18:36:40.187199+00:00,29,ep_next,1.9,0.5
2026-08-28T18:36:40.187199+00:00,29,ep_this,1.9,0.5
2026-08-28T18:36:40.187199+00:00,32,ep_next,1.7,-0.5
2026-08-28T18:36:40.187199+00:00,32,ep_this,1.7,-0.5
2026-08-28T18:36:40.187199+00:00,33,ep_next,1.7,0.5
2026-08-28T18:36:40.187199+00:00,33,ep_this,1.7,0.5
2026-08-28T18:36:40.187199+00:00,34,ep_next,1.7,0.0
2026-08-28T18:36:40.187199+00:00,34,ep_this,1.7,0.0
2026-08-28T18:36:40.187199+00:00,35,ep_next,1.5,0.5
2026-08-28T18:36:40.187199+00:00,35,ep_this,1.5,0.5
2026-08-28T18:36:40.187199+00:00,36,ep_next,1.7,0.0
2026-08-28T18:36:40.187199+00:00,36,ep_this,1.7,0.0
2026-08-28T18:36:40.187199+00:00,37,ep_next,1.7,-1.0
2026-08-28T18:36:40.187199+00:00,37,ep_this,1.7,-1.0
2026-08-28T18:36:40.187199+00:00,38,ep_next,1.0,0.0
2026-08-28T18:36:40.187199+00:00,38,ep_this,1.0,0.0
2026-08-28T18:36:40.187199+00:00,41,ep_next,2.2,1.0
2026-08-28T18:36:40.187199+00:00,41,ep_this,2.2,1.0
2026-08-28T18:36:40.187199+00:00,44,ep_next,2.0,0.0
2026-08-28T18:36:40.187199+00:00,44,ep_this,2.0,0.0
2026-08-28T18:36:40.187199+00:00,45,ep_next,2.0,0.5
2026-08-28T18:36:40.187199+00:00,45,ep_this,2.0,0.5
2026-08-28T18:36:40.187199+00:00,46,ep_next,1.5,1.0
2026-08-28T18:36:40.187199+00:00,46,ep_this,1.5,1.0
2026-08-28T18:36:40.187199+00:00,47,ep_next,1.5,1.0
2026-08-28T18:36:40.187199+00:00,47,ep_this,1.5,1.0
2026-08-28T18:36:40.187199+00:00,50,ep_next,1.0,0.0
