as_of_utc,player_id,field,old,new
2026-08-18T14:48:05.572891+00:00,99,status,d,i
2026-08-18T14:48:05.572891+00:00,99,news,Knee injury - 75% chance of playing,Knee injury - Unknown return date
2026-08-18T14:48:05.572891+00:00,99,chance_of_playing_next_round,75,0
2026-08-18T14:48:05.572891+00:00,99,ep_next,1.1,0.0
2026-08-18T14:48:05.572891+00:00,100,status,a,d
2026-08-18T14:48:05.572891+00:00,100,news,,Lack of match fitness - 75% chance of playing
2026-08-18T14:48:05.572891+00:00,100,news_added,2026-07-23T12:01:23.400917Z,2026-08-18T13:58:17.442072Z
2026-08-18T14:48:05.572891+00:00,100,chance_of_playing_next_round,100,75
2026-08-18T14:48:05.572891+00:00,100,ep_next,1.5,1.1
2026-08-18T14:48:05.572891+00:00,591,now_cost,,55
2026-08-18T14:48:05.572891+00:00,591,status,,a
2026-08-18T14:48:05.572891+00:00,591,news,,
2026-08-18T14:48:05.572891+00:00,591,ep_next,,2.0
2026-08-18T14:48:05.572891+00:00,592,now_cost,,40
2026-08-18T14:48:05.572891+00:00,592,status,,a
2026-08-18T14:48:05.572891+00:00,592,news,,
2026-08-18T14:48:05.572891+00:00,592,ep_next,,1.0
2026-08-18T14:48:05.572891+00:00,353,status,a,u
2026-08-18T14:48:05.572891+00:00,353,news,,Has joined TSV Hartberg on loan for the rest of the season
2026-08-18T14:48:05.572891+00:00,353,news_added,,2026-08-18T14:11:18.638344Z
2026-08-18T14:48:05.572891+00:00,353,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,353,ep_next,1.0,0.0
2026-08-18T14:48:05.572891+00:00,394,status,a,u
2026-08-18T14:48:05.572891+00:00,394,news,,Has joined Burnley on loan for the rest of the season
2026-08-18T14:48:05.572891+00:00,394,news_added,,2026-08-18T14:11:56.324656Z
2026-08-18T14:48:05.572891+00:00,394,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,394,ep_next,2.2,0.0
2026-08-18T14:48:05.572891+00:00,408,status,a,u
2026-08-18T14:48:05.572891+00:00,408,news,,Has joined Sheffield United on loan for the rest of the season
2026-08-18T14:48:05.572891+00:00,408,news_added,,2026-08-18T14:11:56.348781Z
2026-08-18T14:48:05.572891+00:00,408,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,408,ep_next,1.5,0.0
2026-08-18T14:48:05.572891+00:00,425,status,a,u
2026-08-18T14:48:05.572891+00:00,425,news,,Has joined Lausanne-Sport permanently
2026-08-18T14:48:05.572891+00:00,425,news_added,,2026-08-18T14:12:31.904433Z
2026-08-18T14:48:05.572891+00:00,425,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,425,ep_next,1.0,0.0
2026-08-18T14:48:05.572891+00:00,505,status,a,u
2026-08-18T14:48:05.572891+00:00,505,news,,Has joined Internazionale permanently
2026-08-18T14:48:05.572891+00:00,505,news_added,,2026-08-18T14:13:08.454214Z
2026-08-18T14:48:05.572891+00:00,505,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,505,ep_next,1.7,0.0
2026-08-18T14:48:05.572891+00:00,507,status,a,u
2026-08-18T14:48:05.572891+00:00,507,news,,Has joined Middlesbrough permanently
2026-08-18T14:48:05.572891+00:00,507,news_added,,2026-08-18T14:13:08.474144Z
2026-08-18T14:48:05.572891+00:00,507,chance_of_playing_next_round,,0
2026-08-18T14:48:05.572891+00:00,507,ep_next,1.7,0.0
