as_of_utc,player_id,field,old,new
2026-08-18T13:50:51.362279+00:00,1,now_cost,,60
2026-08-18T13:50:51.362279+00:00,1,status,,a
2026-08-18T13:50:51.362279+00:00,1,news,,
2026-08-18T13:50:51.362279+00:00,1,ep_next,,4.0
2026-08-18T13:50:51.362279+00:00,2,now_cost,,50
2026-08-18T13:50:51.362279+00:00,2,status,,a
2026-08-18T13:50:51.362279+00:00,2,news,,
2026-08-18T13:50:51.362279+00:00,2,ep_next,,2.6
2026-08-18T13:50:51.362279+00:00,3,now_cost,,50
2026-08-18T13:50:51.362279+00:00,3,status,,a
2026-08-18T13:50:51.362279+00:00,3,news,,
2026-08-18T13:50:51.362279+00:00,3,ep_next,,2.6
2026-08-18T13:50:51.362279+00:00,4,now_cost,,80
2026-08-18T13:50:51.362279+00:00,4,status,,a
2026-08-18T13:50:51.362279+00:00,4,news,,
2026-08-18T13:50:51.362279+00:00,4,ep_next,,4.0
2026-08-18T13:50:51.362279+00:00,5,now_cost,,65
2026-08-18T13:50:51.362279+00:00,5,status,,i
2026-08-18T13:50:51.362279+00:00,5,news,,Groin injury - Unknown return date
2026-08-18T13:50:51.362279+00:00,5,news_added,,2026-07-23T12:01:23.272929Z
2026-08-18T13:50:51.362279+00:00,5,chance_of_playing_next_round,,0
2026-08-18T13:50:51.362279+00:00,5,ep_next,,0.0
2026-08-18T13:50:51.362279+00:00,6,now_cost,,60
2026-08-18T13:50:51.362279+00:00,6,status,,i
2026-08-18T13:50:51.362279+00:00,6,news,,Back injury - Unknown return date
2026-08-18T13:50:51.362279+00:00,6,news_added,,2026-07-23T12:01:23.289376Z
2026-08-18T13:50:51.362279+00:00,6,chance_of_playing_next_round,,0
2026-08-18T13:50:51.362279+00:00,6,ep_next,,0.0
2026-08-18T13:50:51.362279+00:00,7,now_cost,,55
2026-08-18T13:50:51.362279+00:00,7,status,,a
2026-08-18T13:50:51.362279+00:00,7,news,,
2026-08-18T13:50:51.362279+00:00,7,ep_next,,2.0
2026-08-18T13:50:51.362279+00:00,8,now_cost,,55
2026-08-18T13:50:51.362279+00:00,8,status,,a
2026-08-18T13:50:51.362279+00:00,8,news,,
2026-08-18T13:50:51.362279+00:00,8,ep_next,,2.5
2026-08-18T13:50:51.362279+00:00,9,now_cost,,55
2026-08-18T13:50:51.362279+00:00,9,status,,a
2026-08-18T13:50:51.362279+00:00,9,news,,
2026-08-18T13:50:51.362279+00:00,9,ep_next,,2.5
2026-08-18T13:50:51.362279+00:00,10,now_cost,,55
2026-08-18T13:50:51.362279+00:00,10,status,,a
2026-08-18T13:50:51.362279+00:00,10,news,,
2026-08-18T13:50:51.362279+00:00,10,news_added,,2026-07-23T12:01:23.305229Z
