as_of_utc,player_id,field,old,new
2026-09-16T22:05:55.274578+00:00,32,ep_next,1.4,1.8
2026-09-16T22:05:55.274578+00:00,54,status,a,d
2026-09-16T22:05:55.274578+00:00,54,news,,Calf injury - 75% chance of playing
2026-09-16T22:05:55.274578+00:00,54,news_added,2026-08-23T17:30:08.367415Z,2026-09-16T19:30:08.742410Z
2026-09-16T22:05:55.274578+00:00,54,chance_of_playing_next_round,100,75
2026-09-16T22:05:55.274578+00:00,54,ep_next,-0.5,-0.4
2026-09-16T22:05:55.274578+00:00,165,status,a,d
2026-09-16T22:05:55.274578+00:00,165,news,,Unspecified injury - 75% chance of playing
2026-09-16T22:05:55.274578+00:00,165,news_added,,2026-09-16T19:00:09.919929Z
2026-09-16T22:05:55.274578+00:00,165,chance_of_playing_next_round,,75
2026-09-16T22:05:55.274578+00:00,165,ep_next,8.2,6.1
2026-09-16T22:05:55.274578+00:00,104,ep_next,0.8,1.5
2026-09-16T22:05:55.274578+00:00,246,ep_next,1.5,1.1
