as_of_utc,player_id,field,old,new
2026-09-17T11:38:35.874468+00:00,29,status,a,d
2026-09-17T11:38:35.874468+00:00,29,news,,Back injury - 75% chance of playing
2026-09-17T11:38:35.874468+00:00,29,news_added,,2026-09-17T07:30:09.058151Z
2026-09-17T11:38:35.874468+00:00,29,chance_of_playing_next_round,,75
2026-09-17T11:38:35.874468+00:00,182,status,a,d
2026-09-17T11:38:35.874468+00:00,182,news,,Calf injury - 25% chance of playing
2026-09-17T11:38:35.874468+00:00,182,news_added,,2026-09-17T07:30:09.329041Z
2026-09-17T11:38:35.874468+00:00,182,chance_of_playing_next_round,,25
2026-09-17T11:38:35.874468+00:00,182,ep_next,1.0,0.2
2026-09-17T11:38:35.874468+00:00,244,status,a,d
2026-09-17T11:38:35.874468+00:00,244,news,,Unspecified injury - 75% chance of playing
2026-09-17T11:38:35.874468+00:00,244,news_added,,2026-09-17T08:30:08.942299Z
2026-09-17T11:38:35.874468+00:00,244,chance_of_playing_next_round,,75
2026-09-17T11:38:35.874468+00:00,244,ep_next,3.5,2.6
