as_of_utc,player_id,field,old,new
2026-09-17T23:32:10.117001+00:00,15,now_cost,67,68
2026-09-17T23:32:10.117001+00:00,96,now_cost,55,54
2026-09-17T23:32:10.117001+00:00,106,now_cost,79,78
2026-09-17T23:32:10.117001+00:00,183,now_cost,50,49
2026-09-17T23:32:10.117001+00:00,185,now_cost,49,48
2026-09-17T23:32:10.117001+00:00,189,now_cost,45,44
2026-09-17T23:32:10.117001+00:00,42,now_cost,55,54
2026-09-17T23:32:10.117001+00:00,308,now_cost,40,39
2026-09-17T23:32:10.117001+00:00,315,now_cost,55,54
2026-09-17T23:32:10.117001+00:00,260,now_cost,63,62
2026-09-17T23:32:10.117001+00:00,330,now_cost,45,46
2026-09-17T23:32:10.117001+00:00,357,now_cost,54,53
2026-09-17T23:32:10.117001+00:00,366,now_cost,74,73
2026-09-17T23:32:10.117001+00:00,398,now_cost,70,69
2026-09-17T23:32:10.117001+00:00,411,now_cost,155,156
2026-09-17T23:32:10.117001+00:00,499,now_cost,55,54
2026-09-17T23:32:10.117001+00:00,519,now_cost,54,53
