as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-09-17T06:06:20.128107+00:00,1,60,40.8,192891,37660,7.2,29,360,a,
2026-09-17T06:06:20.128107+00:00,2,49,0.1,129,418,0.0,0,0,a,
2026-09-17T06:06:20.128107+00:00,3,49,0.0,57,152,0.0,0,0,a,
2026-09-17T06:06:20.128107+00:00,4,80,23.4,32022,73516,6.0,24,360,a,
2026-09-17T06:06:20.128107+00:00,5,65,0.2,13218,2340,0.2,1,45,a,100
2026-09-17T06:06:20.128107+00:00,6,59,0.2,334,1619,0.0,0,0,i,0
2026-09-17T06:06:20.128107+00:00,7,55,0.6,2376,7742,2.2,9,271,a,
2026-09-17T06:06:20.128107+00:00,8,58,50.2,183195,48014,7.0,28,326,a,
2026-09-17T06:06:20.128107+00:00,9,53,0.9,1948,11998,0.5,2,32,a,
2026-09-17T06:06:20.128107+00:00,10,55,6.3,17625,147921,5.2,21,315,d,75
2026-09-17T06:06:20.128107+00:00,11,53,1.9,138,59715,3.0,12,168,d,50
2026-09-17T06:06:20.128107+00:00,12,95,12.4,123792,39331,7.5,30,336,a,
2026-09-17T06:06:20.128107+00:00,13,74,12.6,19811,55460,4.8,19,321,a,
2026-09-17T06:06:20.128107+00:00,14,63,1.1,2260,13128,0.8,3,68,a,
2026-09-17T06:06:20.128107+00:00,15,67,19.5,216953,80361,6.8,27,305,a,
2026-09-17T06:06:20.128107+00:00,16,62,0.2,801,2743,0.5,2,23,a,
2026-09-17T06:06:20.128107+00:00,17,58,0.4,1004,4950,0.8,3,51,a,
2026-09-17T06:06:20.128107+00:00,18,63,0.1,0,1171,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,19,53,0.6,1128,6631,1.0,4,59,a,
2026-09-17T06:06:20.128107+00:00,20,53,0.1,645,823,0.0,0,0,a,
2026-09-17T06:06:20.128107+00:00,21,49,0.0,33,512,0.0,0,0,i,0
2026-09-17T06:06:20.128107+00:00,22,54,0.0,0,89,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,23,55,0.0,0,69,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,24,55,0.0,0,46,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,25,72,3.3,2766,39604,0.2,1,12,a,
2026-09-17T06:06:20.128107+00:00,26,76,7.9,61071,67648,4.2,17,347,a,
2026-09-17T06:06:20.128107+00:00,27,59,0.2,0,1807,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,28,50,4.9,14307,38451,1.8,7,270,a,
2026-09-17T06:06:20.128107+00:00,29,45,0.1,363,866,0.2,1,90,a,
2026-09-17T06:06:20.128107+00:00,30,45,0.1,0,329,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,31,45,18.3,218206,38600,2.8,11,191,a,
2026-09-17T06:06:20.128107+00:00,32,44,5.2,1012,89792,1.8,7,251,a,100
2026-09-17T06:06:20.128107+00:00,33,45,0.4,2071,3361,1.8,7,171,a,
2026-09-17T06:06:20.128107+00:00,34,45,0.4,213,5669,0.8,3,187,d,75
2026-09-17T06:06:20.128107+00:00,35,50,0.1,375,704,0.2,1,16,a,
2026-09-17T06:06:20.128107+00:00,36,45,0.7,517,18187,2.2,9,335,d,25
2026-09-17T06:06:20.128107+00:00,37,45,0.3,2053,2246,1.8,7,360,a,
2026-09-17T06:06:20.128107+00:00,38,40,1.6,5384,9764,0.0,0,0,a,
2026-09-17T06:06:20.128107+00:00,39,40,0.1,0,868,0.0,0,0,u,0
2026-09-17T06:06:20.128107+00:00,40,77,38.2,456935,37007,6.8,27,347,a,
2026-09-17T06:06:20.128107+00:00,41,59,0.9,3436,13748,2.2,9,311,a,
