as_of_utc,player_id,field,old,new
2026-09-15T13:29:15.978088+00:00,104,status,a,d
2026-09-15T13:29:15.978088+00:00,104,news,,Hand injury - 50% chance of playing
2026-09-15T13:29:15.978088+00:00,104,news_added,,2026-09-15T09:00:07.851220Z
2026-09-15T13:29:15.978088+00:00,104,chance_of_playing_next_round,,50
2026-09-15T13:29:15.978088+00:00,104,ep_next,1.5,0.8
2026-09-15T13:29:15.978088+00:00,456,status,a,d
2026-09-15T13:29:15.978088+00:00,456,news,,Thigh injury - 25% chance of playing
2026-09-15T13:29:15.978088+00:00,456,news_added,,2026-09-15T09:00:08.191022Z
2026-09-15T13:29:15.978088+00:00,456,chance_of_playing_next_round,,25
2026-09-15T13:29:15.978088+00:00,456,ep_next,1.8,0.5
