as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-22T06:56:32.227927+00:00,1,60,37.6,3746,3180,6.0,6,90,a,
2026-08-22T06:56:32.227927+00:00,2,50,0.1,32,155,0.0,0,0,a,
2026-08-22T06:56:32.227927+00:00,3,50,0.0,11,51,0.0,0,0,a,
2026-08-22T06:56:32.227927+00:00,4,80,29.7,3118,7545,5.0,5,90,a,
2026-08-22T06:56:32.227927+00:00,5,65,0.1,49,370,0.0,0,0,i,0
2026-08-22T06:56:32.227927+00:00,6,60,0.3,116,911,0.0,0,0,i,0
2026-08-22T06:56:32.227927+00:00,7,55,0.7,1599,507,3.0,3,90,a,
2026-08-22T06:56:32.227927+00:00,8,55,39.8,33367,2154,9.0,9,80,a,
2026-08-22T06:56:32.227927+00:00,9,55,1.8,557,5883,1.0,1,9,a,
2026-08-22T06:56:32.227927+00:00,10,55,4.6,6861,981,11.0,11,90,a,100
2026-08-22T06:56:32.227927+00:00,11,55,6.3,2520,3236,6.0,6,90,a,
2026-08-22T06:56:32.227927+00:00,12,95,9.4,4197,1109,9.0,9,67,a,
2026-08-22T06:56:32.227927+00:00,13,75,18.0,3878,10883,3.0,3,67,a,
2026-08-22T06:56:32.227927+00:00,14,65,2.1,565,5075,1.0,1,14,a,
2026-08-22T06:56:32.227927+00:00,15,65,8.3,16818,1840,11.0,11,75,a,
2026-08-22T06:56:32.227927+00:00,16,65,0.3,116,856,1.0,1,22,a,
2026-08-22T06:56:32.227927+00:00,17,60,0.7,265,1547,1.0,1,14,a,
2026-08-22T06:56:32.227927+00:00,18,65,0.2,130,944,0.0,0,0,a,
2026-08-22T06:56:32.227927+00:00,19,55,1.2,158,1824,1.0,1,22,a,
2026-08-22T06:56:32.227927+00:00,20,55,0.1,50,249,0.0,0,0,a,
2026-08-22T06:56:32.227927+00:00,21,50,0.1,11,246,0.0,0,0,i,0
