as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-22T12:57:36.837978+00:00,1,60,37.6,5613,4404,6.0,6,90,a,
2026-08-22T12:57:36.837978+00:00,2,50,0.1,40,207,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,3,50,0.0,18,72,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,4,80,29.6,4256,10279,5.0,5,90,a,
2026-08-22T12:57:36.837978+00:00,5,65,0.1,60,528,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,6,60,0.3,158,1263,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,7,55,0.7,2170,743,3.0,3,90,a,
2026-08-22T12:57:36.837978+00:00,8,55,39.9,44364,2761,9.0,9,80,a,
2026-08-22T12:57:36.837978+00:00,9,55,1.8,686,7670,1.0,1,9,a,
2026-08-22T12:57:36.837978+00:00,10,55,4.6,9923,1186,11.0,11,90,a,100
2026-08-22T12:57:36.837978+00:00,11,55,6.3,3185,4234,6.0,6,90,a,
2026-08-22T12:57:36.837978+00:00,12,95,9.5,5651,1539,9.0,9,67,a,
2026-08-22T12:57:36.837978+00:00,13,75,18.0,4849,15763,3.0,3,67,a,
2026-08-22T12:57:36.837978+00:00,14,65,2.1,686,6794,1.0,1,14,a,
2026-08-22T12:57:36.837978+00:00,15,65,8.5,24247,2244,11.0,11,75,a,
2026-08-22T12:57:36.837978+00:00,16,65,0.3,158,1141,1.0,1,22,a,
2026-08-22T12:57:36.837978+00:00,17,60,0.7,370,2091,1.0,1,14,a,
2026-08-22T12:57:36.837978+00:00,18,65,0.2,165,1260,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,19,55,1.2,207,2464,1.0,1,22,a,
2026-08-22T12:57:36.837978+00:00,20,55,0.1,67,364,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,21,50,0.1,16,353,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,22,55,0.0,9,52,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,23,55,0.0,15,33,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,24,55,0.0,10,24,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,25,75,8.9,888,32951,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,26,75,5.7,22899,1994,6.0,6,90,a,
2026-08-22T12:57:36.837978+00:00,27,60,0.4,304,1231,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,28,50,4.5,1640,1996,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,29,45,0.1,70,34,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,30,45,0.1,0,1104,0.0,0,0,u,0
2026-08-22T12:57:36.837978+00:00,31,45,13.0,7736,30423,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,32,45,9.0,11265,1915,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,33,45,0.4,1095,141,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,34,45,0.5,695,160,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,35,50,0.1,181,61,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,36,45,0.8,823,205,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,37,45,0.3,589,111,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,38,40,1.8,1418,632,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,39,40,0.3,0,1213,0.0,0,0,u,0
2026-08-22T12:57:36.837978+00:00,40,75,24.4,4795,4261,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,41,60,1.4,710,534,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,42,55,0.0,52,44,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,43,60,2.6,2732,1192,2.0,2,66,a,100
2026-08-22T12:57:36.837978+00:00,44,55,0.2,207,122,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,45,55,3.3,1337,1053,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,46,50,0.2,329,137,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,47,50,0.4,489,247,0.0,0,0,a,100
2026-08-22T12:57:36.837978+00:00,48,50,0.0,34,76,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,49,50,0.0,0,29,0.0,0,0,u,0
2026-08-22T12:57:36.837978+00:00,50,45,0.7,675,329,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,51,45,0.7,377,199,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,52,50,0.0,77,30,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,53,60,0.3,45,1364,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,54,55,0.1,10,234,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,55,80,10.3,1801,4990,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,56,55,0.1,86,203,0.0,0,0,d,75
2026-08-22T12:57:36.837978+00:00,57,45,3.2,744,548,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,58,40,3.2,553,341,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,59,40,0.2,103,30,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,60,55,0.8,741,392,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,61,55,4.4,1350,1263,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,62,50,0.2,445,85,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,63,50,0.0,10,34,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,64,45,0.1,185,38,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,65,45,0.0,19,87,0.0,0,0,i,0
2026-08-22T12:57:36.837978+00:00,66,40,0.2,55,204,0.0,0,0,d,75
2026-08-22T12:57:36.837978+00:00,67,65,2.8,1223,1117,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,68,60,1.6,338,387,0.0,0,0,a,
2026-08-22T12:57:36.837978+00:00,69,60,1.5,556,555,0.0,0,0,a,
