as_of_utc,player_id,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,form,total_points,minutes,status,chance_of_playing_next_round
2026-08-22T18:46:06.009713+00:00,1,60,37.7,9705,7304,6.0,6,90,a,
2026-08-22T18:46:06.009713+00:00,2,50,0.1,62,278,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,3,50,0.0,20,93,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,4,80,29.6,6411,14989,5.0,5,90,a,
2026-08-22T18:46:06.009713+00:00,5,65,0.1,82,711,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,6,60,0.3,216,1660,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,7,55,0.7,2638,1144,3.0,3,90,a,
2026-08-22T18:46:06.009713+00:00,8,55,40.0,61358,3976,9.0,9,80,a,
2026-08-22T18:46:06.009713+00:00,9,55,1.8,892,9675,1.0,1,9,a,
2026-08-22T18:46:06.009713+00:00,10,55,4.7,16310,1741,11.0,11,90,a,100
2026-08-22T18:46:06.009713+00:00,11,55,6.3,3878,5788,6.0,6,90,a,
2026-08-22T18:46:06.009713+00:00,12,95,9.6,10597,2204,9.0,9,67,a,
2026-08-22T18:46:06.009713+00:00,13,75,18.0,6762,21753,3.0,3,67,a,
2026-08-22T18:46:06.009713+00:00,14,65,2.0,956,8800,1.0,1,14,a,
2026-08-22T18:46:06.009713+00:00,15,65,8.7,40075,2981,11.0,11,75,a,
2026-08-22T18:46:06.009713+00:00,16,65,0.3,205,1495,1.0,1,22,a,
2026-08-22T18:46:06.009713+00:00,17,60,0.7,566,2872,1.0,1,14,a,
2026-08-22T18:46:06.009713+00:00,18,65,0.2,242,1569,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,19,55,1.2,292,3381,1.0,1,22,a,
2026-08-22T18:46:06.009713+00:00,20,55,0.1,102,516,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,21,50,0.1,23,502,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,22,55,0.0,11,72,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,23,55,0.0,22,50,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,24,55,0.0,17,33,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,25,75,8.8,1164,41952,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,26,75,5.8,29095,2958,6.0,6,90,a,
2026-08-22T18:46:06.009713+00:00,27,60,0.4,404,1610,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,28,50,4.5,2382,3000,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,29,45,0.1,87,51,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,30,45,0.1,0,1493,0.0,0,0,u,0
2026-08-22T18:46:06.009713+00:00,31,45,12.8,10281,41973,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,32,45,9.0,14791,3352,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,33,45,0.4,1383,222,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,34,45,0.5,920,248,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,35,50,0.1,229,90,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,36,45,0.8,1041,346,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,37,45,0.3,736,181,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,38,40,1.8,1783,1077,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,39,40,0.3,0,1665,0.0,0,0,u,0
2026-08-22T18:46:06.009713+00:00,40,75,24.4,8668,6147,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,41,60,1.4,1181,903,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,42,55,0.0,76,83,1.0,1,27,a,
2026-08-22T18:46:06.009713+00:00,43,60,2.6,3334,3363,2.0,2,66,a,100
2026-08-22T18:46:06.009713+00:00,44,55,0.2,275,185,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,45,55,3.3,1977,1873,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,46,50,0.2,436,214,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,47,50,0.4,712,408,0.0,0,0,a,100
2026-08-22T18:46:06.009713+00:00,48,50,0.0,43,102,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,49,50,0.0,0,44,0.0,0,0,u,0
2026-08-22T18:46:06.009713+00:00,50,45,0.7,890,531,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,51,45,0.7,476,334,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,52,50,0.0,113,60,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,53,60,0.3,74,1895,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,54,55,0.1,13,337,0.0,0,0,i,0
2026-08-22T18:46:06.009713+00:00,55,80,10.4,2817,7081,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,56,55,0.1,132,301,0.0,0,0,d,75
2026-08-22T18:46:06.009713+00:00,57,45,3.2,1219,952,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,58,40,3.2,906,607,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,59,40,0.2,164,55,0.0,0,0,a,
2026-08-22T18:46:06.009713+00:00,60,55,0.9,1070,562,0.0,0,0,a,
